chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr1	107972878	107973436	human_hypo	Human-specific	559	8	-52.7972406793372	0.8016	0.6661	0.9159	0.8554	0.9346	0.888	5.56966005237729e-23	0.00928575590356194	1.50764628127238e-33
chr3	17575184	17577410	human_hypo	Human-specific	2227	8	-52.7920647084461	0.4697	0.5866	0.6873	0.7407	0.8179	0.7907	6.66069883885143e-27	1.79787522545035e-08	1.74635656446979e-53
chr2	11103609	11104445	human_hypo	Human-specific	837	8	-52.7238895673182	0.4581	0.1604	0.64	0.4809	0.7296	0.3756	2.63145469085133e-22	0.396914808701224	1.34627260616821e-29
chr1	17703729	17704473	human_hypo	Human-specific	745	11	-52.7220642583668	0.4989	0.453	0.7051	0.688	0.8684	0.8856	3.29970682488977e-40	1.11119552863178e-32	3.70627896372042e-153
chr2	106724719	106725297	human_hypo	Human-specific	579	6	-52.6830377576504	0.5066	0.4611	0.6946	0.5798	0.644	0.5217	5.81923832269916e-11	0.0553213254985882	3.07142849891374e-06
chr18	19577448	19578011	human_hypo	Human-specific	564	6	-52.5684851303937	0.7435	0.4559	0.9324	0.8638	0.9208	0.8315	1.51449335981562e-47	0.11001408378254	1.87739715649108e-58
chr21	37201530	37201903	human_hypo	Human-specific	374	7	-52.5599968655049	0.8335	0.4764	0.948	0.7424	0.9361	0.8492	1.15671823086139e-38	0.00627337036381675	1.01865173042363e-32
chr4	26530568	26531617	human_hypo	Human-specific	1050	7	-52.5296396192823	0.7484	0.1372	0.9108	0.4897	0.9516	0.8942	1.15364207384299e-32	6.20989447981748e-11	8.12769421768591e-27
chr4	81953121	81953404	human_hypo	Human-specific	284	9	-52.478676221207	0.4036	0.1099	0.7116	0.423	0.5742	0.3914	1.06849967899521e-29	0.00106598926739192	8.41042928676833e-17
chr6	136599687	136599843	human_hypo	Human-specific	157	7	-52.3343309479425	0.8069	0.8072	0.951	0.9492	0.9335	0.9313	1.60411845765831e-24	0.201832161713435	1.57401886910395e-19
chr17	21030962	21031177	human_hypo	Human-specific	216	7	-52.3306132909454	0.11	0.2807	0.3264	0.5019	0.3233	0.4678	1.10072407004835e-27	0.576058593170014	6.42965221410833e-23
chr9	108455120	108455328	human_hypo	Human-specific	209	9	-52.133488380991	0.6026	0.8161	0.879	0.9286	0.9545	0.9621	8.76555747471822e-20	0.000649407364365598	2.24233148479578e-25
chr10	50618429	50619691	human_hypo	Human-specific	1263	6	-52.0635798747236	0.8215	0.6157	0.9319	0.8878	0.9519	0.8527	2.51609561871554e-37	0.561789129313151	5.33798068028308e-66
chr7	26219186	26220278	human_hypo	Human-specific	1093	8	-51.9457124177306	0.5265	0.4824	0.7006	0.6617	0.8394	0.8577	7.37018878886469e-32	2.61475375552754e-19	5.24457433855168e-101
chr21	30450062	30450788	human_hypo	Human-specific	727	6	-51.9333198978975	0.5492	0.5733	0.8893	0.8301	0.9421	0.8305	2.44024616078533e-33	0.0506506841097087	1.06344388748238e-38
chr3	186715477	186716077	human_hypo	Human-specific	601	9	-51.9112690437937	0.7275	0.5685	0.8702	0.7413	0.9243	0.9343	3.00928657883207e-15	4.83156671905344e-09	3.00408789338068e-41
chr6	28795059	28796441	human_hypo	Human-specific	1383	11	-51.8563221557779	0.7364	0.6021	0.8397	0.7452	0.9131	0.8863	7.21201545046884e-19	6.49000289032003e-13	7.71221869377775e-46
chr8	138946183	138946687	human_hypo	Human-specific	505	6	-51.847379258527	0.6685	0.3907	0.8925	0.7692	0.9208	0.7042	6.78028196280051e-64	0.0305797309565757	1.71833040084797e-64
chr3	149938414	149939003	human_hypo	Human-specific	590	8	-51.8429369036602	0.3373	0.4764	0.5269	0.6358	0.7054	0.6947	2.07286321624234e-17	7.69123834175938e-21	8.13841739452458e-48
chr1	212760586	212761763	human_hypo	Human-specific	1178	9	-51.717958046115	0.498	0.4834	0.7966	0.6727	0.93	0.8571	1.78860307787928e-49	3.52491264426791e-37	6.69642653965522e-96
chr14	33070392	33072229	human_hypo	Human-specific	1838	7	-51.6705835574498	0.6131	0.5712	0.8303	0.8499	0.9228	0.8537	4.33450771888837e-63	1.69935197209022e-05	2.13538531108852e-107
chr17	53314419	53314859	human_hypo	Human-specific	441	9	-51.5550634705431	0.437	0.6903	0.6259	0.8466	0.6318	0.9244	2.86946732772497e-36	0.0011895340577935	3.28877774750688e-34
chr6	380690	382080	human_hypo	Human-specific	1391	8	-51.5208423575048	0.8379	0.7917	0.9581	0.9416	0.9244	0.9012	3.22609291279195e-44	6.61378520959904e-06	1.17801378906811e-26
chr16	66695431	66697034	human_hypo	Human-specific	1604	9	-51.488670540651	0.6968	0.5818	0.8363	0.685	0.8608	0.6343	8.42436248843003e-30	0.459857593585633	1.51230453804775e-09
chr9	100639072	100639513	human_hypo	Human-specific	442	8	-51.4312131031094	0.7031	0.5316	0.8762	0.7425	0.9013	0.8871	1.48801668443326e-15	1.28693212092595e-07	1.47409581435365e-30
chr2	40662897	40663640	human_hypo	Human-specific	744	5	-51.4259753705481	0.6742	0.5276	0.8688	0.8903	0.878	0.9277	5.13196188219464e-47	0.74704261364468	1.0114375722521e-31
chr19	18262628	18263149	human_hypo	Human-specific	522	9	-51.3926104715616	0.1548	0.2695	0.4004	0.4778	0.376	0.5427	1.29134378991529e-24	0.15702910365203	1.28345401811226e-23
chr20	49888973	49889563	human_hypo	Human-specific	591	8	-51.3922985629923	0.4747	0.7066	0.7104	0.8976	0.7741	0.9255	2.17183511329938e-29	0.00091458213456904	7.31952401814437e-61
chr13	106608979	106609858	human_hypo	Human-specific	880	7	-51.3614255329507	0.5473	0.4579	0.6768	0.6976	0.9398	0.9515	1.18621424473267e-19	1.71860136775071e-58	5.5454573795586e-139
chr2	215548072	215548630	human_hypo	Human-specific	559	4	-51.3396559104051	0.318	0.2359	0.7631	0.7097	0.9186	0.8757	7.65426593751297e-58	7.6322225454447e-10	9.61222515918037e-125
chr20	9947740	9948416	human_hypo	Human-specific	677	7	-51.3085149380733	0.3169	0.3335	0.5888	0.6144	0.895	0.7741	3.08110795059198e-86	3.78554483111455e-16	3.84763193282673e-73
chr4	148676181	148677640	human_hypo	Human-specific	1460	11	-51.2213563669047	0.5126	0.5822	0.6727	0.731	0.7002	0.6734	3.8485515155708e-12	0.954316867374543	3.55767541086473e-11
chr9	31776547	31777246	human_hypo	Human-specific	700	6	-51.1142432012015	0.7539	0.2134	0.8866	0.6839	0.9455	0.8954	6.94290858679772e-23	1.58085809570713e-16	1.81486124836728e-26
chr4	16675654	16676075	human_hypo	Human-specific	422	10	-51.0914122122148	0.5918	0.4712	0.765	0.6101	0.7787	0.9525	7.27369957202338e-14	3.90642185445797e-08	4.78365925177428e-23
chr10	126966890	126967191	human_hypo	Human-specific	302	9	-51.0393255306123	0.5386	0.4727	0.7679	0.7285	0.8655	0.8706	2.79604024296409e-27	4.17274106017517e-11	1.05015234729677e-81
chr15	45693332	45693870	human_hypo	Human-specific	539	5	-51.0208528433879	0.3958	0.4044	0.802	0.7677	0.8999	0.8766	2.35091858008686e-75	1.52675950947987e-20	1.65737357373751e-181
chr2	69152322	69152841	human_hypo	Human-specific	520	5	-51.0170225596201	0.3193	0.334	0.576	0.6854	0.9012	0.7051	1.55690047818238e-29	8.84819356445115e-05	4.29193664923895e-67
chr3	193687785	193688284	human_hypo	Human-specific	500	5	-51.0064592846111	0.6207	0.5459	0.9003	0.8889	0.866	0.8899	4.34015320167098e-87	0.133674859290236	2.39424258703901e-60
chr3	157816980	157818527	human_hypo	Human-specific	1548	9	-50.9804061485473	0.1572	0.1709	0.3435	0.3387	0.4919	0.3192	5.0512378748316e-51	0.0298851042258796	2.14823708052153e-30
chr4	164416727	164416979	human_hypo	Human-specific	253	6	-50.9505190790704	0.364	0.2363	0.5552	0.5876	0.5166	0.4301	1.18593055549355e-24	4.84265514281121e-10	6.27087731115712e-13
chr11	26673328	26673941	human_hypo	Human-specific	614	7	-50.9469006801101	0.3438	0.1529	0.5081	0.4242	0.5103	0.6056	1.83155858607976e-15	0.00262351395564644	8.02526752562686e-24
chr6	163776049	163776198	human_hypo	Human-specific	150	5	-50.894306653042	0.4371	0.0739	0.8398	0.4069	0.9138	0.2409	7.76986017968183e-41	0.412800135621345	3.14450870820514e-17
chr10	1209682	1210149	human_hypo	Human-specific	468	5	-50.8618954587037	0.5981	0.7094	0.8948	0.939	0.9497	0.8741	1.24376102430952e-51	0.792161150325866	8.63953581088494e-33
chr20	2540019	2540862	human_hypo	Human-specific	844	7	-50.7501319227423	0.3843	0.1655	0.6193	0.3832	0.7891	0.5836	5.07480768578048e-60	1.25418330739754e-15	3.63579594813705e-108
chr3	194650141	194650309	human_hypo	Human-specific	169	8	-50.6763665122453	0.7233	0.7613	0.9279	0.9283	0.9713	0.9179	5.89829777454337e-20	0.109127113399664	8.69220170316928e-17
chr17	72448185	72452273	human_hypo	Human-specific	4089	10	-50.6345455903917	0.5065	0.3522	0.8317	0.8489	0.7842	0.722	7.1846986990385e-83	0.00558425334442727	7.09439153684095e-67
chr19	31142022	31142455	human_hypo	Human-specific	434	8	-50.5385680442435	0.5982	0.704	0.8267	0.8512	0.7789	0.8641	1.54299304590721e-23	0.116301529289183	1.50774570716518e-22
chr11	33920886	33921486	human_hypo	Human-specific	601	6	-50.4922342905135	0.5849	0.3692	0.844	0.5938	0.7686	0.5159	4.00365608491158e-40	0.000685472547426785	3.03051032361425e-23
chr15	95387360	95387874	human_hypo	Human-specific	515	9	-50.4680456652346	0.7382	0.6719	0.865	0.8069	0.9404	0.9441	1.28945042461625e-19	1.9861428221341e-19	7.83912634398636e-61
chr3	134074050	134075338	human_hypo	Human-specific	1289	9	-50.4548725922978	0.7482	0.5387	0.8944	0.8308	0.8752	0.7368	1.87277494395122e-20	8.63304287145613e-05	1.91226288999568e-15
chr12	118620187	118624206	human_hypo	Human-specific	4020	7	-50.4516593523376	0.3571	0.2105	0.6222	0.4596	0.8364	0.8001	2.57971226679028e-95	2.54213267109859e-47	4.0405242809884e-213
chr20	30001697	30002355	human_hypo	Human-specific	659	7	-50.3921402397765	0.5473	0.4024	0.7411	0.6452	0.9706	0.9402	7.8244988737585e-46	2.33377769989454e-98	0
chr6	134632894	134633247	human_hypo	Human-specific	354	7	-50.3619159663119	0.6482	0.4678	0.8274	0.6942	0.8829	0.8963	1.66444634058692e-22	2.93922276353976e-05	6.21504668135889e-29
chr9	124062636	124062928	human_hypo	Human-specific	293	6	-50.2576363119327	0.3787	0.2697	0.6408	0.5864	0.5162	0.462	6.6308577068009e-35	3.23645698142327e-06	1.1388700840856e-14
chr7	156338661	156339274	human_hypo	Human-specific	614	8	-50.2269681913054	0.1717	0.4166	0.4334	0.562	0.6359	0.7161	1.47352632489691e-21	3.55636534524424e-08	5.85643545144639e-42
chr20	30944526	30944954	human_hypo	Human-specific	429	8	-50.2205974632686	0.4852	0.2923	0.6689	0.5158	0.6401	0.5629	5.11703471253339e-30	0.794438997406064	6.08307485904782e-19
chr20	39325902	39326742	human_hypo	Human-specific	841	7	-50.2169045270092	0.5764	0.5305	0.779	0.8002	0.8267	0.7258	6.5042342465541e-35	0.525960545318806	1.20596288188768e-43
chr4	40526782	40527137	human_hypo	Human-specific	356	6	-50.1578573732712	0.4148	0.314	0.7048	0.5512	0.9523	0.7184	8.76838944117389e-56	5.93052161221e-20	5.61083723147318e-76
chr1	109923672	109924386	human_hypo	Human-specific	715	6	-50.1467505875676	0.5406	0.6743	0.8727	0.8963	0.8218	0.8041	8.54227320361587e-71	0.00314486210842594	7.59552497193107e-10
chr1	55558049	55559462	human_hypo	Human-specific	1414	5	-50.1462638565606	0.6931	0.5396	0.809	0.8359	0.8046	0.7019	6.72326189839193e-17	0.142769620644551	1.30878379440618e-41
chr2	10342648	10343058	human_hypo	Human-specific	411	7	-50.1340132492569	0.3348	0.669	0.6653	0.9324	0.6399	0.9182	8.35369662155783e-46	0.283362324838125	1.56388424323323e-46
chr10	45453495	45454574	human_hypo	Human-specific	1080	7	-50.1234017262978	0.3225	0.3917	0.4894	0.6497	0.5975	0.6831	1.62914907485702e-29	0.0100736734206624	8.87671835216048e-51
chr11	122635037	122635103	human_hypo	Human-specific	67	4	-50.1135113460722	0.6197	0.7075	0.9587	0.9583	0.9115	0.9608	3.86494772976068e-42	0.00558182393244254	8.49080817406028e-32
chr15	86150179	86151813	human_hypo	Human-specific	1635	7	-50.0648055077425	0.5097	0.7186	0.8243	0.864	0.9079	0.8328	7.97870317113013e-24	0.388185485260781	7.57619667628239e-09
chr9	6646398	6646731	human_hypo	Human-specific	334	10	-50.0472973324219	0.214	0.2709	0.3168	0.45	0.3014	0.3833	1.74912614627489e-10	0.431599566877816	0.00349273025558828
chr11	116979590	116980023	human_hypo	Human-specific	434	6	-50.004545844278	0.5151	0.7831	0.9408	0.9208	0.9616	0.9469	1.0211874251912e-21	0.0279539937152074	1.44051581264742e-24
chr3	113429587	113431981	human_hypo	Human-specific	2395	9	-49.9906445686983	0.6487	0.6029	0.7753	0.7254	0.8666	0.9194	4.77624355237818e-36	6.35814478157405e-21	3.36927579452743e-56
chr5	150521034	150522017	human_hypo	Human-specific	984	10	-49.9900630644586	0.3528	0.6329	0.4996	0.8403	0.8539	0.9218	9.80118488107944e-21	5.6795640841551e-14	1.68284228359881e-63
chr8	39938746	39939618	human_hypo	Human-specific	873	8	-49.9831519928928	0.5205	0.3837	0.7931	0.656	0.8267	0.6596	1.66036361915308e-63	0.337776626965514	1.18051908185367e-54
chr10	61077610	61080876	human_hypo	Human-specific	3267	7	-49.921681742368	0.5332	0.4826	0.7135	0.604	0.8256	0.5453	2.54015343859413e-31	0.880213854346065	1.28262298305923e-10
chr4	100684336	100685228	human_hypo	Human-specific	893	6	-49.8973840212542	0.4879	0.4691	0.7415	0.8257	0.7073	0.6583	1.63759615616758e-40	7.70532610734894e-06	6.48472205293314e-18
chr5	142473643	142474033	human_hypo	Human-specific	391	7	-49.8550672201159	0.8239	0.6153	0.9547	0.9558	0.9533	0.9376	2.49371559296639e-16	0.0434823470099438	8.98410411925572e-15
chr7	144207487	144208177	human_hypo	Human-specific	691	8	-49.822713954594	0.6748	0.7668	0.8776	0.9241	0.8903	0.9455	7.50733113857355e-17	0.432453258685567	1.72425235091288e-17
chr16	6853201	6854081	human_hypo	Human-specific	881	7	-49.7067366883435	0.6289	0.3429	0.7814	0.6181	0.8657	0.8227	2.56846813024751e-22	1.58786312957795e-16	1.12120241097676e-30
chr8	75187669	75188212	human_hypo	Human-specific	544	7	-49.6645492491069	0.38	0.3938	0.502	0.671	0.7698	0.8339	4.40134157475665e-16	8.18832458139425e-15	1.30828409506358e-107
chr20	10699892	10701851	human_hypo	Human-specific	1960	9	-49.6376307298745	0.7749	0.6255	0.9122	0.7615	0.892	0.8128	1.26594072681489e-17	0.414001359054943	1.12686520183687e-27
chr9	127114588	127115212	human_hypo	Human-specific	625	9	-49.6369222803823	0.6875	0.4569	0.9109	0.6208	0.8123	0.8208	6.43985896504699e-39	0.524979863703842	2.27115398632667e-22
chr7	130598498	130598908	human_hypo	Human-specific	411	8	-49.6205237738312	0.2619	0.3237	0.4377	0.5357	0.4923	0.4766	9.29269854567336e-12	0.384344167861828	3.30057678692121e-09
chr3	178754674	178755844	human_hypo	Human-specific	1171	6	-49.6148394565173	0.4815	0.7043	0.7833	0.9527	0.7211	0.9197	4.05024215301672e-61	0.00129663147235679	3.67538969419505e-41
chr20	29950947	29952785	human_hypo	Human-specific	1839	10	-49.6100126919114	0.7053	0.6373	0.8512	0.8214	0.9071	0.8374	5.65037612025032e-45	3.17499460402904e-11	5.42101251420454e-172
chr3	120790872	120791854	human_hypo	Human-specific	983	7	-49.6039339350162	0.5325	0.5884	0.844	0.8594	0.825	0.8964	7.15671910437842e-76	0.230653604880718	1.02452932725137e-116
chr12	12317831	12318201	human_hypo	Human-specific	371	5	-49.5635868669779	0.7722	0.5006	0.9379	0.8365	0.9241	0.7996	3.84125384666742e-43	0.00121930207085882	7.54634358297106e-51
chr15	35277149	35277266	human_hypo	Human-specific	118	6	-49.5341332302237	0.3608	0.4793	0.6546	0.698	0.8963	0.8426	1.7688562298246e-25	1.40231392114149e-15	4.93601009532674e-64
chr8	102038272	102039079	human_hypo	Human-specific	808	9	-49.5149480762386	0.431	0.3049	0.8825	0.6295	0.7963	0.795	1.08041751818424e-85	0.26564763294389	2.48590793464298e-91
chr3	73104999	73106320	human_hypo	Human-specific	1322	9	-49.4979652038309	0.4741	0.3264	0.7037	0.5603	0.622	0.498	6.83791076063004e-12	0.00014249178715295	1.52004233215744e-06
chr7	129498528	129499233	human_hypo	Human-specific	706	5	-49.4667321176044	0.4757	0.4789	0.857	0.6233	0.7617	0.7653	6.28141167924102e-27	0.878901880703295	2.1418825563895e-108
chr8	11290839	11291623	human_hypo	Human-specific	785	9	-49.4536853215456	0.7703	0.5996	0.9161	0.8523	0.8489	0.8	2.83242434838157e-26	8.04720310360356e-06	2.98004313062154e-10
chr17	59554672	59554780	human_hypo	Human-specific	109	7	-49.4522716059184	0.6433	0.3372	0.8217	0.6203	0.9087	0.7146	1.18185332442523e-22	0.000723619678307383	1.8442618208177e-43
chr2	223428345	223428902	human_hypo	Human-specific	558	5	-49.4465158437693	0.4253	0.5222	0.7346	0.8379	0.6498	0.9106	2.94192693077448e-29	0.888127241175252	7.9699660783094e-27
chr12	10306752	10307069	human_hypo	Human-specific	318	6	-49.4414240551949	0.6695	0.4892	0.8236	0.8031	0.9283	0.9021	4.90309419769827e-24	0.000899840448622988	1.15053353650806e-33
chr2	78642692	78643974	human_hypo	Human-specific	1283	6	-49.359778855939	0.5753	0.5652	0.948	0.8386	0.804	0.8686	1.19828015409397e-47	0.00077522970013828	2.10086308459021e-35
chr14	73551385	73551851	human_hypo	Human-specific	467	8	-49.3272560385224	0.437	0.3392	0.723	0.6911	0.9473	0.8148	1.64152155464041e-36	2.95202299538144e-13	3.28498156189259e-103
chr7	137195158	137196481	human_hypo	Human-specific	1324	6	-49.2891470130687	0.625	0.4861	0.8865	0.773	0.7823	0.8096	9.13483287880344e-84	0.42588888969864	5.72029126853382e-24
chr5	32193447	32194136	human_hypo	Human-specific	690	8	-49.2776622194058	0.4439	0.4721	0.6283	0.7102	0.7245	0.7266	7.39502509183897e-24	0.106919272542194	5.92947071851262e-47
chr12	64215571	64216075	human_hypo	Human-specific	505	11	-49.2447855335555	0.2985	0.2757	0.5066	0.5244	0.6216	0.5758	8.85305060513427e-26	0.00196009186944922	1.16487191876412e-34
chr11	96197527	96197887	human_hypo	Human-specific	361	7	-49.1820514453755	0.0627	0.1245	0.2362	0.3737	0.2107	0.3038	5.83096628956201e-19	0.657826037711368	6.80432738439416e-22
chr12	113773188	113773493	human_hypo	Human-specific	306	7	-49.0838876029065	0.3992	0.4602	0.6208	0.6029	0.7103	0.6718	7.18250020499384e-19	0.000452137266481453	3.58477177718025e-38
chr21	32827882	32828329	human_hypo	Human-specific	448	6	-49.0824131908567	0.351	0.544	0.7096	0.9167	0.6552	0.9141	8.17056576978195e-67	0.19818341174755	1.17607947825923e-63
chr3	130611408	130611553	human_hypo	Human-specific	146	5	-49.0715201412508	0.0813	0.1544	0.2712	0.4693	0.4957	0.4976	1.8977513403794e-26	5.58283176436528e-06	5.48614859630355e-66
chr20	44833109	44834046	human_hypo	Human-specific	938	6	-49.0311179347998	0.4642	0.4969	0.7917	0.8253	0.8583	0.8677	2.04420514272674e-84	0.230649848726133	5.3044569766149e-57
chr2	105851580	105851891	human_hypo	Human-specific	312	6	-48.9768952894218	0.5531	0.5767	0.8076	0.8698	0.9424	0.7995	2.8523141374707e-29	0.515587728769097	8.22715201946914e-24
chr3	3057177	3057870	human_hypo	Human-specific	694	5	-48.9161987296336	0.4941	0.2898	0.6667	0.5769	0.6581	0.7236	2.8050354072877e-35	7.46884740218221e-05	7.09958212446215e-26
chr2	225510632	225511282	human_hypo	Human-specific	651	6	-48.842722471605	0.608	0.3322	0.7615	0.5935	0.9489	0.7821	1.11051194683031e-34	3.03118621271656e-28	7.21356059716267e-172
chr8	56791576	56791798	human_hypo	Human-specific	223	8	-48.7496481171737	0.4856	0.1549	0.7442	0.2994	0.921	0.6843	2.69456319219718e-11	9.54923041209256e-28	2.60060261319178e-77
chr13	35324718	35325131	human_hypo	Human-specific	414	7	-48.7292055866831	0.1038	0.1447	0.218	0.3589	0.1609	0.5815	2.16027577457373e-24	0.0387555541773499	9.26923522836392e-14
chr15	82355023	82355697	human_hypo	Human-specific	675	9	-48.6603030850138	0.6795	0.2633	0.8858	0.4737	0.9014	0.7007	3.77943639426424e-22	2.33918128320908e-06	3.96467089563572e-48
chr7	46148823	46149477	human_hypo	Human-specific	655	5	-48.5590051607941	0.4022	0.4342	0.7328	0.7462	0.7254	0.8691	6.62446896121344e-35	0.00131640002723776	5.96785782477443e-51
chr1	22676534	22678322	human_hypo	Human-specific	1789	9	-48.5054134867155	0.4266	0.2989	0.624	0.4801	0.706	0.4137	2.12360917567891e-11	0.164203647776366	1.74329001092909e-11
chr2	241739494	241742075	human_hypo	Human-specific	2582	12	-48.492534857701	0.3244	0.308	0.495	0.4546	0.5099	0.4592	6.59518400097293e-23	0.246966439837923	2.27820853655299e-18
chr10	21653244	21653951	human_hypo	Human-specific	708	8	-48.4906634058672	0.6766	0.4739	0.858	0.7676	0.8808	0.8564	2.50806176043516e-29	0.00482469517357798	2.75245742551585e-27
chr8	55327379	55327893	human_hypo	Human-specific	515	8	-48.479953034063	0.8082	0.3862	0.9163	0.6857	0.9466	0.8556	1.11325263603391e-15	2.52991242878007e-06	3.34123424359552e-30
chr8	78171382	78172206	human_hypo	Human-specific	825	9	-48.4744711173448	0.5947	0.2222	0.8192	0.3401	0.9264	0.6941	1.4005606568279e-29	3.34420293444088e-26	5.92143120795347e-123
chr8	49049223	49049884	human_hypo	Human-specific	662	9	-48.4483622834811	0.7627	0.5589	0.9176	0.6891	0.8463	0.8118	8.11515089159619e-22	0.904781784853979	5.80553670194964e-19
