chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr15	47157399	47157539	human_hypo	Chimp-specific	141	5	-40.2070039836948	0.6759	0.6006	0.8854	0.8423	0.7719	0.0696	7.83076979394307e-29	2.91048905576753e-11	0.000666890223039579
chr2	58283247	58283784	human_hypo	Chimp-specific	538	7	-40.169143482424	0.5657	0.658	0.7679	0.8632	0.6435	0.4883	3.31043884501439e-31	8.84909667938372e-14	0.263195274483536
chr20	37858347	37858583	human_hypo	Chimp-specific	237	4	-40.1682339293373	0.8508	0.5404	0.9662	0.8925	0.6254	0.1857	1.85738230156525e-28	9.72433623016559e-57	2.9853601854676e-32
chr2	224413973	224414225	human_hypo	Chimp-specific	253	6	-40.1674460529897	0.3903	0.101	0.6557	0.2228	0.3312	0.0527	5.50117433498043e-13	4.46413471782455e-19	0.0130558832945211
chr11	108983357	108984306	human_hypo	Chimp-specific	950	9	-40.1557748263278	0.7056	0.2246	0.8946	0.3289	0.561	0.1197	1.08593695770241e-23	1.15729512619635e-53	9.98102316149532e-11
chr8	101156477	101156691	human_hypo	Chimp-specific	215	7	-40.1212825196063	0.1518	0.2959	0.2732	0.444	0.0088	0.0075	2.67484104162418e-26	1.12581568695705e-111	3.2647732834567e-62
chr7	37955166	37955623	human_hypo	Chimp-specific	458	7	-40.1193516779666	0.4945	0.2187	0.7302	0.3377	0.4754	0.2533	5.5287686566212e-18	9.48235582594815e-15	0.339987030999293
chr5	83681765	83682078	human_hypo	Chimp-specific	314	5	-40.0838949573887	0.6727	0.5155	0.7904	0.8212	0.6509	0.3406	1.87303712625564e-16	1.30255744174027e-16	0.000214852965266035
chr2	21540245	21540395	human_hypo	Chimp-specific	151	5	-40.0168943974652	0.6502	0.162	0.8128	0.5198	0.5669	0.1181	2.92497110638712e-18	7.752646096373e-25	0.00749703926063279
chr20	22788529	22789632	human_hypo	Chimp-specific	1104	6	-39.9622139238822	0.7782	0.5225	0.9219	0.7775	0.8466	0.3322	1.28607990678043e-34	1.60537006316693e-12	0.0775318106301898
chr17	8392368	8392546	human_hypo	Chimp-specific	179	4	-39.8770239522182	0.5854	0.4701	0.8067	0.8454	0.4303	0.5955	3.41572502725101e-34	1.04148380241034e-20	0.882981461321832
chr6	118584939	118585327	human_hypo	Chimp-specific	389	4	-39.8724822401912	0.5695	0.15	0.7683	0.4934	0.4342	0.0838	9.67144413017299e-34	3.54502583606934e-49	3.84115330376336e-08
chr8	48297047	48297349	human_hypo	Chimp-specific	303	6	-39.8473612465841	0.8199	0.2601	0.948	0.5097	0.7139	0.0883	6.99261611533573e-26	1.22122571487524e-56	1.75336921681135e-12
chr5	176827820	176827930	human_hypo	Chimp-specific	111	11	-39.8455864288312	0.309	0.5007	0.4606	0.6145	0.2818	0.1113	7.94536767464643e-05	6.24288342168109e-14	2.18321058505153e-09
chr2	28789018	28789428	human_hypo	Chimp-specific	411	6	-39.836288627608	0.2635	0.3903	0.3772	0.5822	0.1922	0.3847	3.41840479338376e-10	1.38413856162621e-16	0.00720647547282736
chr1	159893671	159896026	human_hypo	Chimp-specific	2356	9	-39.8319536673337	0.1717	0.1188	0.7788	0.5835	0.1728	0.1225	0	1.15593563757997e-191	0.248828346950486
chr16	9028891	9029475	human_hypo	Chimp-specific	585	5	-39.7745681548904	0.6632	0.7178	0.7931	0.8533	0.6298	0.6432	2.94464547981988e-32	3.42544129318011e-38	6.39361408485789e-10
chr18	31733477	31734613	human_hypo	Chimp-specific	1137	5	-39.713030720217	0.6083	0.495	0.852	0.8012	0.7268	0.5533	9.32769238390696e-151	4.97227039094776e-25	2.68706829018164e-09
chr22	20907322	20908015	human_hypo	Chimp-specific	694	7	-39.6833590661176	0.7739	0.5796	0.9062	0.7237	0.7038	0.5494	1.23975489461194e-28	4.03633404911407e-20	0.0011201339346079
chr1	41188199	41189094	human_hypo	Chimp-specific	896	6	-39.6533932540815	0.7127	0.5194	0.8821	0.7375	0.6903	0.3038	1.05527924003541e-47	2.63667500042236e-28	7.04814381620194e-06
chr2	2711487	2712266	human_hypo	Chimp-specific	780	7	-39.5669737767817	0.3284	0.3082	0.6268	0.5471	0.1481	0.043	1.47120562768825e-68	2.12848693088527e-131	1.24473435974517e-55
chr5	61709547	61710902	human_hypo	Chimp-specific	1356	6	-39.5222919696272	0.5368	0.6204	0.7578	0.7796	0.2038	0.386	3.2579219830577e-57	4.14371739288148e-98	2.0614884540082e-47
chr14	104145796	104146727	human_hypo	Chimp-specific	932	9	-39.5109283437854	0.5087	0.4661	0.6802	0.5698	0.4054	0.3745	4.08875488948808e-26	2.15996764014078e-40	0.00159205183159163
chr1	9840817	9840944	human_hypo	Chimp-specific	128	6	-39.4151353008082	0.284	0.776	0.54	0.925	0.2849	0.6715	6.36351575495415e-18	2.41119612787052e-24	0.368332562075797
chr17	25680274	25680462	human_hypo	Chimp-specific	189	7	-39.4030698537628	0.3767	0.3883	0.5965	0.6242	0.2927	0.2458	4.98309031973634e-20	2.73356821068284e-50	9.66587663110725e-10
chr11	12271610	12271793	human_hypo	Chimp-specific	184	6	-39.2703133108186	0.5985	0.7638	0.8258	0.9629	0.4164	0.4781	7.8627067284071e-24	4.16828803758072e-60	9.58508356793618e-24
chr1	116693553	116694187	human_hypo	Chimp-specific	635	5	-39.2056215539852	0.274	0.1136	0.5236	0.3518	0.2095	0.1003	2.16357180872292e-33	3.69061993589852e-49	0.0393753714300128
chr18	810936	811322	human_hypo	Chimp-specific	387	7	-39.2037974345253	0.4287	0.4352	0.7336	0.6288	0.5148	0.3929	1.27581806589489e-39	2.82211877764754e-29	0.0400712891201078
chr1	57582059	57583043	human_hypo	Chimp-specific	985	6	-39.1934434365327	0.6608	0.4471	0.8064	0.7568	0.685	0.5618	6.90854503543004e-49	4.92806547129257e-28	2.2527105312818e-12
chr3	24729083	24729283	human_hypo	Chimp-specific	201	5	-39.1920864610651	0.812	0.4758	0.9364	0.9414	0.6292	0.4705	5.4043685870118e-18	1.11307083120981e-33	0.0711241647805986
chr19	54363294	54363626	human_hypo	Chimp-specific	333	5	-39.1906279205637	0.8028	0.5944	0.9287	0.8274	0.7774	0.0636	8.66632310711273e-38	1.3021694491529e-18	2.28986749666747e-09
chr9	72876038	72876267	human_hypo	Chimp-specific	230	5	-39.1414273570769	0.4621	0.6528	0.7251	0.891	0.4297	0.5988	4.90815555965181e-32	5.76700986912734e-22	0.0273628133789579
chr2	57948014	57948448	human_hypo	Chimp-specific	435	6	-39.1364741038621	0.0863	0.0532	0.2555	0.1784	0.1116	0.1093	5.52474032270329e-29	1.71614681670926e-10	3.59052229662323e-06
chr1	178501256	178501344	human_hypo	Chimp-specific	89	4	-39.1286056017836	0.3958	0.1044	0.6644	0.5007	0.1203	0.0211	3.87986377998618e-32	1.02416067515828e-103	2.22045781329365e-15
chr11	78701375	78701742	human_hypo	Chimp-specific	368	7	-39.0900114049735	0.3139	0.5455	0.4361	0.6876	0.2795	0.4862	2.0481891547233e-06	3.49864068305437e-06	0.640598532706274
chr22	25164957	25165297	human_hypo	Chimp-specific	341	4	-39.0305324473649	0.4682	0.4941	0.8902	0.6055	0.4199	0.4439	5.77491804421870e-12	1.15280878921443e-17	0.019415777404301
chr8	24818588	24819021	human_hypo	Chimp-specific	434	5	-39.0271101750277	0.7747	0.5781	0.8987	0.7446	0.7444	0.5602	1.49503768099374e-23	4.61553125383955e-12	0.421771628010446
chr22	40666754	40667090	human_hypo	Chimp-specific	337	5	-38.9425987078092	0.6355	0.5722	0.7596	0.7927	0.1596	0.156	7.60849295158034e-24	1.81552145139664e-293	1.0804164479452e-120
chr1	5354491	5354845	human_hypo	Chimp-specific	355	5	-38.928333173551	0.7198	0.476	0.8745	0.7907	0.2542	0.2122	1.7084578855881e-28	1.46666052226588e-89	3.38782068101368e-25
chr1	231053324	231054044	human_hypo	Chimp-specific	721	9	-38.8852923795735	0.7641	0.6399	0.8906	0.7886	0.6554	0.4284	6.18239199791633e-23	2.25118439913553e-31	1.02354317468037e-07
chr12	3543214	3544062	human_hypo	Chimp-specific	849	8	-38.8158315431528	0.736	0.7933	0.8831	0.9082	0.6999	0.7956	6.42791402027776e-36	2.77562236749186e-15	0.711161447419503
chr2	7747625	7748106	human_hypo	Chimp-specific	482	6	-38.750174164376	0.6009	0.6291	0.8593	0.7836	0.6711	0.6887	5.56126611029806e-15	1.23752180835526e-05	0.000530506133971008
chr14	55707905	55708237	human_hypo	Chimp-specific	333	5	-38.7437254774808	0.7039	0.6312	0.8372	0.7599	0.5031	0.5	4.79059072147521e-23	7.10787404820749e-79	5.91002756131145e-26
chr16	3504730	3505421	human_hypo	Chimp-specific	692	9	-38.7047313742665	0.83	0.6115	0.9375	0.8048	0.8393	0.6538	3.27837813424535e-34	4.76974082077444e-20	0.00974848389837901
chr1	85826765	85827176	human_hypo	Chimp-specific	412	4	-38.6702742022304	0.3177	0.1688	0.6395	0.4699	0.4536	0.2696	2.26729147099275e-26	1.78512608573833e-07	1.47222248224147e-05
chr1	184460811	184461419	human_hypo	Chimp-specific	609	6	-38.6152804412211	0.4564	0.5825	0.6221	0.8577	0.5192	0.2638	3.96035963090912e-14	7.21741885464592e-09	0.00581656558114091
chr13	99740588	99740677	human_hypo	Chimp-specific	90	6	-38.6112890342964	0.1542	0.4277	0.3764	0.6745	0.1178	0.2926	2.0850527810363e-12	7.12002166207149e-29	0.00192842033127134
chr2	16816929	16817261	human_hypo	Chimp-specific	333	7	-38.6103807847763	0.0643	0.0641	0.2134	0.2658	0.0378	0.0286	7.97020933654745e-29	6.77445761681741e-45	5.01192253734753e-09
chr17	57299066	57299636	human_hypo	Chimp-specific	571	7	-38.5515088646132	0.4934	0.6405	0.6743	0.8283	0.3254	0.5696	9.59468940545165e-15	1.08500680905383e-14	0.879505705415058
chr14	32877036	32877665	human_hypo	Chimp-specific	630	6	-38.517689984944	0.3787	0.409	0.5999	0.6515	0.2967	0.3393	1.59421045865033e-32	6.57486239107638e-45	0.00400659094789507
chr2	43445514	43445686	human_hypo	Chimp-specific	173	7	-38.4770549237922	0.5613	0.3647	0.753	0.5769	0.3932	0.3829	3.93034869335278e-12	8.42251061822909e-14	0.0411006090366257
chr5	15913831	15914039	human_hypo	Chimp-specific	209	5	-38.431598773233	0.6361	0.7602	0.8106	0.9102	0.4089	0.658	1.81262430429206e-42	1.90894111587135e-52	2.24809878138951e-13
chr3	137227933	137228141	human_hypo	Chimp-specific	209	4	-38.4260851990134	0.6053	0.3975	0.7982	0.6911	0.4415	0.2283	3.19454384074849e-23	1.80421719110261e-51	2.03853464710515e-13
chr14	55541473	55541857	human_hypo	Chimp-specific	385	4	-38.4252744674099	0.4899	0.6959	0.8373	0.8696	0.5824	0.4628	4.36928671698852e-25	1.1549182744663e-31	0.0450705518365745
chr8	101522031	101522446	human_hypo	Chimp-specific	416	7	-38.2735781578083	0.0458	0.0909	0.1811	0.2335	0.0248	0.0758	1.34560797265466e-25	7.10273506691944e-43	0.160033236660763
chr3	118664107	118665050	human_hypo	Chimp-specific	944	6	-38.2227844605679	0.5049	0.5235	0.7101	0.6481	0.497	0.5496	8.29483412549566e-19	1.38059124106715e-09	0.557316907031546
chr2	79219581	79219840	human_hypo	Chimp-specific	260	6	-38.2161208622962	0.1508	0.1613	0.2869	0.2655	0.0417	0.0626	7.47105991856777e-18	4.69856415639404e-50	4.68138478242651e-24
chr3	185405092	185406559	human_hypo	Chimp-specific	1468	7	-38.1706267015316	0.4786	0.5717	0.6035	0.7267	0.4586	0.4767	1.52199479893092e-11	1.65518556932931e-20	3.63706314760452e-09
chr20	47466824	47467442	human_hypo	Chimp-specific	619	4	-38.1624546159626	0.6137	0.5977	0.8703	0.7568	0.6939	0.3348	2.96609169985298e-19	4.78087531141882e-27	0.0715701373419978
chr2	111619945	111620496	human_hypo	Chimp-specific	552	6	-38.1011644940295	0.8615	0.5933	0.965	0.902	0.7714	0.2961	1.20250570768293e-22	3.64784720763785e-24	3.49174029063865e-15
chr6	163599794	163600260	human_hypo	Chimp-specific	467	5	-38.0693692109876	0.8267	0.6135	0.9435	0.9397	0.5767	0.7588	7.40223344145368e-26	2.95538767428992e-35	0.885557554553407
chr4	5139706	5139949	human_hypo	Chimp-specific	244	5	-38.0491077226443	0.7326	0.2775	0.9026	0.4807	0.8	0.2911	1.4328463297257e-17	7.0323157137678e-18	0.323613921009497
chr12	100662587	100663567	human_hypo	Chimp-specific	981	7	-38.0345100040817	0.3787	0.34	0.5014	0.472	0.243	0.2407	2.07776166878886e-14	1.01321171706909e-25	1.29806836658363e-07
chr20	25371967	25372389	human_hypo	Chimp-specific	423	5	-38.033402949205	0.2332	0.3346	0.4314	0.5755	0.1409	0.161	1.33339330371505e-38	7.49267175181078e-33	0.00199027425745614
chr18	19773187	19773655	human_hypo	Chimp-specific	469	8	-38.0297710793958	0.7536	0.4368	0.8721	0.586	0.6312	0.2763	1.1982451414292e-12	5.88849479731083e-23	6.10019452317685e-06
chr3	130063854	130065032	human_hypo	Chimp-specific	1179	8	-37.9951177212139	0.1967	0.1234	0.5081	0.3121	0.1989	0.1008	3.49090181805394e-95	1.57536446777618e-23	0.0158679785461565
chr11	129958822	129959395	human_hypo	Chimp-specific	574	5	-37.9935094723383	0.5186	0.7323	0.7707	0.852	0.5186	0.1062	1.2397210475523e-16	1.30330845648291e-21	3.41066678446663e-07
chr16	77915859	77916244	human_hypo	Chimp-specific	386	5	-37.9731114225583	0.8463	0.6492	0.9504	0.8905	0.8443	0.7448	1.20962334724909e-36	4.17278744618764e-25	5.69217002029172e-05
chr5	68390788	68391018	human_hypo	Chimp-specific	231	5	-37.9535805213212	0.458	0.3759	0.6317	0.5255	0.376	0.2233	6.65230959614921e-25	3.57208802678483e-37	9.27813960355264e-06
chr15	62126783	62126984	human_hypo	Chimp-specific	202	7	-37.9409801923944	0.7204	0.6197	0.8655	0.7598	0.2127	0.3614	9.50347747713327e-27	1.7458428331791e-69	4.35533206786354e-35
chr8	96443489	96444101	human_hypo	Chimp-specific	613	9	-37.8936007544938	0.8036	0.0867	0.9092	0.1874	0.8491	0.0467	2.43291461358583e-10	1.86494985701276e-07	0.803946638958252
chr14	43324281	43325235	human_hypo	Chimp-specific	955	4	-37.8374184332079	0.7853	0.384	0.9166	0.6934	0.4802	0.2444	9.73194477158309e-43	1.99488249434382e-87	6.95705232696345e-13
chr12	95374169	95374806	human_hypo	Chimp-specific	638	5	-37.8336236165744	0.4167	0.5554	0.69	0.8546	0.4777	0.5248	3.12038740738949e-12	7.51371504241802e-15	0.62282983730916
chr9	123172385	123172581	human_hypo	Chimp-specific	197	4	-37.8079185939272	0.7594	0.7896	0.9503	0.9647	0.8393	0.7607	5.25099798939565e-40	3.33103808339262e-19	0.763276768354643
chr7	75830471	75832797	human_hypo	Chimp-specific	2327	7	-37.7790705138431	0.1525	0.1779	0.8076	0.8567	0.2464	0.3567	2.91197988307432e-229	7.67369212594844e-98	6.80204766166326e-18
chr5	148113425	148113650	human_hypo	Chimp-specific	226	5	-37.7740891529977	0.4132	0.2826	0.6089	0.5329	0.394	0.3309	4.67953644972939e-23	5.2793600481987e-27	0.804039023637905
chr14	59102532	59103215	human_hypo	Chimp-specific	684	7	-37.76585480323	0.7005	0.4174	0.8725	0.5491	0.7129	0.3781	2.41681570015191e-24	3.13152436166057e-22	0.138546133701035
chr2	121212202	121212588	human_hypo	Chimp-specific	387	6	-37.7339102074735	0.3886	0.6817	0.5834	0.7951	0.373	0.7288	2.45717165075823e-17	2.78203151345665e-12	0.884136418012542
chr10	356259	356381	human_hypo	Chimp-specific	123	5	-37.6761420400735	0.5931	0.823	0.8198	0.9329	0.3692	0.7972	4.0977759418581e-18	1.21332240596569e-21	0.0057034048188217
chr8	8705828	8706232	human_hypo	Chimp-specific	405	7	-37.6445887623726	0.8077	0.726	0.9173	0.903	0.7344	0.5706	1.68255892748832e-12	1.59163439837495e-12	0.373655802195993
chr15	81410593	81411060	human_hypo	Chimp-specific	468	7	-37.6069459825134	0.1826	0.2548	0.594	0.6094	0.089	0.1662	1.56824177922144e-64	9.56139041113043e-84	4.92117849106085e-11
chr3	9183449	9183814	human_hypo	Chimp-specific	366	4	-37.6047893869794	0.6354	0.3627	0.8886	0.7893	0.5104	0.339	9.19272400410454e-77	7.68130413225114e-102	0.00265272578084757
chr3	74897630	74898182	human_hypo	Chimp-specific	553	5	-37.5840162621645	0.7164	0.7326	0.862	0.8689	0.4852	0.7596	2.73961503555347e-19	1.91343727781758e-15	0.000950146793316851
chr1	7359250	7360220	human_hypo	Chimp-specific	971	8	-37.5021248468153	0.214	0.1817	0.4098	0.445	0.1535	0.0244	2.47164229020535e-43	3.48740063873508e-31	2.04308491228273e-14
chr1	241470212	241470974	human_hypo	Chimp-specific	763	6	-37.4935877020115	0.7038	0.7149	0.8724	0.8322	0.7871	0.6298	5.96718985316922e-23	1.00173786992754e-32	0.144829314333082
chr12	122835017	122836210	human_hypo	Chimp-specific	1194	4	-37.4928240380319	0.2742	0.3111	0.6328	0.6945	0.3552	0.336	7.67857622155665e-48	8.89547580726321e-19	1.01423997000179e-05
chr4	95047702	95049400	human_hypo	Chimp-specific	1699	6	-37.4494796275466	0.5868	0.4195	0.7937	0.6321	0.5349	0.3673	1.14370884831191e-83	3.36562965497248e-45	0.986853256089139
chr6	28350648	28350995	human_hypo	Chimp-specific	348	6	-37.4177829058642	0.5139	0.6084	0.6831	0.8177	0.415	0.3134	1.94962449105852e-25	1.00641381977337e-53	1.45598966109217e-16
chr1	115258527	115258830	human_hypo	Chimp-specific	304	5	-37.3573359854431	0.3212	0.3817	0.5306	0.6542	0.1257	0.1554	6.18507995046984e-27	1.33027615869288e-97	8.27616788184421e-33
chr19	50872404	50872806	human_hypo	Chimp-specific	403	8	-37.3328990906287	0.1024	0.1637	0.3783	0.3934	0.0651	0.0641	4.88690630011805e-18	1.82849263871443e-61	0.000243137550846613
chr16	75145833	75150880	human_hypo	Chimp-specific	5048	7	-37.3170419061566	0.7313	0.7547	0.5929	0.5044	0.6953	0.6872	9.10081589240648e-33	1.91696722918735e-09	2.10181339732078e-09
chr22	44894517	44895309	human_hypo	Chimp-specific	793	10	-37.2189899508378	0.3539	0.3696	0.512	0.4898	0.134	0.1724	8.03392981919123e-06	1.83149548039011e-24	5.15371593222143e-15
chr15	31372683	31373499	human_hypo	Chimp-specific	817	8	-37.2137802816168	0.5846	0.3743	0.9662	0.9047	0.7679	0.2129	8.44877837403936e-145	5.259330754441e-29	0.342650897406336
chr1	27691797	27691946	human_hypo	Chimp-specific	150	5	-37.2115994620541	0.4655	0.3938	0.7158	0.599	0.5569	0.2959	1.09642247936311e-24	4.09868786266912e-15	0.776723812190391
chr2	135004096	135004957	human_hypo	Chimp-specific	862	7	-37.1581835806703	0.6442	0.7606	0.8127	0.8645	0.6413	0.69	1.44094905018525e-11	3.33516847771169e-12	0.66743592022625
chr6	56569456	56570029	human_hypo	Chimp-specific	574	7	-37.1469768079151	0.7714	0.6186	0.8817	0.8432	0.7858	0.7183	3.16217773859056e-15	2.7706638830475e-07	0.0173298492951658
chr1	19671913	19672698	human_hypo	Chimp-specific	786	7	-37.110870234098	0.6278	0.5978	0.8581	0.7972	0.6764	0.1987	2.06717458040751e-38	3.47685553890019e-21	0.000260794830838429
chr8	27631028	27631445	human_hypo	Chimp-specific	418	5	-37.0846134830328	0.7139	0.6716	0.8517	0.8758	0.5563	0.6406	2.75647492663482e-33	1.70479096120624e-110	3.34333668493891e-07
chr3	183452699	183453372	human_hypo	Chimp-specific	674	6	-37.0830835627534	0.8171	0.7315	0.9236	0.8916	0.7587	0.7853	2.71433958950454e-23	7.60833452439222e-18	0.00701409920422673
chr1	245021372	245022615	human_hypo	Chimp-specific	1244	9	-37.0642853185281	0.3135	0.4693	0.5126	0.5856	0.2723	0.3398	9.36651083643052e-40	1.31450475866918e-61	2.23271346635468e-06
chr17	13791457	13792225	human_hypo	Chimp-specific	769	5	-37.0409304066361	0.7164	0.2426	0.9377	0.4142	0.6752	0.3193	4.12676944411642e-16	5.17371263738428e-12	0.361881549631827
chr1	111631028	111633127	human_hypo	Chimp-specific	2100	5	-37.0170148637405	0.8035	0.7041	0.9292	0.8842	0.7866	0.7165	1.70028790257855e-40	9.41844201183422e-25	0.00142552798986088
chr19	55988788	55989171	human_hypo	Chimp-specific	384	4	-36.9291927129381	0.545	0.5415	0.7984	0.7503	0.2449	0.237	1.21374032549616e-19	1.34613361228765e-86	2.84542208516013e-39
chr3	111386987	111388485	human_hypo	Chimp-specific	1499	6	-36.9141522590356	0.4855	0.5102	0.6699	0.6495	0.5434	0.5242	3.64784517233569e-28	3.79068866353277e-12	0.000168608913140058
chr5	148121120	148121332	human_hypo	Chimp-specific	213	4	-36.8835766480487	0.2914	0.476	0.674	0.716	0.2585	0.3247	5.79807231792813e-22	4.81939527782579e-49	6.12634688181224e-05
chr6	21202060	21203029	human_hypo	Chimp-specific	970	6	-36.7988729085537	0.6995	0.234	0.8454	0.5346	0.6049	0.0855	3.92994635725085e-22	1.9111747393048e-30	4.17792143170416e-12
chr7	24611438	24612020	human_hypo	Chimp-specific	583	6	-36.7528671221769	0.3126	0.5303	0.5294	0.7133	0.2447	0.5389	1.10817724747108e-32	5.41499234184171e-23	0.274015837246412
chr1	26353036	26356586	human_hypo	Chimp-specific	3551	7	-36.7507848202717	0.5086	0.7314	0.7663	0.8319	0.4845	0.5938	8.46502064738085e-16	2.6786827927609e-55	1.11149776084278e-05
chr5	133312649	133313760	human_hypo	Chimp-specific	1112	4	-36.7399699075171	0.5513	0.3237	0.7895	0.685	0.5101	0.3448	2.51734276748844e-46	1.38293892935936e-47	0.248107962451418
chr5	74631844	74632092	human_hypo	Chimp-specific	249	4	-36.7297432426321	0.4523	0.5812	0.7568	0.8702	0.4867	0.7018	3.43233008248422e-82	3.27605275578353e-25	0.000259025090683636
chr7	130586510	130586963	human_hypo	Chimp-specific	454	8	-36.7228169309305	0.4742	0.4008	0.6151	0.6178	0.2895	0.2981	6.21116481929954e-15	1.77481988265262e-37	1.61047448868336e-09
chr11	85904084	85904982	human_hypo	Chimp-specific	899	8	-36.7128730021002	0.7481	0.2195	0.8892	0.3452	0.437	0.1368	3.65875018658742e-16	1.17643299126118e-30	3.22404473644629e-13
chr4	155662838	155663396	human_hypo	Chimp-specific	559	9	-36.7078048801296	0.2491	0.2275	0.3544	0.3636	0.1382	0.028	4.80649188227367e-16	1.75545538929302e-35	5.88851805350766e-18
chr20	45318876	45318998	human_hypo	Chimp-specific	123	5	-36.5844689824298	0.1638	0.0949	0.3771	0.3258	0.1975	0.044	3.3520804928875e-40	5.86721439488484e-22	0.373011615882614
chr11	111577970	111578534	human_hypo	Chimp-specific	565	6	-36.5677066706089	0.6651	0.6361	0.8242	0.7985	0.5286	0.4496	3.14926106188566e-23	2.05507150560285e-39	2.11209468342975e-14
chr16	8456739	8457777	human_hypo	Chimp-specific	1039	7	-36.5130369229659	0.6947	0.7859	0.8566	0.8971	0.7263	0.6034	1.11101634581717e-15	5.62827065057215e-20	0.00432037804824206
