chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr13	113546662	113546930	human_hyper	Chimp-specific	269	6	40.9281645758993	0.7521	0.5389	0.5796	0.3398	0.6971	0.5792	6.89237953876727e-11	2.6895181472773e-08	0.748359251414992
chr17	76032877	76033651	human_hyper	Chimp-specific	775	6	40.9247257185335	0.7104	0.6522	0.4992	0.4825	0.7421	0.7459	1.00682400285366e-20	5.90840703172536e-58	0.000893719923568093
chr17	7819958	7820248	human_hyper	Chimp-specific	291	6	40.9200226933039	0.4639	0.6938	0.2354	0.4953	0.7075	0.8292	3.51383336637406e-17	2.7465942027974e-65	2.81775300914119e-17
chr1	160321382	160321891	human_hyper	Chimp-specific	510	6	40.8166168661664	0.8337	0.7466	0.6764	0.4072	0.7839	0.6679	3.69146713058314e-21	1.29551804326986e-12	0.0031336408773936
chr19	50368995	50369300	human_hyper	Chimp-specific	306	7	40.8108055322065	0.7657	0.6245	0.6437	0.3707	0.8579	0.7582	3.75473278813099e-13	1.52267109038756e-30	2.39727336233739e-08
chr5	34916795	34916852	human_hyper	Chimp-specific	58	5	40.8099962935334	0.3342	0.2968	0.1274	0.1478	0.2884	0.3136	1.02728855766044e-24	1.0239540215921e-09	0.668716392958863
chr20	58281375	58282348	human_hyper	Chimp-specific	974	7	40.661007195667	0.6535	0.3397	0.4161	0.1642	0.8733	0.5217	5.07756280908497e-22	1.25106520136505e-71	4.35932658037581e-29
chr9	75598497	75600121	human_hyper	Chimp-specific	1625	8	40.6041143421123	0.6918	0.8576	0.55	0.6754	0.8212	0.9279	6.5619264798952e-17	3.87215316754488e-60	1.88515674481676e-21
chr16	53871136	53872010	human_hyper	Chimp-specific	875	7	40.5743683017932	0.7614	0.5255	0.6305	0.3624	0.9411	0.5951	9.21732802446295e-10	4.54133108015995e-20	1.92191048631179e-07
chr5	146130408	146130850	human_hyper	Chimp-specific	443	5	40.5631389848942	0.6348	0.6842	0.4504	0.2047	0.66	0.5713	1.33188119557014e-21	3.91319912646445e-22	0.0659962710256755
chr11	118172672	118173288	human_hyper	Chimp-specific	617	6	40.547133450031	0.8933	0.7563	0.7378	0.5068	0.9198	0.8074	4.61692070093758e-42	2.05232977269139e-49	0.003572451159086
chr11	78556584	78557087	human_hyper	Chimp-specific	504	7	40.538133972086	0.5494	0.9161	0.3481	0.8131	0.8358	0.8674	2.43243872696494e-18	2.52087420730147e-10	0.0221805450450016
chr20	43587678	43588007	human_hyper	Chimp-specific	330	7	40.4737603287014	0.6595	0.4576	0.4676	0.2626	0.7133	0.5789	7.1671369906464e-13	5.83001848363877e-34	0.000388493916222746
chr6	14784448	14784511	human_hyper	Chimp-specific	64	6	40.4379206079618	0.9618	0.9731	0.8195	0.8212	0.9758	0.958	9.0179588641787e-13	1.58086142779915e-07	0.104682782921249
chr2	84703169	84704135	human_hyper	Chimp-specific	967	8	40.415707753857	0.9278	0.8663	0.7205	0.6975	0.924	0.7965	3.86438917128806e-47	1.58926634681399e-18	4.59855618011597e-05
chr12	75184835	75186619	human_hyper	Chimp-specific	1785	7	40.4145494718528	0.8678	0.7204	0.6863	0.4649	0.9466	0.8401	7.15846369788669e-21	8.17123276914605e-72	4.34517904755358e-17
chr10	38183036	38184822	human_hyper	Chimp-specific	1787	7	40.393424358146	0.8548	0.736	0.6331	0.6068	0.937	0.947	5.76662594602918e-16	1.51641597530779e-99	1.88760415072662e-22
chr5	130566404	130567197	human_hyper	Chimp-specific	794	8	40.3834531970461	0.5926	0.5449	0.4904	0.3724	0.8884	0.8053	2.67335343768398e-10	1.53212616942151e-58	4.16033476711686e-22
chr4	122113505	122113566	human_hyper	Chimp-specific	62	5	40.3697253186374	0.5148	0.6934	0.376	0.3212	0.8253	0.8691	7.77112100511312e-18	4.07879008734354e-77	3.31355430733285e-30
chr10	14476434	14477176	human_hyper	Chimp-specific	743	5	40.3669368877366	0.9275	0.9278	0.8238	0.615	0.9363	0.8559	2.14231813947603e-23	4.47483618094756e-24	0.00567290995818478
chr13	111863290	111863886	human_hyper	Chimp-specific	597	7	40.3450668949722	0.6355	0.3667	0.3599	0.1887	0.7961	0.709	2.06907517585336e-22	4.63196050918375e-83	1.16152059979928e-30
chr18	34017914	34018361	human_hyper	Chimp-specific	448	6	40.3090220741887	0.3849	0.7038	0.2327	0.4488	0.4854	0.6928	6.71902594716175e-10	7.78058032792698e-12	0.0468626786146503
chr2	2304388	2304568	human_hyper	Chimp-specific	181	5	40.2878892427169	0.6975	0.9063	0.4498	0.6603	0.8739	0.8382	2.56595177427485e-46	8.82301616533691e-19	0.677879959989391
chr2	239068174	239071963	human_hyper	Chimp-specific	3790	8	40.239080708756	0.8836	0.7913	0.4826	0.5959	0.8858	0.8002	5.99740133486137e-56	8.41527169123765e-45	8.24896007432827e-06
chr8	4592058	4594752	human_hyper	Chimp-specific	2695	7	40.2362501799525	0.8537	0.7842	0.6461	0.5274	0.9106	0.912	3.24150119649664e-122	1.97643156671e-172	8.80967353694779e-32
chr12	44463755	44465104	human_hyper	Chimp-specific	1350	5	40.1984391394856	0.7921	0.7601	0.5101	0.5358	0.8629	0.6497	2.7656424445616e-33	4.0416172419002e-16	0.620463934781197
chr18	54014575	54014939	human_hyper	Chimp-specific	365	6	40.1771973344381	0.8768	0.9214	0.6824	0.7311	0.9455	0.8481	2.11083218925408e-27	1.08573226065639e-07	0.398878403417512
chr16	69882652	69883547	human_hyper	Chimp-specific	896	6	40.176575883837	0.5883	0.2771	0.3966	0.1115	0.5691	0.398	1.72746882625248e-20	5.86442472473975e-18	2.87776952554246e-05
chr16	75465460	75465618	human_hyper	Chimp-specific	159	6	40.1404474202531	0.8378	0.9004	0.513	0.6984	0.9321	0.921	9.16100412675656e-25	4.94165629233827e-24	0.0767385702825747
chr10	18734213	18734644	human_hyper	Chimp-specific	432	6	40.1200203373873	0.8743	0.918	0.7411	0.5985	0.9298	0.8924	3.85661946378493e-25	7.54340190705702e-39	0.871243772516032
chr10	23217258	23217411	human_hyper	Chimp-specific	154	5	40.051530443887	0.4452	0.5053	0.2164	0.2971	0.9104	0.8246	8.51196380889423e-33	2.96541920876808e-95	1.89729975006036e-57
chr7	138667123	138667223	human_hyper	Chimp-specific	101	4	40.0492523231949	0.3929	0.5759	0.1672	0.1218	0.6795	0.5232	7.44857650504009e-34	6.77023537183707e-43	0.00555658987320057
chr13	78641033	78641167	human_hyper	Chimp-specific	135	6	40.0239868952445	0.8666	0.8952	0.6882	0.7838	0.8656	0.9561	1.18062180906092e-09	2.88704190162754e-15	0.00731505598644916
chr20	37589609	37590116	human_hyper	Chimp-specific	508	4	40.0082722660051	0.8367	0.9498	0.5711	0.7915	0.9327	0.9696	2.63958137847992e-25	2.12387175257644e-42	2.86237399958452e-05
chr4	103464829	103465090	human_hyper	Chimp-specific	262	6	39.9706523645191	0.7105	0.8411	0.5218	0.6985	0.691	0.8216	1.0578500829824e-21	4.94214814628313e-10	0.0590832648159955
chr4	139858831	139859157	human_hyper	Chimp-specific	327	4	39.9599156490584	0.9039	0.5917	0.6818	0.3071	0.9603	0.8007	1.2303924022138e-24	1.21546605264721e-62	2.14949293832819e-16
chr12	118602839	118604069	human_hyper	Chimp-specific	1231	7	39.9233344130877	0.5376	0.5526	0.3397	0.3017	0.5477	0.5348	5.46184784333113e-45	1.88996024109768e-68	0.443953512223586
chr4	91156040	91156651	human_hyper	Chimp-specific	612	6	39.9062866754598	0.256	0.365	0.1146	0.2052	0.668	0.448	3.24017726501634e-08	1.63840183710284e-16	5.17304574394437e-08
chr6	24722261	24722593	human_hyper	Chimp-specific	333	7	39.8941053837952	0.4644	0.8163	0.3259	0.6631	0.7914	0.9358	7.57668351361445e-19	1.70745053667859e-86	6.54271004533281e-38
chr1	239901409	239902595	human_hyper	Chimp-specific	1187	7	39.8808477512587	0.6098	0.6625	0.4604	0.5596	0.6455	0.8391	4.78526451691763e-10	1.72421187089482e-31	4.65373521226106e-08
chr8	38130035	38130676	human_hyper	Chimp-specific	642	5	39.8732393789979	0.8673	0.9549	0.6432	0.8012	0.7758	0.9339	2.29474019441643e-30	5.39356804146611e-08	1.98516837130865e-06
chr2	220251371	220253963	human_hyper	Chimp-specific	2593	9	39.8637972655325	0.2863	0.2173	0.5571	0.3349	0.1201	0.1188	2.04713232414223e-12	2.46858850595121e-39	4.52080782185692e-37
chr18	21719724	21721093	human_hyper	Chimp-specific	1370	11	39.8377940457694	0.7681	0.8313	0.5634	0.6599	0.8802	0.9056	4.37948494644195e-05	3.93728379479719e-16	4.61994097475858e-09
chr10	102289885	102290385	human_hyper	Chimp-specific	501	5	39.8278101369938	0.2871	0.4457	0.1859	0.291	0.2902	0.4653	8.16839443184872e-17	9.82095725035982e-19	0.707261176242207
chr2	101958340	101959346	human_hyper	Chimp-specific	1007	5	39.7601840892493	0.6941	0.703	0.3453	0.2716	0.6268	0.6878	1.51815934171758e-94	6.57913154755722e-40	0.0901357566650121
chr22	40525299	40525509	human_hyper	Chimp-specific	211	5	39.7130004158426	0.9427	0.8387	0.8381	0.4018	0.9384	0.9121	7.94195302523824e-22	3.68197579164939e-21	0.000912276125632462
chr5	2151455	2152896	human_hyper	Chimp-specific	1442	9	39.6968267625555	0.5947	0.4812	0.3784	0.2605	0.7529	0.7202	9.95776465501865e-31	2.4593825006774e-71	2.5340623271002e-47
chr10	50181025	50181504	human_hyper	Chimp-specific	480	5	39.6926787876351	0.7758	0.9029	0.5774	0.5427	0.9045	0.8941	1.052284997217e-28	8.6506030581257e-44	0.0166536913188281
chr18	76769569	76770330	human_hyper	Chimp-specific	762	7	39.626723705402	0.8909	0.8067	0.7788	0.6536	0.9488	0.8334	4.52334163640398e-30	7.59635189565022e-32	0.0108728744196445
chr1	55514597	55514904	human_hyper	Chimp-specific	308	6	39.616696597134	0.9277	0.9077	0.7131	0.7368	0.9683	0.9187	1.74963623090806e-18	5.9580820762404e-21	0.0016673787084582
chr18	28619624	28620531	human_hyper	Chimp-specific	908	6	39.5900919447853	0.7726	0.7777	0.5614	0.5714	0.9122	0.8713	3.53549297148019e-53	3.20573547369546e-153	8.11144571802159e-14
chr3	12822018	12822502	human_hyper	Chimp-specific	485	4	39.5029016668936	0.7931	0.7526	0.423	0.4483	0.9449	0.6904	9.51100607913227e-27	5.08084161160111e-21	0.22326990222232
chr6	89229033	89229485	human_hyper	Chimp-specific	453	8	39.4959422723724	0.4818	0.4679	0.29	0.3081	0.8148	0.46	8.1699588419229e-17	7.43277906910457e-15	9.54607836923792e-06
chr3	15537708	15538276	human_hyper	Chimp-specific	569	8	39.4937022245531	0.7229	0.8091	0.5349	0.7087	0.8543	0.9378	9.92231889570973e-12	8.56518161653338e-48	4.13727396841527e-17
chr21	39991905	39992351	human_hyper	Chimp-specific	447	7	39.4488063615068	0.6495	0.7018	0.4493	0.492	0.8863	0.8535	1.21710243357965e-08	4.19301321541225e-49	9.9016985331907e-22
chr12	98142182	98142923	human_hyper	Chimp-specific	742	6	39.4103944354848	0.9138	0.5757	0.7539	0.2281	0.8758	0.5016	1.06004086867787e-27	1.42023474052024e-12	0.00436834721285912
chr12	119204529	119205215	human_hyper	Chimp-specific	687	6	39.3430655958274	0.8982	0.8863	0.6793	0.7821	0.9211	0.9058	2.67062387082998e-13	4.03440240965084e-13	0.0493957990207412
chr3	104941594	104941789	human_hyper	Chimp-specific	196	5	39.3367435163705	0.9113	0.8997	0.7894	0.6425	0.9569	0.9445	2.80854908836039e-32	1.82430805610323e-30	6.64611894807551e-06
chr6	19691101	19691557	human_hyper	Chimp-specific	457	6	39.3310357431951	0.5445	0.3076	0.2841	0.1455	0.4759	0.3435	7.98024122785674e-18	2.605853562223e-26	0.745614038456829
chr13	22768468	22768838	human_hyper	Chimp-specific	371	5	39.2362154320431	0.9118	0.6406	0.7404	0.1759	0.9506	0.6971	4.76449949088179e-29	3.82589117565362e-43	1.48139065936632e-09
chr18	13261257	13261645	human_hyper	Chimp-specific	389	8	39.1778973335907	0.9091	0.9356	0.8049	0.7049	0.8672	0.9241	3.30882386928391e-16	7.29190701186536e-13	0.105502423142315
chr3	85073863	85075132	human_hyper	Chimp-specific	1270	7	39.1437538098422	0.8478	0.8718	0.6964	0.6548	0.8085	0.93	3.18212066353254e-20	4.8429695697056e-10	0.656139433200076
chr21	28548447	28549635	human_hyper	Chimp-specific	1189	5	39.103392756935	0.9325	0.8888	0.7801	0.6853	0.9378	0.9054	2.85901093479164e-46	9.98774401731145e-30	0.8291298503947
chr9	71200037	71200191	human_hyper	Chimp-specific	155	4	39.088214710737	0.4325	0.4797	0.1163	0.0507	0.7585	0.5385	1.43797204191986e-48	8.07786208660629e-78	1.10949859686679e-05
chr4	153070595	153071477	human_hyper	Chimp-specific	883	6	39.0562658105779	0.8449	0.8074	0.7284	0.4736	0.9252	0.813	8.14923223613566e-24	7.82995594975261e-29	0.619129641501693
chr17	63882080	63882722	human_hyper	Chimp-specific	643	7	39.0308213447542	0.5218	0.7776	0.4052	0.5229	0.5849	0.6817	2.23842981129535e-08	5.71625359035862e-13	0.862252838409606
chr14	22568521	22568720	human_hyper	Chimp-specific	200	7	39.0152808123528	0.5757	0.2998	0.4204	0.1529	0.5259	0.3293	1.33373332595177e-15	7.92902850527742e-12	0.30040073835032
chr7	25790678	25791093	human_hyper	Chimp-specific	416	7	38.9966871229103	0.2441	0.2663	0.1356	0.1159	0.6021	0.3714	4.53658033265332e-07	1.96515049850141e-26	1.89799055820256e-09
chr4	94376513	94376915	human_hyper	Chimp-specific	403	6	38.9889551771621	0.748	0.816	0.5891	0.6089	0.83	0.9243	1.4637806103635e-47	2.21451071574657e-54	7.61994148178789e-15
chr17	74417327	74417541	human_hyper	Chimp-specific	215	7	38.9560690093924	0.7301	0.6758	0.5776	0.519	0.8518	0.9744	5.78721450032963e-10	1.24028079899671e-33	6.84555372978299e-24
chr14	101723035	101723591	human_hyper	Chimp-specific	557	7	38.9414611455822	0.8403	0.43	0.7265	0.0995	0.9057	0.3924	1.72803850037712e-20	1.75707252296156e-26	0.156914408257083
chr15	57883705	57884810	human_hyper	Chimp-specific	1106	5	38.9374049578086	0.1055	0.0839	0.5142	0.3796	0.2734	0.0676	6.73090876354369e-71	3.84187272272524e-16	0.443372952737925
chr5	60765635	60766867	human_hyper	Chimp-specific	1233	9	38.9327405981794	0.9052	0.8655	0.7575	0.6985	0.9	0.8386	3.36911549591966e-14	0.00019890522200648	0.000276123809733593
chr2	142487637	142488246	human_hyper	Chimp-specific	610	4	38.8970166754536	0.5749	0.7232	0.2256	0.2223	0.6896	0.5399	1.14553163928145e-45	3.72717634339006e-39	0.759436071624821
chr1	218126436	218127806	human_hyper	Chimp-specific	1371	6	38.8749954008793	0.9231	0.7036	0.7017	0.5143	0.9216	0.6848	9.76651411221974e-27	2.29087350874575e-24	0.754757992150696
chr15	55981896	55981952	human_hyper	Chimp-specific	57	5	38.6936916379588	0.9598	0.9559	0.7027	0.8333	0.9594	0.9248	3.92049057635258e-37	5.15242725174964e-16	0.122093827354873
chr1	87399075	87399614	human_hyper	Chimp-specific	540	5	38.6753062021895	0.8555	0.6916	0.7101	0.3163	0.9268	0.7979	8.13854494603101e-24	1.94834077082391e-33	2.0466757136699e-11
chr1	75508114	75508718	human_hyper	Chimp-specific	605	4	38.6696615018746	0.8855	0.724	0.7149	0.4308	0.9004	0.8157	6.77026556463546e-44	2.12876900102553e-35	8.03799856684651e-08
chr18	75662220	75662482	human_hyper	Chimp-specific	263	5	38.6301987244062	0.83	0.9388	0.6161	0.8134	0.9127	0.9112	2.64130641475249e-14	1.17742901746897e-07	0.432394933679484
chr5	79438069	79438448	human_hyper	Chimp-specific	380	8	38.6270285311044	0.6557	0.9162	0.4944	0.8031	0.8928	0.9025	1.07874293886535e-12	7.12188041495169e-11	0.0120304930100411
chr8	66954094	66955251	human_hyper	Chimp-specific	1158	6	38.6207119323381	0.9061	0.7134	0.7704	0.5424	0.8918	0.8523	6.08147725540705e-16	2.23631645049619e-20	0.000410290380262253
chr2	207911565	207911962	human_hyper	Chimp-specific	398	7	38.5813480003695	0.7469	0.3443	0.5206	0.2355	0.8824	0.6198	2.24998934469701e-07	2.09626496184503e-63	1.61338347951899e-18
chr8	66472509	66472572	human_hyper	Chimp-specific	64	7	38.533497680344	0.5453	0.7492	0.3453	0.5453	0.451	0.8	1.38072531946867e-06	1.10750261664159e-05	0.937243746229446
chr21	41716464	41717060	human_hyper	Chimp-specific	597	6	38.5177222769181	0.7868	0.7549	0.6635	0.5273	0.8429	0.94	6.75392725666108e-17	1.35422820085162e-29	1.23503271734241e-13
chr11	4415193	4415411	human_hyper	Chimp-specific	219	7	38.4911152674913	0.6881	0.4868	0.4875	0.3458	0.8396	0.6364	3.32851896594235e-15	1.36196779322206e-39	1.8639705047818e-18
chr1	179801034	179801424	human_hyper	Chimp-specific	391	7	38.4911058070991	0.9555	0.8711	0.8431	0.7228	0.9322	0.9549	1.73021561256022e-15	3.07586932785264e-12	0.0101618876173275
chr7	104833432	104834141	human_hyper	Chimp-specific	710	8	38.450631080782	0.7876	0.9101	0.5158	0.7793	0.9086	0.9071	2.53672215024541e-19	1.7555754735996e-14	0.000656364898373559
chr10	114658867	114659016	human_hyper	Chimp-specific	150	5	38.3920175752846	0.7899	0.3141	0.5	0.1223	0.8782	0.4938	3.6940365863098e-27	6.16662547194287e-58	3.69039602997986e-07
chr6	439597	441002	human_hyper	Chimp-specific	1406	8	38.3341425329796	0.6697	0.7561	0.4682	0.4882	0.8688	0.7783	4.80703717244017e-15	6.02215254337654e-37	2.90956130496275e-10
chr3	128878524	128878899	human_hyper	Chimp-specific	376	7	38.3167220729877	0.4179	0.4499	0.2466	0.3348	0.5917	0.5554	1.17217025077426e-27	3.6135878265069e-35	1.72845824486572e-09
chr16	5435515	5436869	human_hyper	Chimp-specific	1355	8	38.311330571815	0.7241	0.5607	0.473	0.3556	0.6389	0.4629	3.83115050372825e-68	1.25592125819808e-27	7.6307988372946e-08
chr15	59170522	59170625	human_hyper	Chimp-specific	104	4	38.3096487488335	0.9567	0.9553	0.8412	0.7514	0.9749	0.9629	6.30219513452315e-32	3.60234553139295e-34	0.356308178499428
chr19	17905210	17905518	human_hyper	Chimp-specific	309	6	38.2726877421267	0.6877	0.5113	0.485	0.2519	0.6905	0.4755	2.0019593307972e-27	9.72870585594615e-17	0.879246105738524
chr18	64238375	64239268	human_hyper	Chimp-specific	894	8	38.2286867687333	0.8106	0.3781	0.6804	0.182	0.8986	0.5344	6.79879679571601e-08	4.88773510921154e-20	3.72235778452145e-06
chr3	78723881	78724583	human_hyper	Chimp-specific	703	5	38.1183726640324	0.954	0.9653	0.7931	0.5452	0.9583	0.9488	2.7425620784195e-33	5.08859094763368e-30	0.699723449385608
chr19	10582415	10582692	human_hyper	Chimp-specific	278	8	38.115080757465	0.648	0.7244	0.5097	0.5584	0.9493	0.8866	7.88323175391402e-15	1.78146894205393e-57	1.50096331946055e-19
chr6	28676462	28676705	human_hyper	Chimp-specific	244	4	38.104951023394	0.7454	0.7685	0.4383	0.3132	0.9564	0.9631	8.91202276680619e-30	2.08322096215862e-120	1.22022558057763e-14
chr18	32640829	32641629	human_hyper	Chimp-specific	801	8	37.9905722157403	0.6926	0.5625	0.5508	0.4514	0.826	0.7819	0.000234429268368921	1.35187526134154e-55	5.81510213443767e-27
chr16	51058353	51058723	human_hyper	Chimp-specific	371	5	37.9733114178832	0.9526	0.8789	0.7422	0.5908	0.9555	0.9043	1.31474762737799e-31	5.41093707009047e-22	0.0511735214802257
chr2	200775443	200775639	human_hyper	Chimp-specific	197	6	37.9509482384398	0.3807	0.4645	0.2176	0.2491	0.7096	0.7489	2.9527620404614e-10	4.35748676086144e-169	6.87859580362252e-22
chr10	101824676	101825316	human_hyper	Chimp-specific	641	5	37.9191710815049	0.6458	0.4934	0.5449	0.3762	0.6295	0.5548	1.94393791236412e-05	6.46114801792275e-10	0.0194380556436693
chr11	117700726	117701322	human_hyper	Chimp-specific	597	5	37.9176676492221	0.8935	0.9088	0.5121	0.7675	0.9384	0.8603	2.16059493178465e-22	6.18417916950947e-15	0.259810544793722
chr2	8936500	8937198	human_hyper	Chimp-specific	699	7	37.8449632924424	0.4246	0.7499	0.3064	0.5359	0.6328	0.7111	1.1556644905029e-17	8.10583984360974e-29	0.00975725984938529
chr16	61346607	61348154	human_hyper	Chimp-specific	1548	5	37.8055830265507	0.896	0.817	0.6942	0.4585	0.9583	0.8785	1.86581506303597e-35	1.79505123129353e-52	8.68252370816887e-11
chr19	6076710	6077251	human_hyper	Chimp-specific	542	8	37.8007667626991	0.3127	0.3732	0.1879	0.2173	0.326	0.792	1.35817890019939e-09	7.66228408631088e-14	2.96092922949462e-06
chr14	103498094	103498605	human_hyper	Chimp-specific	512	10	37.7698601897744	0.748	0.6746	0.6439	0.5259	0.8866	0.8253	7.88912549101759e-06	3.56466304287619e-25	3.41513554297816e-16
chr10	12580229	12580940	human_hyper	Chimp-specific	712	7	37.6669358959445	0.7991	0.6043	0.6273	0.4354	0.8878	0.8659	6.80794041128626e-14	7.0185894846189e-52	5.4987073196074e-25
chr1	24528860	24530174	human_hyper	Chimp-specific	1315	7	37.5625665373737	0.8948	0.8643	0.6478	0.6246	0.9574	0.8665	1.20024015063375e-44	3.16378901037383e-41	0.000214306006875423
chr7	11660390	11661320	human_hyper	Chimp-specific	931	6	37.5104044066133	0.7227	0.5383	0.6118	0.3329	0.7001	0.5283	3.28680860571106e-05	0.00135641501016716	0.144686571961084
chr1	77790520	77790726	human_hyper	Chimp-specific	207	5	37.5026376560826	0.8372	0.778	0.6868	0.4471	0.7983	0.9588	2.22807033641712e-17	1.99870118368007e-13	0.00251216179610885
chr10	1001471	1002168	human_hyper	Chimp-specific	698	8	37.4878366234065	0.8962	0.7143	0.7924	0.4526	0.8815	0.6665	1.42462865223974e-24	1.15408760295219e-16	0.544186529521597
chr14	62959738	62960004	human_hyper	Chimp-specific	267	4	37.4687667732285	0.8746	0.8714	0.6108	0.5732	0.8513	0.9298	4.87706699651267e-67	3.97784019706069e-42	0.0772542379485798
chr2	106226513	106226804	human_hyper	Chimp-specific	292	8	37.4657761235527	0.8044	0.8752	0.6891	0.77	0.9173	0.9156	1.53221209415867e-07	3.83587252954161e-17	1.58683350466276e-06
chr5	95615871	95617377	human_hyper	Chimp-specific	1507	5	37.4644253776118	0.9403	0.8432	0.8124	0.4592	0.9534	0.8984	4.36285123090867e-37	3.62757043083896e-29	3.59451428846951e-05
chr2	16159338	16159605	human_hyper	Chimp-specific	268	6	37.4348019015423	0.9345	0.914	0.799	0.7439	0.9316	0.9593	1.64977696221367e-28	1.97411906817661e-16	0.00113286497094823
