chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr8	9009389	9009497	human_hyper	Human-specific	109	5	42.4593801374956	0.5801	0.5539	0.3144	0.249	0.3599	0.1453	3.82390959419345e-31	0.0345398965524963	8.12616264730843e-22
chr20	277516	277607	human_hyper	Human-specific	92	5	42.372545659632	0.4235	0.3994	0.1618	0.2351	0.1261	0.1444	4.97840296654628e-20	0.00155820893746102	7.51718112486183e-39
chr15	80745385	80745982	human_hyper	Human-specific	598	7	42.2144521433799	0.5413	0.9205	0.307	0.6931	0.3092	0.7603	3.37419013824066e-61	0.030875132800643	4.86466849740087e-45
chr16	83391748	83392616	human_hyper	Human-specific	869	6	42.2137606375369	0.8906	0.8899	0.688	0.7853	0.7699	0.4388	1.51829513105287e-49	0.0122096579176346	5.23129041985111e-15
chr21	17453843	17455119	human_hyper	Human-specific	1277	7	42.0582098919874	0.8377	0.4762	0.6918	0.2447	0.6459	0.2439	2.21186023025843e-27	0.0589705631926608	5.73000941388908e-33
chr7	77895126	77895511	human_hyper	Human-specific	386	5	42.0109630466534	0.7869	0.831	0.5551	0.5835	0.5269	0.668	2.15196479069454e-30	0.450047252510426	1.29484731412769e-23
chr15	32163846	32164151	human_hyper	Human-specific	306	7	41.9334960336667	0.8802	0.9275	0.734	0.7926	0.6683	0.7008	8.49326111261257e-22	5.52461857158546e-07	1.74915845868938e-54
chr1	65209324	65209925	human_hyper	Human-specific	602	8	41.846554759154	0.6086	0.6853	0.4411	0.5111	0.4526	0.5048	3.68383843055747e-16	0.297139281546383	1.56038429921747e-29
chr1	24019291	24019530	human_hyper	Human-specific	240	6	41.7823267710961	0.584	0.5482	0.3336	0.3774	0.3762	0.2496	2.36743185545412e-19	0.0217264947699591	4.38788211698401e-53
chr6	139116876	139117642	human_hyper	Human-specific	767	8	41.7450296385961	0.7666	0.5414	0.5978	0.3788	0.6238	0.1649	6.14271399187067e-11	1.21262088248243e-05	3.06978833396223e-24
chr21	48079191	48079834	human_hyper	Human-specific	644	7	41.6008123876916	0.612	0.8355	0.4979	0.6197	0.2782	0.4129	7.89144305945605e-21	2.34062477475033e-38	1.22860671809911e-102
chr12	19522657	19523080	human_hyper	Human-specific	424	6	41.5738000413895	0.3911	0.8424	0.1492	0.6022	0.2129	0.6791	2.21139460088907e-21	0.0140446521218377	3.12568756498081e-12
chr6	154832402	154832596	human_hyper	Human-specific	195	9	41.54333976868	0.6553	0.6944	0.5432	0.5306	0.5259	0.4647	1.22264833084263e-06	0.0664661595934914	6.14990169086607e-11
chr10	78925817	78926054	human_hyper	Human-specific	238	5	41.4948554912129	0.3962	0.5418	0.1964	0.2547	0.2788	0.2971	1.90666188290023e-51	0.408738563867836	5.84218861571629e-26
chr6	36661339	36661434	human_hyper	Human-specific	96	8	41.4296705791368	0.9508	0.8747	0.8276	0.7361	0.7453	0.43	2.13165359015519e-18	1.79630424462913e-10	3.1032766576966e-57
chr18	47294416	47294764	human_hyper	Human-specific	349	7	41.4121554429662	0.8556	0.3064	0.6994	0.1345	0.0214	0.0121	1.03298462385053e-11	2.90471249741516e-46	1.51470253761925e-49
chr6	101982593	101983718	human_hyper	Human-specific	1126	7	41.35952709483	0.8129	0.7104	0.6652	0.581	0.7101	0.2623	4.06618678829699e-15	0.000712858858306602	2.69773017178746e-14
chr16	17483956	17484202	human_hyper	Human-specific	247	7	41.2334982322612	0.6882	0.7099	0.4068	0.5579	0.3942	0.3741	1.11855253539483e-10	0.00878793825462191	1.93375029387561e-29
chr12	104697956	104698090	human_hyper	Human-specific	135	5	41.2265015602045	0.5135	0.7063	0.3016	0.2862	0.2401	0.1071	8.97252005360413e-25	1.44209890415386e-05	7.65589268087342e-23
chr5	133406487	133406637	human_hyper	Human-specific	151	5	41.1928771145094	0.5054	0.5471	0.2612	0.2707	0.3255	0.2212	6.6996278171516e-19	0.650313975516289	9.43219998691663e-22
chr16	858601	858833	human_hyper	Human-specific	233	9	41.1003109658392	0.7063	0.8107	0.4921	0.6412	0.3984	0.4236	1.55189672720983e-09	0.00286806365596454	5.14661563832421e-21
chr1	85723790	85724217	human_hyper	Human-specific	428	5	41.0997149816497	0.4125	0.7031	0.1899	0.4636	0.0923	0.232	1.3812065158055e-40	1.53564238755448e-09	7.14240055221089e-61
chr8	42195085	42195262	human_hyper	Human-specific	178	5	41.0680238520896	0.419	0.624	0.2946	0.4898	0.0715	0.2493	2.54344252469719e-10	6.04314855278931e-57	2.27150394546172e-60
chr7	99595759	99595966	human_hyper	Human-specific	208	4	40.998759532306	0.8808	0.6027	0.5806	0.209	0.2581	0.2054	4.79221144486336e-47	0.000368210113705663	1.54368097899765e-49
chr9	80210402	80210605	human_hyper	Human-specific	204	5	40.9877730399552	0.7241	0.4877	0.4889	0.2022	0.4787	0.1371	6.00864912432007e-33	0.202261408083427	4.81365620798871e-36
chr4	110737744	110737939	human_hyper	Human-specific	196	6	40.9469532709826	0.6525	0.655	0.4839	0.4116	0.1431	0.2555	7.28519807097607e-16	3.05589087265229e-14	1.00241648803367e-79
chr16	73029198	73029373	human_hyper	Human-specific	176	5	40.9408724558617	0.8472	0.8847	0.6163	0.6854	0.4867	0.3772	2.26487497857709e-43	9.76454080721265e-14	4.95699850042029e-102
chr18	52626192	52626305	human_hyper	Human-specific	114	7	40.8681420923971	0.5659	0.5888	0.3945	0.3444	0.3836	0.1507	2.10954056334059e-11	7.51038186547369e-07	5.0302803337866e-17
chr2	30668830	30669863	human_hyper	Human-specific	1034	8	40.7795483159361	0.597	0.4833	0.374	0.2886	0.2074	0.1591	3.08957537820543e-09	1.60100416060678e-21	1.23402669276928e-21
chr11	62438485	62438558	human_hyper	Human-specific	74	6	40.7616833544024	0.8075	0.7483	0.5547	0.5294	0.3244	0.3254	1.65712150846863e-23	1.08114435486909e-15	2.34140870355532e-54
chr12	67419342	67419722	human_hyper	Human-specific	381	6	40.7091975334663	0.5855	0.4286	0.3606	0.1644	0.2258	0.2767	8.43270921567475e-26	0.876655213924787	2.00536107463382e-19
chr2	218175461	218177077	human_hyper	Human-specific	1617	6	40.6660164518302	0.9512	0.9567	0.6217	0.8567	0.5837	0.4829	1.25087601698505e-19	1.68970444249279e-05	4.68697123970716e-173
chr14	23937921	23938180	human_hyper	Human-specific	260	5	40.6576524217181	0.8442	0.8529	0.5396	0.5923	0.3195	0.4464	1.3975824971685e-61	7.1515097346367e-08	1.71006994752509e-49
chr22	33647259	33648874	human_hyper	Human-specific	1616	6	40.6148085245682	0.8829	0.8343	0.7631	0.634	0.7361	0.5848	1.4181276600257e-24	0.412581527660823	1.62666754306669e-28
chr3	176740269	176741505	human_hyper	Human-specific	1237	8	40.5840253507605	0.7089	0.7475	0.5587	0.6265	0.5951	0.5874	2.09315268044458e-14	0.140381654775883	1.12951274921815e-08
chr17	17551989	17552366	human_hyper	Human-specific	378	7	40.4956960984659	0.864	0.91	0.6894	0.7728	0.568	0.7498	1.1000893803183e-24	0.00086828547042523	2.49422071948173e-26
chr1	181056912	181057404	human_hyper	Human-specific	493	9	40.4947313562969	0.3165	0.4399	0.2097	0.3315	0.2214	0.382	7.85573750189764e-06	0.415757074494353	4.85069814119079e-06
chr2	167233146	167233596	human_hyper	Human-specific	451	8	40.4808135765713	0.3647	0.3914	0.2603	0.2068	0.0716	0.2519	1.19184327259366e-24	0.00209823809488136	8.40973479484427e-24
chr2	235859277	235859821	human_hyper	Human-specific	545	7	40.4559781590017	0.5389	0.6509	0.3641	0.5175	0.3026	0.4101	4.07164270629698e-14	0.00247697627300762	5.94896394737212e-18
chr11	130484885	130485274	human_hyper	Human-specific	390	8	40.3622461559397	0.6663	0.5083	0.4626	0.3402	0.4315	0.3956	3.44885012089561e-07	0.883381543651015	6.6938052798587e-06
chr6	17602514	17602695	human_hyper	Human-specific	182	6	40.2352052013749	0.535	0.8042	0.3402	0.7032	0.2046	0.6699	4.15890828472594e-10	4.90105247442466e-05	1.14563560355352e-24
chr13	43294435	43295083	human_hyper	Human-specific	649	8	40.1999885669519	0.6428	0.5776	0.4947	0.4496	0.4026	0.4719	4.46597449931423e-07	0.0827382675525796	5.66442623436285e-06
chr10	112615623	112615938	human_hyper	Human-specific	316	4	40.1380300784848	0.9219	0.9044	0.7293	0.4651	0.3842	0.3263	2.13886840848642e-29	8.24540176445729e-15	0
chr13	98535400	98536012	human_hyper	Human-specific	613	5	39.9342051851457	0.8567	0.925	0.5381	0.7855	0.406	0.5955	2.46296589049697e-49	1.18056583227802e-18	3.92748642106801e-183
chr10	79919574	79921389	human_hyper	Human-specific	1816	6	39.9226140400377	0.8351	0.9377	0.4837	0.6934	0.5663	0.7378	8.42648320618654e-87	0.132941982219849	1.76289583730293e-91
chr12	49657917	49658095	human_hyper	Human-specific	179	7	39.9030349022298	0.6554	0.5814	0.5134	0.4195	0.36	0.2772	9.02959572353534e-10	2.07646814741936e-14	1.61314837824367e-43
chr15	94012927	94013561	human_hyper	Human-specific	635	8	39.7768335222091	0.7933	0.3108	0.6766	0.0955	0.5362	0.1757	1.31090113080419e-10	0.375647790501408	7.50978902874135e-07
chr5	35230698	35231106	human_hyper	Human-specific	409	7	39.7351775526349	0.3377	0.5374	0.132	0.2557	0.1833	0.2116	1.57372235800836e-37	0.733576207578555	5.5581906761239e-20
chr22	17555524	17556223	human_hyper	Human-specific	700	5	39.7058690092944	0.5516	0.5625	0.3454	0.312	0.0543	0.0403	1.77192204314572e-40	7.99271474801278e-77	3.35820295599555e-181
chr4	53909144	53909831	human_hyper	Human-specific	688	6	39.6702610321799	0.7099	0.675	0.4739	0.4569	0.4621	0.3491	1.26610978657859e-56	7.44707183996912e-08	6.56624623477629e-72
chr11	11371132	11371961	human_hyper	Human-specific	830	6	39.6491439970396	0.7784	0.8235	0.5664	0.7012	0.4121	0.3304	1.99365072230497e-17	1.48757365878523e-14	9.5621329969907e-82
chr2	236942058	236942511	human_hyper	Human-specific	454	7	39.6426360290842	0.8861	0.5702	0.735	0.4242	0.6263	0.2702	4.91171541391834e-16	4.11718813243019e-07	5.04437125271923e-35
chr11	78469176	78469273	human_hyper	Human-specific	98	4	39.5688950732703	0.9524	0.8976	0.8152	0.5656	0.8141	0.7208	9.26503073414803e-37	0.0178969607472399	1.24501071710592e-23
chr15	84354827	84355023	human_hyper	Human-specific	197	4	39.5261652964593	0.4943	0.8274	0.1388	0.5425	0.239	0.4058	3.34503790092952e-33	0.485770769197061	3.9308839742794e-35
chr2	55458380	55458849	human_hyper	Human-specific	470	7	39.4542840653653	0.6211	0.6479	0.485	0.5024	0.4014	0.5545	1.28009954880322e-18	3.66670997632533e-05	8.41550278231543e-30
chr2	150596273	150597070	human_hyper	Human-specific	798	8	39.305140257455	0.7114	0.8366	0.5384	0.6632	0.5318	0.7127	2.16008387407805e-18	0.0491739588486973	4.18301934672604e-10
chr3	65215962	65216479	human_hyper	Human-specific	518	4	39.2227606066306	0.8748	0.9119	0.456	0.7404	0.4306	0.6991	3.08004121440316e-40	0.317337928278763	4.55520754704696e-33
chr11	132662388	132663316	human_hyper	Human-specific	929	6	39.1675820173203	0.8906	0.8379	0.7588	0.5399	0.5836	0.1932	6.99542681859622e-16	4.72987738236641e-30	1.88027859576866e-46
chr19	11516643	11516726	human_hyper	Human-specific	84	6	39.0501148160263	0.934	0.848	0.7112	0.6135	0.3065	0.2176	1.36496141014921e-17	5.52532403992434e-25	1.21752130807847e-106
chr18	73972133	73973093	human_hyper	Human-specific	961	6	39.0412032161427	0.8703	0.6009	0.5652	0.2329	0.2355	0.0919	3.04844937042804e-37	1.06620276598359e-24	4.22963618465615e-141
chr12	3981441	3981786	human_hyper	Human-specific	346	5	38.9663786322247	0.6873	0.6228	0.4691	0.3577	0.2804	0.2129	6.6225487943452e-74	3.82431020682008e-17	1.69886537042414e-178
chr6	89903987	89904111	human_hyper	Human-specific	125	5	38.9645107012172	0.9067	0.8795	0.7214	0.679	0.7452	0.7119	2.68452775141183e-37	0.483777230245534	2.50609698534913e-19
chr12	5839809	5840786	human_hyper	Human-specific	978	8	38.9580304911233	0.8018	0.5175	0.6552	0.3523	0.6619	0.3473	3.54240907878205e-12	0.902150495329888	6.84399754930225e-21
chr16	9365657	9366695	human_hyper	Human-specific	1039	7	38.8667999624422	0.8739	0.8981	0.6209	0.6955	0.7455	0.472	3.19532875152051e-46	0.283535285271664	1.09346371155367e-27
chr17	26868003	26868276	human_hyper	Human-specific	274	6	38.7910799789261	0.8035	0.585	0.4524	0.4064	0.3413	0.3473	1.65258439037448e-26	4.93602455992561e-06	3.42556922989377e-35
chr17	33701686	33701959	human_hyper	Human-specific	274	6	38.7632480752943	0.4379	0.4183	0.2775	0.2117	0.3477	0.3141	1.12976974088543e-38	3.44511476296283e-06	2.9166681407309e-09
chr4	144256641	144256694	human_hyper	Human-specific	54	7	38.6726805970433	0.7831	0.8408	0.5887	0.5928	0.2038	0.227	2.29582801797099e-06	2.43845532838363e-16	4.30955718669848e-44
chr5	60458894	60459421	human_hyper	Human-specific	528	6	38.6637761099719	0.416	0.3038	0.2226	0.1026	0.3043	0.1411	2.36677733044451e-44	0.000103450088050881	2.15483692239619e-18
chr8	130735643	130735811	human_hyper	Human-specific	169	6	38.6293421495205	0.9413	0.7949	0.7684	0.6454	0.512	0.6482	8.05840914030265e-13	1.28282321516119e-05	5.04278921939272e-20
chr13	60966192	60966762	human_hyper	Human-specific	571	5	38.6271934598264	0.9222	0.7697	0.6855	0.3896	0.7523	0.5585	1.4844608355086e-79	0.000115611648658448	5.87746078069516e-37
chr4	174428517	174429374	human_hyper	Human-specific	858	5	38.5546784023875	0.6117	0.5683	0.2996	0.353	0.1541	0.1507	3.44761016082341e-45	1.64627181820015e-19	4.8777236881969e-157
chr3	46037592	46037818	human_hyper	Human-specific	227	5	38.5494022804988	0.4316	0.3218	0.2502	0.1736	0.1576	0.0559	5.20807031261568e-18	7.52543484508753e-23	4.00418037607341e-86
chr2	210073045	210075243	human_hyper	Human-specific	2199	11	38.5272929982506	0.853	0.7565	0.6232	0.5931	0.468	0.4608	4.13632383048032e-26	0.057156528316075	7.04878058070737e-20
chr15	42788602	42788808	human_hyper	Human-specific	207	7	38.4688103719419	0.8052	0.7328	0.5405	0.5253	0.5654	0.4483	3.77732125452914e-34	0.151601899270214	1.10485746821281e-59
chr19	13510044	13510712	human_hyper	Human-specific	669	8	38.4375876193287	0.4411	0.7272	0.2631	0.5984	0.3311	0.6267	1.08244804258832e-14	0.00333186099715805	3.36665293291949e-06
chr14	79230752	79231657	human_hyper	Human-specific	906	7	38.4324038538597	0.7115	0.6322	0.5475	0.4754	0.5114	0.4682	1.48351871360903e-17	0.9337836179296	3.86838384322208e-23
chr6	154283590	154284513	human_hyper	Human-specific	924	4	38.3719068649804	0.5172	0.5444	0.3256	0.2503	0.2522	0.0486	3.56708098356284e-51	8.88715676170166e-08	3.06075767522492e-31
chr12	13382065	13382720	human_hyper	Human-specific	656	6	38.3395211540119	0.8759	0.747	0.6672	0.6347	0.4871	0.4647	2.06733786427411e-09	1.05673029484279e-20	1.07970413853474e-35
chr2	149671207	149671815	human_hyper	Human-specific	609	10	38.3335786933844	0.672	0.8549	0.5579	0.6979	0.5398	0.599	8.34294053790776e-13	0.0796186186213069	2.42964498575558e-14
chr2	78900283	78900621	human_hyper	Human-specific	339	6	38.3225233060308	0.7371	0.5778	0.593	0.4562	0.4728	0.2316	3.55660376162038e-13	4.93558212095715e-18	9.0243699366308e-50
chr15	51526108	51526352	human_hyper	Human-specific	245	7	38.3160950245104	0.6811	0.8412	0.5292	0.6191	0.3629	0.423	3.28396164769808e-12	5.08377052424481e-05	1.0834423948627e-39
chr12	114036728	114037450	human_hyper	Human-specific	723	7	38.1940911600447	0.8997	0.6483	0.7822	0.4798	0.6189	0.352	1.19058429196934e-47	1.43163961283404e-17	7.31031167101768e-92
chr2	662585	663117	human_hyper	Human-specific	533	4	38.1565343351747	0.6678	0.7395	0.558	0.5271	0.3565	0.345	3.23597158006628e-20	2.61393467320983e-12	8.97316709609578e-76
chr13	42907649	42908704	human_hyper	Human-specific	1056	7	38.0768166567795	0.7617	0.7601	0.5799	0.5525	0.633	0.306	1.78736661079071e-29	0.0625034040271372	4.74487254994167e-16
chr16	77899289	77900373	human_hyper	Human-specific	1085	6	38.062942682672	0.9111	0.9311	0.7969	0.7288	0.8293	0.6977	4.89753483034682e-46	0.106416484826618	5.20106796065868e-39
chr16	66092003	66092410	human_hyper	Human-specific	408	9	37.989931771477	0.8938	0.2913	0.7837	0.1716	0.8002	0.0783	1.11531303380513e-08	0.0211815319308268	6.40947108505753e-16
chr14	88771543	88772173	human_hyper	Human-specific	631	5	37.9489538881723	0.5895	0.6887	0.3864	0.3786	0.3442	0.4214	2.10227775680586e-30	0.984263377882063	1.03817335911925e-26
chr1	156578568	156579512	human_hyper	Human-specific	945	6	37.868450228156	0.4405	0.6581	0.2293	0.338	0.1655	0.189	1.54166837821706e-65	4.64719286274739e-14	4.34618559852295e-98
chr17	47785951	47786188	human_hyper	Human-specific	238	7	37.8645505654564	0.6845	0.6024	0.5664	0.4163	0.3579	0.0708	4.49185192390463e-20	8.30937167257238e-31	7.09390775693555e-43
chr3	65660226	65660876	human_hyper	Human-specific	651	5	37.8357536283055	0.6962	0.795	0.5207	0.5253	0.5389	0.6298	5.21909263272724e-15	0.0326056856063568	1.65179308032308e-13
chr6	121435268	121435553	human_hyper	Human-specific	286	5	37.8132089989886	0.9482	0.9428	0.7647	0.7923	0.5179	0.4676	1.55690047818238e-29	1.20386111959045e-13	2.45355881058517e-107
chr14	100843331	100843553	human_hyper	Human-specific	223	5	37.7884143817017	0.3799	0.3444	0.1873	0.1599	0.1494	0.1452	3.71011327162048e-19	0.165815215359457	9.2961462696241e-40
chr13	48072480	48073676	human_hyper	Human-specific	1197	7	37.6925993143442	0.8662	0.9066	0.5307	0.642	0.6687	0.4756	7.71066354183059e-47	0.288509294822164	7.63175900946123e-27
chr5	31414810	31415597	human_hyper	Human-specific	788	4	37.6826479635762	0.9104	0.8743	0.6025	0.6924	0.6766	0.7228	6.90182619783682e-47	0.0207792340188396	1.12202712881009e-41
chr11	34489838	34490140	human_hyper	Human-specific	303	6	37.6709383901396	0.6734	0.7313	0.4775	0.5195	0.3894	0.2911	1.8125397190861e-13	0.00020755268213105	2.21749004356607e-19
chr19	51441473	51441790	human_hyper	Human-specific	318	6	37.6563461523138	0.8347	0.7395	0.682	0.4628	0.7564	0.4116	5.10060192371905e-23	0.388304647403466	1.29721479138993e-06
chr10	44143509	44143715	human_hyper	Human-specific	207	7	37.6311892818212	0.6032	0.6525	0.4425	0.4818	0.0161	0.0192	4.85505255908368e-12	6.09424475664731e-135	7.78517516328536e-301
chr16	5522011	5522457	human_hyper	Human-specific	447	7	37.5497202025655	0.7384	0.6303	0.5762	0.412	0.4948	0.2377	1.40805961241511e-23	3.56124965025895e-05	4.73792414990387e-33
chr4	10457846	10458049	human_hyper	Human-specific	204	6	37.5415798945299	0.619	0.6911	0.5165	0.5304	0.2555	0.1653	1.76452420763575e-08	2.21912806337593e-49	6.61395472340461e-83
chr8	53043681	53044521	human_hyper	Human-specific	841	7	37.4448918074715	0.7613	0.7684	0.6326	0.5092	0.5655	0.4655	1.93536147020727e-28	0.0129132568093745	1.58349976620322e-37
chr1	12178799	12178960	human_hyper	Human-specific	162	4	37.4097582074735	0.5174	0.4048	0.2193	0.0872	0.0865	0.019	1.87683793169991e-64	6.77241070447604e-08	1.09420155807615e-79
chr9	36398632	36399360	human_hyper	Human-specific	729	6	37.338672656486	0.6852	0.7542	0.46	0.5168	0.5405	0.4884	4.3431526428696e-29	0.701024132661815	5.25133684409107e-36
chr12	49071760	49072663	human_hyper	Human-specific	904	7	37.3069733294175	0.6286	0.6566	0.4525	0.5502	0.3467	0.5936	2.41249561041511e-19	0.577805757210699	1.79530476037309e-08
chr14	102784024	102784296	human_hyper	Human-specific	273	6	37.3060508377295	0.356	0.5532	0.1898	0.3333	0.0888	0.27	1.14568028979397e-28	2.00937099093128e-06	8.36881737158833e-32
chr3	123680555	123680866	human_hyper	Human-specific	312	5	37.2974328658356	0.2527	0.3766	0.1165	0.2022	0.0922	0.2662	1.60611191090083e-48	0.0190999012463633	7.18961639580227e-15
chr4	16083256	16083734	human_hyper	Human-specific	479	6	37.2335811149394	0.5318	0.6694	0.3855	0.4933	0.292	0.1461	6.87395186697046e-18	9.6305859371474e-15	1.13961298953159e-28
chr10	129600841	129601434	human_hyper	Human-specific	594	6	37.1716274768176	0.5722	0.745	0.3846	0.3973	0.1388	0.1037	1.50884932794153e-29	9.77453391757994e-23	1.07278627668882e-86
chr1	236768453	236768607	human_hyper	Human-specific	155	6	37.1640635520019	0.7626	0.8525	0.5965	0.7121	0.4747	0.4772	1.46308680379403e-13	0.000214278229402567	5.60932053895161e-21
chr14	95619685	95620745	human_hyper	Human-specific	1061	6	37.1624935435165	0.8175	0.482	0.6652	0.2024	0.6272	0.2844	1.00444003385589e-31	0.00899985324452095	2.3548919026946e-23
chr6	155448017	155448476	human_hyper	Human-specific	460	7	37.1053579636748	0.865	0.6908	0.7628	0.4021	0.5085	0.2665	1.38449389701552e-08	1.06045436583171e-12	7.22447615300001e-56
chr18	58877242	58877858	human_hyper	Human-specific	617	7	37.0977015915384	0.8593	0.6165	0.7466	0.357	0.7535	0.2685	3.94581219330817e-11	0.0251803995357646	1.95453460657598e-15
chr8	6277985	6278417	human_hyper	Human-specific	433	6	37.0973473316936	0.9105	0.8511	0.8087	0.7348	0.7426	0.7274	4.51282959025013e-19	0.0754321817069447	8.90422287981902e-14
