AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
13	5	6	10	9	13	10	14	18	11	12	9	9	14	8	7	10	14	5	18	9	7	5	2	8	11	13	3	10	7	16	10	12	11	6	7	12	12	13	16	4	3	5	5	23	11	5	18	7	14	12	8	9	8	12	4	7	14	10	14
14	4	7	11	10	14	10	14	18	12	12	9	10	17	7	6	9	16	7	17	7	7	5	4	7	12	13	4	11	8	16	12	15	12	6	8	12	10	13	17	3	3	7	6	22	12	6	16	8	13	14	10	11	8	12	4	8	16	10	17
25	9	8	18	14	10	17	18	27	26	15	8	6	18	10	5	16	17	4	12	12	10	7	7	7	16	16	11	18	17	21	15	15	14	6	19	16	18	14	20	5	3	7	7	16	9	3	25	7	15	21	16	13	9	23	3	15	15	24	16
24	9	8	18	14	11	16	18	28	27	15	8	6	18	9	5	15	17	4	12	12	10	7	7	7	16	16	11	18	17	20	16	15	14	6	19	16	18	15	19	5	3	6	7	16	9	3	25	7	15	21	16	12	9	23	5	16	15	24	16
27	8	6	19	13	11	16	19	27	28	15	7	6	18	10	5	14	18	4	12	12	9	7	8	7	16	17	11	17	18	21	14	14	14	6	18	15	17	15	19	6	3	7	6	15	9	3	25	8	13	21	14	14	7	23	5	16	16	23	18
26	9	7	20	12	9	15	17	28	27	14	7	6	17	12	4	13	18	4	13	13	9	8	9	6	15	16	11	17	18	20	13	13	16	6	18	14	17	15	18	6	3	7	6	15	9	3	25	8	13	22	13	16	9	22	6	16	17	23	19
28	7	7	20	11	8	15	17	26	27	14	7	6	18	13	4	11	18	4	14	12	9	10	9	6	16	18	12	20	17	19	15	14	16	5	17	20	14	19	23	5	2	9	7	15	9	3	24	9	13	22	15	17	11	23	6	17	18	24	17
27	8	7	20	10	8	15	15	25	27	18	7	4	16	11	4	12	17	4	16	12	9	11	9	6	17	16	14	19	17	18	14	15	16	5	17	18	11	17	23	5	3	8	6	18	10	2	22	8	12	16	13	17	10	24	6	19	15	25	21
23	8	6	22	14	7	13	17	15	25	18	3	6	16	11	3	11	11	3	19	13	7	8	5	3	11	14	11	14	12	14	15	13	13	3	24	17	10	17	19	5	3	8	4	15	7	1	18	9	15	18	10	23	10	19	5	16	16	19	18
22	8	5	21	13	5	13	18	14	24	18	3	5	15	11	3	12	12	3	20	13	6	8	5	3	10	15	11	15	12	16	14	13	13	3	25	17	9	16	17	5	3	8	3	15	6	1	16	8	15	17	9	23	10	19	6	15	15	18	17
23	8	5	20	13	5	13	18	14	24	18	3	5	16	12	3	12	12	3	20	13	6	8	5	3	10	15	11	15	13	16	14	13	13	3	25	18	9	16	17	5	3	8	2	15	6	1	17	8	15	17	9	24	10	19	6	15	14	18	17
23	8	5	19	13	4	12	18	15	27	17	3	5	16	11	3	12	12	3	19	13	7	8	5	3	10	15	11	15	13	15	15	13	12	3	26	17	9	16	17	5	3	8	1	15	6	1	17	8	15	16	9	24	9	19	6	15	15	18	16
17	5	3	18	10	8	11	16	21	22	10	4	8	11	10	2	6	10	2	21	9	9	9	4	2	8	13	9	10	10	12	7	10	6	1	26	18	7	16	23	4	1	5	2	8	4	1	12	8	12	13	6	17	8	16	7	13	11	12	14
12	8	1	6	8	14	14	15	11	10	9	2	2	7	12	0	10	11	6	18	9	9	8	2	1	9	10	11	8	9	12	10	13	3	5	7	13	5	17	15	5	4	1	0	4	5	2	9	5	13	13	5	18	9	16	8	12	12	12	13
17	5	3	17	10	8	10	15	19	24	9	3	8	11	9	2	6	8	1	22	9	8	8	2	1	9	10	11	8	9	11	7	10	5	0	25	18	7	13	22	4	0	6	3	7	4	1	12	5	9	13	5	18	9	16	7	12	12	12	12
11	8	1	6	8	15	14	15	13	10	8	2	2	8	12	0	10	10	6	18	14	11	7	7	5	21	11	2	6	7	13	10	12	2	4	7	13	5	18	15	5	2	1	0	4	5	2	9	5	11	10	6	18	11	15	12	12	6	20	10
11	8	1	6	8	15	14	15	13	11	9	2	2	9	12	0	10	10	7	18	14	11	8	9	5	22	11	2	6	7	13	10	12	2	4	7	13	5	18	16	5	3	1	0	4	5	2	9	5	11	9	6	18	11	15	12	13	6	20	10
9	9	0	7	7	11	13	9	14	12	10	2	2	9	14	0	10	10	9	18	15	13	9	11	4	22	12	2	5	7	12	7	11	1	1	7	13	4	15	16	5	2	1	1	4	7	1	8	5	13	9	6	19	7	14	13	14	6	18	10
9	9	0	7	7	11	13	8	12	12	10	2	2	10	14	0	10	10	8	18	15	13	10	11	4	24	12	2	5	7	12	7	12	1	1	7	13	4	16	16	5	2	1	1	4	7	1	8	5	13	8	6	20	7	14	12	15	5	18	10
13	7	1	13	6	9	10	11	20	20	6	2	10	10	9	2	4	8	2	19	11	10	8	2	1	10	7	11	7	8	10	5	8	1	0	18	17	8	13	17	5	0	5	3	4	5	2	11	5	9	11	5	17	10	15	8	11	16	11	8
13	7	1	12	5	9	11	11	20	20	6	2	11	10	9	2	3	8	2	18	10	10	8	2	1	9	6	9	6	8	10	4	8	1	0	16	18	8	12	17	5	0	5	3	4	5	2	11	5	8	10	5	17	10	15	8	11	16	10	8
12	7	1	13	5	9	11	11	22	20	6	2	10	11	8	2	3	8	3	18	10	10	6	2	1	10	6	8	6	8	10	4	8	1	1	15	19	9	11	16	5	0	5	3	4	5	2	11	4	9	9	5	17	10	15	8	11	17	10	8
11	7	1	12	7	10	12	10	22	18	5	2	10	9	8	2	3	8	3	18	10	10	6	2	1	11	6	8	6	8	9	5	7	2	1	11	19	9	11	16	5	0	5	3	5	4	2	11	3	11	9	6	17	10	15	9	14	16	10	9
10	7	1	12	8	11	12	11	22	17	6	2	10	10	8	1	2	8	3	18	10	10	6	2	1	11	6	8	6	10	10	5	7	2	1	11	20	9	11	16	5	0	5	3	5	4	2	10	3	11	9	6	16	9	15	9	14	16	9	9
10	7	1	12	9	8	10	9	20	17	6	2	10	7	8	1	3	9	3	17	11	12	6	3	0	11	5	9	7	11	10	6	8	2	2	10	21	10	11	15	6	0	5	3	5	4	2	10	3	12	10	7	17	7	15	10	13	16	9	12
10	8	2	11	9	8	10	10	20	17	6	2	10	7	8	1	3	10	3	16	12	12	6	2	0	11	5	8	7	11	10	6	8	3	2	10	21	11	11	15	6	0	5	3	5	3	2	10	3	12	10	7	16	7	15	10	12	16	9	11
12	4	7	7	7	12	9	11	18	10	7	6	6	7	13	0	10	15	4	11	15	8	5	10	4	17	12	2	8	9	11	14	10	7	8	9	11	6	15	16	8	2	3	2	5	6	1	3	5	12	4	6	15	10	16	15	6	11	12	6
12	4	7	7	7	13	8	11	18	9	7	6	6	7	12	0	10	15	3	11	15	8	5	10	4	17	12	2	8	9	11	13	10	8	8	9	10	6	15	16	8	2	3	2	5	5	1	2	5	12	5	6	15	9	16	15	6	11	11	6
12	4	7	7	5	14	8	11	17	9	8	6	5	6	11	0	10	13	2	11	14	8	4	11	4	18	11	2	7	8	11	14	10	8	8	8	10	6	15	15	8	2	3	2	5	5	0	2	5	12	5	7	14	9	17	14	6	11	10	7
10	5	4	8	5	12	7	12	14	9	9	4	6	4	9	0	8	12	2	12	19	8	2	11	3	17	11	2	8	7	12	13	10	7	6	8	8	6	12	13	7	2	2	2	5	5	1	5	5	14	6	7	13	11	14	13	4	13	13	7
10	5	4	8	6	11	7	11	15	9	8	4	6	4	9	0	8	12	1	12	19	8	3	11	3	17	11	2	8	7	12	13	10	7	6	8	8	6	12	13	7	2	2	2	5	5	1	6	5	14	6	7	13	11	15	13	4	13	13	7
11	6	2	9	8	5	8	10	13	14	5	2	12	11	15	3	11	12	3	10	5	7	4	6	3	19	13	5	6	7	11	9	9	7	2	7	6	8	12	19	5	1	3	1	6	1	2	6	5	23	17	14	16	15	11	11	11	9	6	12
24	13	11	17	6	10	12	11	24	11	6	4	5	14	12	1	13	15	9	18	10	6	4	4	8	22	18	14	10	9	12	15	21	16	25	12	12	15	17	16	5	2	1	3	11	10	3	15	3	27	16	9	11	7	22	13	12	14	11	15
23	13	11	16	6	10	14	11	24	10	6	4	6	14	12	1	13	15	8	18	10	6	4	4	8	22	18	14	10	9	12	15	21	16	25	12	11	15	17	16	5	2	1	3	11	10	3	16	3	27	16	9	11	7	23	13	13	14	11	15
13	14	15	16	10	11	16	15	20	11	8	4	10	12	13	1	13	18	10	21	12	11	3	2	10	19	15	12	8	6	22	21	27	25	23	21	20	19	23	21	5	3	6	2	5	3	2	12	2	23	17	11	8	7	10	15	15	9	10	11
13	14	14	16	10	11	17	15	22	11	8	4	10	11	13	1	14	18	11	21	12	9	3	2	10	18	17	12	8	5	23	21	25	23	23	20	20	16	22	21	5	3	6	2	5	4	2	10	2	23	17	11	7	7	11	15	15	9	9	11
16	14	14	15	10	10	17	16	22	13	8	5	9	11	13	1	13	17	10	20	13	9	3	2	10	16	17	12	8	6	20	21	25	22	23	21	18	16	19	22	5	3	6	2	5	4	2	10	2	23	16	11	7	7	12	16	17	10	10	11
25	16	12	13	9	11	18	12	27	10	10	6	11	15	11	1	14	17	11	19	14	7	5	4	6	20	21	14	10	9	18	20	17	16	26	18	14	14	20	21	6	4	2	3	11	10	3	14	4	26	18	13	10	9	27	20	15	17	16	16
14	12	14	19	11	13	18	16	21	13	10	3	8	12	13	2	13	16	10	18	18	12	4	6	14	16	24	18	14	9	14	24	29	22	22	22	21	24	22	23	5	3	8	2	5	5	2	11	2	21	14	16	10	8	17	17	19	8	13	16
14	12	13	17	12	14	18	16	20	13	10	3	8	12	13	2	13	16	10	17	17	13	4	7	13	17	24	19	13	10	14	23	30	21	23	22	20	23	22	23	5	3	8	2	5	5	2	12	2	21	14	17	10	7	18	20	18	8	13	16
14	12	12	17	12	13	18	16	20	13	10	3	8	12	12	2	13	16	10	17	17	13	5	8	13	17	25	19	14	10	14	23	30	21	24	22	20	25	21	22	5	2	7	2	5	5	2	12	2	21	14	17	10	7	17	19	18	7	14	16
16	12	10	17	11	14	17	16	20	13	10	4	9	13	10	2	13	15	11	15	17	15	5	8	13	19	25	22	14	9	14	23	30	22	24	21	19	26	21	21	5	2	6	2	5	5	2	12	2	20	13	17	10	7	18	19	19	8	15	17
21	22	10	16	9	19	21	15	30	14	17	7	13	21	15	2	14	20	11	19	13	12	9	6	6	22	24	17	14	11	28	20	18	17	21	16	20	19	27	22	12	8	3	2	12	8	3	18	5	24	18	17	9	14	30	29	15	18	18	9
21	21	10	16	10	18	20	17	29	14	17	7	13	19	14	2	14	20	13	20	13	12	8	6	5	23	23	17	13	9	28	20	18	18	21	15	20	19	27	22	12	8	3	2	11	8	3	18	5	27	19	17	9	15	29	29	15	19	17	8
23	17	10	16	14	19	20	18	27	15	17	8	12	18	13	2	12	18	16	13	16	11	8	9	4	18	20	16	14	8	27	20	21	19	24	14	22	21	27	20	13	8	3	2	8	6	2	12	8	28	16	15	9	14	23	27	13	22	19	11
22	16	10	16	14	19	19	18	28	15	17	8	12	18	13	2	12	18	16	13	16	11	8	9	4	18	20	16	15	8	26	19	21	19	24	14	22	21	27	22	13	8	3	2	8	6	2	12	8	28	16	15	9	14	23	26	13	22	19	11
21	15	10	15	14	19	20	17	28	16	18	8	13	18	16	2	12	18	16	14	16	11	8	9	3	18	18	13	15	7	28	22	23	21	24	13	23	23	28	24	14	7	3	1	9	6	2	12	7	25	17	12	8	14	21	26	13	21	20	12
16	7	7	13	13	21	9	14	20	10	9	10	15	15	16	3	13	10	8	13	7	7	7	7	6	12	8	5	10	9	14	10	17	17	15	14	16	19	17	14	4	2	8	3	8	12	1	9	5	14	8	7	9	7	18	16	16	11	3	11
17	7	6	13	13	22	10	12	16	11	9	10	16	16	15	4	11	14	8	13	8	6	6	7	5	11	7	6	8	9	14	9	17	15	13	12	12	18	17	13	4	3	7	3	8	13	1	11	4	16	8	6	7	6	17	15	16	10	4	10
11	8	6	18	10	10	13	15	10	12	3	11	9	11	10	1	12	15	14	22	10	7	5	7	7	15	13	9	11	16	12	19	15	18	10	22	9	17	19	13	5	2	5	3	6	5	1	10	8	14	7	7	12	10	30	10	13	18	17	7
12	7	6	13	12	21	9	12	15	12	11	9	16	14	13	5	9	15	8	15	10	6	6	6	5	11	8	7	10	9	14	8	16	17	11	12	12	17	19	12	4	4	7	3	9	13	1	9	5	15	6	6	8	5	17	17	16	9	4	8
12	7	6	12	13	20	10	12	15	12	11	9	16	15	12	5	9	15	8	15	10	5	6	6	5	12	7	6	10	8	14	8	15	17	12	13	12	17	19	12	3	4	8	3	9	14	2	9	5	16	6	7	8	5	17	17	15	9	4	9
15	7	6	20	12	10	12	16	12	12	4	11	10	12	13	1	14	18	13	25	9	5	4	6	4	12	8	7	11	7	12	20	16	18	11	24	11	19	17	16	6	2	6	2	6	6	1	11	9	14	6	8	7	5	17	16	16	9	4	9
15	4	4	12	11	19	9	13	13	11	9	11	17	18	13	6	9	14	8	13	10	4	5	4	4	13	8	7	10	4	12	9	13	10	12	12	12	15	14	9	6	5	8	5	10	14	1	12	5	15	7	8	7	4	15	15	16	10	4	8
11	4	4	12	10	15	7	8	11	8	9	9	15	18	12	7	11	16	8	15	8	3	5	4	4	12	7	6	10	2	12	8	10	10	14	11	9	13	10	9	9	4	8	4	8	14	3	10	6	16	6	7	2	4	15	11	13	11	3	6
9	6	2	10	8	13	4	10	10	9	10	9	11	14	8	7	11	18	8	16	6	2	2	3	4	8	7	6	8	1	11	9	7	6	11	9	6	8	10	6	10	3	10	6	12	12	4	11	8	15	5	5	2	3	11	7	11	9	2	4
30	11	2	18	16	8	15	13	16	2	15	14	17	28	18	5	16	24	10	25	10	4	1	2	3	15	6	4	8	8	11	18	13	10	10	12	21	20	18	13	12	5	5	8	12	8	4	18	12	22	7	5	4	6	23	8	7	9	5	1
31	11	1	18	18	7	17	12	16	2	15	14	17	28	18	5	16	25	11	25	10	4	1	2	3	15	6	4	8	8	11	18	12	10	8	12	21	20	18	13	12	5	5	8	12	8	4	17	12	22	7	5	3	6	23	8	7	9	5	1
30	10	2	18	17	8	17	12	16	2	15	14	17	28	18	5	15	25	11	24	10	4	1	2	3	15	6	4	8	8	11	18	13	10	10	12	20	19	18	12	12	5	5	8	12	7	4	16	12	22	7	6	3	6	24	8	7	9	4	1
9	4	4	10	6	9	8	12	9	4	13	11	18	22	13	2	14	14	10	23	4	6	6	7	9	10	9	12	8	7	10	12	8	4	10	11	10	12	5	13	12	5	6	8	9	13	5	14	8	27	2	9	14	7	14	6	12	10	10	10
22	13	7	11	11	10	13	19	19	10	20	16	21	16	10	5	12	17	12	25	19	15	16	11	14	14	19	20	13	14	20	17	14	10	17	14	13	23	10	18	13	8	9	6	17	18	11	18	12	34	9	24	22	13	17	12	19	16	21	12
23	20	17	10	15	14	17	21	28	12	21	7	14	25	18	7	21	27	17	21	23	29	14	10	14	18	21	16	20	13	28	23	22	17	19	19	21	20	25	14	16	3	25	4	20	25	5	25	16	42	15	28	15	15	24	15	23	21	26	8
20	21	12	12	14	14	13	18	15	16	21	18	10	17	14	8	16	27	15	24	31	18	18	21	19	18	21	28	17	18	16	29	20	17	23	19	20	21	18	18	19	7	13	4	24	17	11	14	16	28	14	34	26	23	25	19	27	30	30	21
17	25	16	16	13	14	16	24	18	16	22	15	10	17	15	7	14	25	15	22	31	20	17	18	18	13	18	21	17	15	23	23	26	16	22	17	21	27	18	15	15	7	16	7	22	15	7	15	16	24	21	29	27	22	26	14	32	31	30	18
18	26	16	17	15	13	16	24	20	15	23	15	10	15	16	8	13	26	14	21	29	20	18	17	17	13	15	22	16	15	26	23	29	17	23	19	22	27	16	14	14	7	14	7	19	13	6	16	17	25	21	29	29	23	26	14	33	29	30	20
16	24	15	19	21	14	17	33	27	24	28	12	17	26	21	11	20	26	19	23	30	36	23	10	18	24	26	20	20	16	26	23	35	28	23	29	34	29	35	24	26	3	17	11	27	22	4	27	16	40	20	36	30	20	30	20	40	26	38	11
16	24	15	17	18	9	16	23	21	19	24	15	15	16	14	7	15	27	12	20	28	16	17	15	18	17	18	22	11	20	22	22	29	17	23	22	23	23	19	15	16	7	13	7	20	10	5	18	20	22	21	25	29	24	26	13	32	27	31	21
20	22	14	22	23	15	14	28	30	25	28	13	12	25	23	10	20	26	17	21	27	32	23	10	17	23	25	21	18	19	30	22	34	32	24	27	37	27	40	23	29	4	15	10	28	24	4	28	13	37	22	36	28	16	30	22	37	28	37	12
20	22	14	22	23	15	14	29	30	25	27	13	13	25	23	9	20	25	17	21	28	34	23	10	17	22	23	21	18	19	30	22	34	31	24	27	36	27	40	22	29	4	15	10	28	24	4	29	14	36	22	35	29	15	30	22	36	27	37	11
21	19	17	19	22	15	14	28	30	28	28	13	12	25	23	11	22	25	17	20	29	35	22	9	15	23	24	21	22	19	31	17	33	34	26	25	35	28	42	21	29	4	19	8	27	24	4	27	14	38	22	36	28	15	27	20	34	26	35	11
28	16	18	22	21	17	18	24	28	29	23	15	11	21	21	8	21	26	16	21	25	33	19	9	12	27	27	20	21	20	35	25	33	30	28	26	40	33	43	24	26	5	16	8	27	22	5	28	12	37	26	37	28	13	25	18	28	26	37	20
16	22	11	16	14	10	15	14	19	17	20	16	16	15	15	8	14	25	13	13	21	19	12	14	15	22	19	22	14	19	20	15	24	17	20	17	20	23	15	14	12	7	11	7	19	8	5	20	13	19	18	25	28	24	24	14	18	24	24	17
15	18	9	13	12	10	14	12	18	16	18	17	17	17	14	7	16	23	14	14	20	18	9	9	14	22	18	20	14	17	17	14	24	17	19	15	17	19	15	15	12	6	10	6	17	6	6	20	12	18	17	26	27	23	22	11	18	21	28	18
13	17	9	11	12	9	14	11	18	16	18	17	17	17	13	7	15	23	14	14	18	19	10	9	14	23	18	19	14	17	16	14	24	17	19	16	17	17	15	15	12	6	9	6	18	6	7	21	12	18	18	26	26	24	21	12	18	20	26	16
12	11	10	10	8	13	11	12	17	9	14	10	17	14	14	4	14	25	9	20	12	15	14	7	14	24	21	22	16	17	21	15	23	17	16	16	14	22	14	15	10	5	9	7	10	12	7	24	6	19	19	29	20	18	18	10	22	20	27	12
11	11	10	7	10	14	10	12	15	12	18	13	18	13	18	7	16	24	9	24	14	14	18	7	13	22	23	18	13	15	17	16	21	17	16	19	16	22	18	16	11	7	13	8	12	17	6	29	7	18	20	26	19	20	17	14	22	20	26	13
11	11	10	6	11	14	10	12	15	12	18	13	18	11	18	7	16	24	10	24	14	14	18	8	13	23	23	18	14	14	17	16	21	17	15	19	16	20	18	17	11	7	13	8	12	17	6	29	7	19	21	27	19	20	17	14	22	20	26	15
12	13	13	5	13	16	11	13	15	13	25	16	24	12	21	7	21	27	11	27	17	22	22	13	20	31	24	22	16	16	18	13	21	18	21	20	17	20	21	15	12	11	18	10	17	22	11	28	12	23	21	28	21	25	19	13	26	22	23	14
12	13	13	5	13	16	12	13	15	13	24	16	24	12	21	7	21	28	11	27	17	22	23	13	20	31	24	22	16	16	18	13	20	20	22	19	17	19	20	15	12	11	18	10	17	22	11	31	12	23	21	29	22	25	19	13	25	22	23	14
14	12	13	4	14	14	13	14	15	14	26	15	22	15	23	5	20	27	9	26	19	25	25	17	22	34	24	23	15	20	17	12	20	21	23	18	18	21	24	19	19	15	20	11	21	26	12	35	12	24	22	33	25	24	19	18	27	21	23	21
15	14	13	5	13	15	14	13	14	15	26	16	21	15	24	7	21	25	10	25	21	22	25	21	23	32	25	27	16	17	17	12	20	19	21	18	20	19	23	20	21	15	22	11	23	26	12	35	10	27	23	34	23	25	18	18	27	21	23	23
34	30	10	13	16	28	23	23	25	28	33	12	15	32	18	10	21	25	11	21	33	30	20	23	14	39	26	23	24	24	29	23	29	38	34	35	35	25	44	38	26	12	19	8	29	18	14	35	14	32	23	40	25	26	25	22	27	27	46	34
28	29	13	7	14	28	24	20	24	31	34	12	19	32	23	14	22	22	14	22	32	36	25	24	15	34	21	20	23	27	31	24	26	30	34	28	34	20	39	40	26	14	25	10	27	23	14	42	19	27	22	40	24	25	31	26	29	28	48	34
16	17	15	5	13	18	12	18	20	22	39	18	15	16	28	21	23	23	12	33	26	34	54	46	31	36	32	39	18	21	13	18	24	26	23	24	23	8	20	27	42	28	38	19	45	34	19	40	16	31	27	42	34	35	45	24	35	31	25	43
22	35	13	11	9	27	18	16	26	29	33	13	21	34	23	14	25	22	14	25	41	40	27	24	15	45	27	32	23	32	23	24	22	29	37	33	31	16	37	39	30	18	29	11	34	32	11	36	20	29	24	41	30	26	33	42	26	34	47	30
23	35	14	14	11	25	21	19	28	30	31	13	21	33	22	16	24	23	12	29	40	37	24	27	16	46	28	31	21	34	25	26	26	28	30	29	28	16	38	35	31	25	36	12	34	32	15	39	22	26	25	49	32	27	34	38	25	35	42	34
15	16	16	9	12	19	9	18	19	24	36	16	15	18	29	20	19	23	12	34	28	36	57	43	30	40	28	38	19	20	13	17	22	26	23	20	22	12	20	28	45	28	34	18	43	31	19	39	18	27	27	37	36	38	44	22	34	30	30	42
15	16	16	9	12	19	9	18	19	23	36	16	15	17	27	20	19	24	12	34	26	36	57	43	31	40	28	38	19	20	13	16	22	26	24	21	24	12	21	28	44	28	34	18	43	31	19	39	18	27	29	37	38	37	45	22	34	30	31	42
23	35	16	14	10	24	21	21	24	31	28	12	22	32	20	15	23	21	14	31	39	36	26	29	15	48	32	34	23	31	27	29	25	33	25	30	28	16	39	34	31	26	40	12	39	31	18	42	22	27	24	50	33	27	37	36	27	35	41	35
15	17	17	9	13	19	8	19	20	23	35	15	13	16	28	19	22	25	13	37	27	35	49	42	33	37	25	39	19	24	13	15	23	28	24	20	26	12	21	26	41	27	33	19	41	32	18	35	17	26	32	38	34	38	44	23	35	31	32	38
20	33	15	17	9	23	19	23	25	31	27	15	21	31	23	15	20	25	13	30	35	34	26	23	17	48	35	38	22	31	28	28	25	31	27	28	30	18	39	34	31	25	44	11	43	31	20	45	25	29	24	54	34	25	35	36	26	35	42	38
20	33	15	18	9	22	19	23	24	30	29	15	21	31	23	14	20	26	13	31	37	35	27	23	17	47	35	37	21	31	27	29	25	32	28	27	29	18	38	33	31	25	43	11	42	33	18	45	25	30	24	53	34	25	35	36	26	33	43	38
21	35	14	18	8	22	19	23	24	30	29	15	21	31	23	14	22	26	13	31	36	36	28	22	17	47	35	39	20	31	27	30	25	33	28	26	31	18	38	33	31	25	43	11	43	33	18	44	25	30	25	55	34	24	35	36	26	33	43	39
18	16	21	11	13	19	8	19	20	25	36	17	9	15	31	16	21	23	14	35	28	34	44	30	33	37	21	37	18	27	16	15	26	28	27	18	29	10	20	28	38	25	30	16	39	28	17	36	14	25	26	37	28	34	46	21	33	28	35	37
19	34	14	19	7	21	23	24	27	31	30	14	21	29	22	12	23	31	16	32	36	42	29	24	18	48	31	44	20	28	28	26	25	38	28	29	32	15	38	29	31	25	44	10	45	33	17	51	23	34	27	54	37	27	39	38	29	34	44	38
20	35	15	19	7	21	22	25	25	31	30	14	21	29	22	12	23	31	16	32	36	43	30	24	17	50	31	43	20	28	28	26	26	38	28	28	32	16	38	29	31	26	43	11	46	33	17	51	22	35	27	55	38	27	38	38	28	34	45	38
19	37	16	19	8	21	22	25	26	30	30	14	21	30	22	11	23	31	16	32	35	43	30	23	17	50	32	43	19	27	32	26	26	39	28	30	32	16	39	30	31	26	44	11	45	34	17	51	22	35	28	56	38	27	39	37	29	39	45	37
18	20	17	10	12	15	8	15	20	24	31	18	9	18	30	17	20	20	13	33	25	33	42	26	29	34	28	38	16	25	17	14	24	28	23	16	29	13	20	32	35	24	28	15	33	26	16	34	15	25	25	35	23	35	42	20	28	27	32	37
20	35	15	19	7	20	23	26	26	30	31	16	22	31	24	11	21	33	16	32	35	44	31	24	18	50	35	42	19	28	36	27	25	38	26	31	30	18	39	32	30	26	44	11	47	37	16	51	24	38	29	58	39	28	37	36	26	42	46	37
18	17	17	11	12	16	9	12	17	25	30	15	10	20	31	18	20	18	14	29	26	34	40	24	32	31	26	35	19	26	16	15	24	31	26	17	28	13	20	28	33	23	28	16	26	24	15	33	14	25	26	33	27	34	41	21	27	27	30	36
18	17	17	13	13	16	10	12	17	24	29	16	10	20	31	18	20	19	14	28	27	35	40	23	32	30	26	35	19	26	15	13	26	33	27	18	28	14	19	30	33	24	27	16	27	23	14	31	14	24	24	33	29	33	39	20	29	27	30	35
18	17	14	13	13	15	10	11	17	23	29	15	10	19	31	17	22	19	14	28	25	34	39	22	32	30	25	34	19	26	15	14	27	33	26	17	28	14	19	30	33	23	26	14	27	23	14	31	14	24	25	34	28	30	38	21	28	27	30	34
18	16	19	15	10	14	9	11	17	23	27	12	11	18	31	15	21	19	11	32	24	32	35	17	31	28	21	29	19	23	16	12	24	28	27	16	27	13	22	28	29	20	25	9	22	17	12	32	13	22	23	29	28	27	36	22	26	27	26	32
18	16	18	15	9	13	7	11	16	22	27	11	11	18	32	14	21	19	11	32	24	32	34	17	30	27	22	27	17	24	18	13	24	28	27	17	27	12	22	28	29	18	24	10	20	18	12	32	12	23	22	29	27	27	37	22	26	25	26	29
22	29	15	26	13	23	26	25	22	33	29	16	23	31	22	13	19	36	17	38	38	46	32	28	19	53	32	47	20	27	36	30	22	31	29	30	28	24	37	35	32	31	40	14	46	38	15	50	25	41	28	62	44	30	36	33	32	45	50	31
18	16	19	15	9	11	10	12	15	22	26	11	11	18	30	12	22	20	11	31	24	33	30	17	30	27	22	26	17	23	18	13	23	30	28	17	29	10	22	28	29	17	21	10	21	18	12	32	12	20	23	30	27	27	34	21	24	27	26	26
18	16	19	14	10	11	10	12	15	22	26	11	11	18	30	12	22	20	11	31	25	33	30	17	30	27	22	27	17	23	18	13	24	30	28	17	28	10	22	28	29	16	21	10	20	18	12	32	12	20	23	30	27	26	35	21	24	27	26	25
10	18	15	15	11	14	12	15	17	20	17	9	11	18	22	5	17	16	9	28	21	25	20	6	21	22	20	17	10	16	16	12	23	29	24	18	23	16	24	23	18	8	12	7	14	11	4	32	9	13	16	19	24	14	26	19	25	23	23	21
10	12	16	13	11	15	9	18	17	18	16	6	14	16	12	3	13	17	7	27	15	17	12	6	15	17	17	14	8	17	14	16	22	26	21	14	17	16	20	21	15	4	5	6	10	8	4	23	8	16	17	12	24	10	24	16	24	16	18	19
17	29	26	24	25	19	22	25	28	26	19	9	14	27	16	12	15	39	18	37	34	41	25	27	14	41	36	35	23	23	36	38	33	33	36	34	26	31	41	31	19	21	27	11	39	31	11	46	22	40	30	39	50	31	41	24	35	38	32	25
10	13	17	13	11	15	11	17	18	14	17	5	14	16	14	3	13	17	6	28	16	17	13	7	16	12	18	12	7	14	12	16	22	23	23	15	19	16	17	19	13	5	4	7	9	6	4	23	7	15	16	13	26	12	22	17	23	18	17	18
