AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
2	0	1	1	0	2	1	1	0	1	0	0	1	0	1	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
2	0	3	1	0	1	1	2	2	2	2	1	0	3	0	1	1	5	0	3	1	1	0	1	2	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1
4	2	2	0	2	1	2	2	4	9	2	0	0	0	2	0	3	0	0	0	2	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
4	3	0	3	4	2	2	3	1	7	2	1	0	0	0	0	0	1	1	1	4	3	2	1	0	5	3	3	5	7	0	0	0	2	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	1	2	0	2	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	0	2	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	2	1	2	3	1	0	5	2	1	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4	2	0	1	2	3	3	0	2	5	0	1	0	1	1	0	0	1	1	0	5	2	2	2	2	4	3	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7	3	1	7	3	1	2	3	2	7	1	0	1	3	1	0	3	3	0	4	2	1	0	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
4	4	4	10	5	2	6	7	5	12	6	0	3	6	4	1	5	3	0	5	2	0	2	2	0	1	1	3	2	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
6	2	0	6	6	2	4	9	4	12	1	0	3	1	1	1	2	2	0	1	1	0	0	0	1	2	3	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	3	2	5	0	1	0	0	1	7	0	0	0	1	2	0	1	1	0	3	3	0	0	0	0	2	3	4	2	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	0	0	1	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	2	1	0	0	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	5	1	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0
0	0	0	1	1	2	0	1	0	2	0	0	0	0	0	0	0	1	0	0	5	1	2	1	0	9	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2	1	1	1	3	5	3	1	3	3	2	0	0	0	0	0	2	2	0	2	5	6	4	4	5	13	4	1	5	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0
0	0	0	0	0	0	0	0	0	0	4	1	0	1	4	0	1	1	0	1	1	1	2	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	1	4	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	2	1	2	0	0	0	2	0	0	0	0	1	0	2	1	0	0	4	3	3	0	0	1	1	4	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	0	3	2	2	1	3	6	6	0	0	1	0	3	0	1	1	0	3	5	4	1	1	1	3	1	4	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3	0	0	4	0	2	1	4	2	2	0	0	2	0	0	0	0	1	2	3	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0
0	1	0	2	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	4	1	1	3	1	4	4	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4	3	0	8	5	5	4	2	9	7	0	0	1	0	1	0	0	2	0	1	2	2	1	0	0	3	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	1	0	0	0	1	2	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1	0	5	4	7	4	3	5	4	2	2	2	1	0	0	1	0	0	1	1	1	0	1	3	2	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
7	3	4	5	4	8	1	4	9	7	1	0	1	2	2	0	1	4	0	0	1	1	0	2	3	5	2	0	1	2	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9	4	4	7	4	9	2	6	9	5	7	1	3	0	5	0	6	8	1	5	15	7	2	9	2	14	7	2	8	4	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	2	0	0	0	1	0	0	0	0
7	4	3	4	2	5	3	4	5	4	0	1	0	1	2	0	0	3	0	0	12	6	0	4	2	6	3	1	5	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	2	1	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	3	0	1	3	2	3	4	0	1	0	1	2	0	3	1	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0	2	2	0	0	3	0	2	2	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	1	1	1	0	2	3	1	0	0	0	1	0	1	2	1	2	1	1	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	3	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	3	1	3	1	2	2	2	2	0	1	2	4	0	1	3	1	4	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	2	1	0	1	0	0	0	2	0	2	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	1	3	5	2	1	3	1	1	3	1	0	2	1	4	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	3	3	2	3	5	2	2	3	3	0	1	1	0	3	0	0	2	1	0	1	0	0	1	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	9	7	6	8	9	9	7	8	7	3	2	5	7	9	1	7	8	5	7	7	5	1	3	3	2	6	4	6	3	1	0	1	1	0	1	1	1	2	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2
4	5	3	1	2	0	0	3	1	2	0	0	0	1	0	0	2	2	0	1	1	5	0	0	2	5	2	3	2	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5	6	4	6	0	2	8	3	5	7	2	2	3	4	8	0	3	2	0	6	2	2	0	2	1	3	1	6	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	0	0	0	0	0	3	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
18	13	9	14	12	15	19	14	26	14	13	7	11	15	11	2	11	18	15	13	8	8	6	5	4	15	18	13	10	6	4	1	1	3	8	1	3	1	4	5	0	0	1	0	0	0	0	0	0	0	1	1	1	2	1	1	4	3	2	1
0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	1	4	0	3	1	1	2	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	1	1	2	1	1	2	0	1	0	0	2	1	1	5	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	3	3	3	1	4	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	1	0	2	8	1	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0
4	2	2	2	0	3	2	2	2	3	0	2	2	2	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
4	1	1	3	4	4	3	1	1	3	2	1	2	3	0	1	1	1	4	2	0	0	0	1	0	1	1	0	1	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2	0	4	2	2	1	0	1	2	2	0	3	1	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	1	0	0	1	3	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	1	0	0	0	0	1	3	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	2	2	1	2	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	3	0	0	1	3	2	0	5	3	5	3	5	1	0	4	3	6	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	1	2	2	3	3	3	5	0	0	1	1	3	0	0	4	0	2	2	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	4	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	2	1	3	3	2	1	0	2	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	3	0	0	1	1	0	2	1	0	2	1	3	1	1	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	4	2	2	2	2	3	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	0	0	3	1	1	0	1	0	0	0	0	1	1	0	2	0	0	0	1	6	2	5	1	2	7	5	3	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0
7	9	4	6	7	2	7	5	7	5	1	4	4	0	3	2	0	5	2	2	1	1	0	0	2	2	2	0	2	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	0	0	1	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
17	7	9	15	17	9	8	17	17	15	17	6	6	7	5	3	6	13	10	4	10	9	7	2	3	5	6	8	2	5	2	0	1	0	1	2	1	1	1	1	2	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7	2	0	5	5	4	3	5	7	7	3	0	0	0	0	1	2	0	0	1	2	7	5	0	4	3	4	4	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	2	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	2	4	0	2	1	2	0	3	2	4	1	1	2	1	1	1	0	0	4	1	1	3	2	2	2	3	1	4	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1
4	4	5	3	3	2	2	2	2	3	6	1	6	1	2	2	1	2	1	1	8	18	10	4	14	13	12	19	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	5	24	21	12	13	6	17	12	0	9
8	11	9	8	5	12	8	8	10	8	8	6	12	7	8	2	8	12	4	7	6	11	8	6	9	14	11	12	7	12	3	3	2	3	4	1	2	2	2	0	0	1	0	0	1	1	0	2	0	1	0	3	0	1	0	0	1	0	0	1
4	3	4	1	2	7	4	2	7	5	3	1	5	1	1	1	3	1	2	6	1	0	3	2	0	2	1	4	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4	2	4	2	5	1	3	4	4	4	3	3	5	2	2	2	2	4	4	2	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	1	1	2	1	1	0	2	3	1	0	0	0	1	0	1	0	2	2	3	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
5	6	8	3	2	4	7	6	5	5	13	9	9	5	10	2	9	9	6	9	2	4	5	5	3	2	3	2	3	4	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	1	0	2	3	1	0	0	1	1	0	0	1	0	0	2	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	0	1	2	0	1	0	1	0	0	1	0	0	0	2	0	2	1	2	8	10	27	18	15	16	4	11	3	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4	4	2	4	2	3	5	5	8	11	4	0	6	2	2	4	5	5	0	1	4	2	3	9	4	9	1	4	2	6	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
7	9	7	5	4	10	3	9	11	8	10	4	7	5	3	6	7	5	5	11	8	17	17	19	11	18	7	9	4	11	0	2	1	0	1	0	0	0	1	1	0	0	0	0	2	0	0	1	1	0	1	0	0	0	1	2	1	0	1	0
0	2	3	1	1	4	0	1	2	2	18	3	5	5	6	4	9	7	4	13	19	25	44	36	30	35	21	28	17	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	4	3	4	1	0	1
2	2	0	1	0	1	0	0	0	2	0	2	2	3	1	1	5	2	0	1	12	7	9	10	4	19	5	7	7	6	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0	0	0	0	0	0	0	2	2	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	6	9	4	2	2	14	5	4	4	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	1	1	0	0
1	4	0	2	2	0	0	0	3	4	4	1	4	2	1	1	1	2	1	2	5	9	4	3	2	7	5	4	2	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
7	8	2	6	2	12	9	8	8	12	9	5	12	7	10	7	9	5	6	10	9	6	4	6	4	15	4	3	5	4	0	1	0	2	0	0	1	0	1	0	1	0	3	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0
0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	2	1	1	2	1	1	2	4	7	6	2	1	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	1	1	2	1	1	1	1	1	1	1	0	1	0	0	0	0	2	0	1	0	0	0	0	1	2	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
4	11	6	6	3	4	9	7	6	16	12	6	5	10	7	6	13	15	6	12	18	18	8	9	5	23	15	15	7	7	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	1	1	1	0	1	0	1	0	0	0	1	1
2	3	3	0	2	0	1	1	2	4	1	1	3	0	3	3	3	5	0	2	0	3	2	3	7	5	0	4	3	5	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2	4	1	1	0	0	1	4	1	3	2	2	2	2	1	2	4	4	2	1	3	4	2	3	2	9	5	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	5	3	3	4	7	1	3	8	13	4	1	2	2	1	4	3	4	1	6	3	0	1	0	1	4	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	2	0	1	1	3	1	2	0	0	0	1	2	3	2	2	4	2	0	1	2	2	2	4	0	3	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
1	3	1	2	1	5	2	1	3	6	7	1	0	1	2	2	6	3	2	2	0	1	1	1	2	1	2	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
3	3	5	5	5	4	0	1	5	5	7	2	1	8	7	3	3	5	4	8	5	3	0	1	5	3	2	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	0	1	0	0	0	0	1	3	0	1	1	2	1	0	2	3	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	10	5	8	2	7	8	2	9	14	7	2	4	9	8	3	6	10	3	11	1	3	2	2	2	1	2	5	1	2	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3	7	8	7	4	3	2	4	3	6	9	3	2	5	7	2	1	4	1	7	2	5	1	0	3	3	1	6	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
12	11	15	11	7	10	9	9	10	17	13	4	5	10	13	10	12	12	8	18	9	8	9	8	14	11	7	8	6	6	1	2	0	2	1	2	2	0	1	4	0	0	1	0	1	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0
0	1	1	0	0	0	0	0	1	0	0	2	1	1	1	0	2	0	1	1	1	0	2	0	1	2	2	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
4	3	5	7	5	6	1	7	7	4	4	3	5	4	1	1	2	6	3	7	4	8	3	3	8	8	4	6	5	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0
4	2	2	3	5	3	3	3	4	3	1	0	1	2	1	1	1	3	1	3	5	8	1	2	1	4	2	1	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
6	4	11	11	8	12	7	15	10	11	13	5	11	11	11	1	10	11	6	16	6	16	8	6	12	10	12	7	3	8	0	2	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
