Category	Term	chr	str	end	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD
interaction	HGD_NeuN_hypo	chr3	2303532	2304034	503	5	18.7586237876221	0.3688	0.8786	0.6396	0.8978	0.6294	0.8969
interaction	HGD_NeuN_hypo	chr22	26849006	26849293	288	5	18.6973376952122	0.3478	0.8853	0.5438	0.7872	0.6882	0.9068
interaction	HGD_NeuN_hypo	chr15	86287199	86287302	104	5	18.6960408160901	0.5618	0.7638	0.82	0.7592	0.9496	0.9467
interaction	HGD_NeuN_hypo	chr6	9961089	9961556	468	4	18.6907019714143	0.673	0.8896	0.8859	0.896	0.9636	0.9595
interaction	HGD_NeuN_hypo	chr1	14115699	14116086	388	5	18.6879374148709	0.3853	0.8688	0.5155	0.8348	0.7406	0.9395
interaction	HGD_NeuN_hypo	chr12	45264846	45265556	711	5	18.6841113678634	0.5084	0.9313	0.6587	0.9129	0.7869	0.7976
interaction	HGD_NeuN_hypo	chr14	82154291	82154837	547	4	18.6766093013804	0.7497	0.9405	0.9216	0.9433	0.9427	0.8816
interaction	HGD_NeuN_hypo	chr15	48714110	48714346	237	5	18.6618602123664	0.4009	0.888	0.6078	0.8846	0.7598	0.9083
interaction	HGD_NeuN_hypo	chr4	186936802	186936884	83	4	18.656105119915	0.6263	0.9192	0.8119	0.906	0.908	0.9605
interaction	HGD_NeuN_hypo	chr6	46469700	46471276	1577	4	18.641905820013	0.5128	0.8741	0.7111	0.8799	0.9076	0.9398
interaction	HGD_NeuN_hypo	chr5	158689062	158689448	387	4	18.6142948628883	0.4328	0.7756	0.6997	0.7983	0.6211	0.6182
interaction	HGD_NeuN_hypo	chr15	101894641	101894870	230	5	18.6096186597688	0.8136	0.9531	0.9388	0.9572	0.9372	0.9396
interaction	HGD_NeuN_hypo	chr7	33914554	33914877	324	5	18.5974971943037	0.5464	0.9574	0.7658	0.9469	0.9344	0.954
interaction	HGD_NeuN_hypo	chr2	202987674	202987912	239	4	18.5962333915718	0.6553	0.7965	0.9472	0.8684	0.9066	0.8087
interaction	HGD_NeuN_hypo	chr6	151133837	151134169	333	4	18.5943241227431	0.4605	0.9345	0.6992	0.8481	0.9662	0.9357
interaction	HGD_NeuN_hypo	chr13	31492488	31493013	526	4	18.5939966979954	0.5572	0.8409	0.7302	0.756	0.9604	0.9503
interaction	HGD_NeuN_hypo	chr20	57681826	57682026	201	5	18.5900689670678	0.8067	0.9468	0.9617	0.933	0.9756	0.9299
interaction	HGD_NeuN_hypo	chr18	68168524	68168923	400	4	18.5880165812666	0.6359	0.8998	0.8466	0.9001	0.7822	0.7661
interaction	HGD_NeuN_hypo	chr3	5246474	5246986	513	4	18.5818698675741	0.5631	0.8451	0.9006	0.9028	0.9338	0.9294
interaction	HGD_NeuN_hypo	chr7	131850132	131850302	171	4	18.5689931274279	0.4726	0.9574	0.7	0.9476	0.5949	0.7462
interaction	HGD_NeuN_hypo	chr8	3272230	3272451	222	4	18.5660167856561	0.6722	0.9145	0.9313	0.9503	0.9623	0.9626
interaction	HGD_NeuN_hypo	chr7	155592645	155592872	228	6	18.5533798288919	0.6169	0.8304	0.8354	0.8768	0.9192	0.8857
interaction	HGD_NeuN_hypo	chr4	29616402	29616840	439	5	18.5471346743505	0.4879	0.9091	0.7007	0.8803	0.8509	0.8806
interaction	HGD_NeuN_hypo	chr17	76971115	76971566	452	4	18.546544875446	0.1281	0.2831	0.4154	0.3058	0.9579	0.9159
interaction	HGD_NeuN_hypo	chr1	14703886	14704053	168	4	18.5436666834623	0.4202	0.9264	0.7403	0.9402	0.6457	0.9299
interaction	HGD_NeuN_hypo	chr10	88514513	88514589	77	5	18.5415223899706	0.7707	0.967	0.9294	0.9438	0.9289	0.9773
interaction	HGD_NeuN_hypo	chr20	56401799	56402002	204	4	18.5412621762924	0.7342	0.9516	0.9463	0.9569	0.8766	0.96
interaction	HGD_NeuN_hypo	chr2	232652327	232652621	295	4	18.5227483042517	0.3711	0.79	0.5462	0.7622	0.6761	0.7989
interaction	HGD_NeuN_hypo	chr2	240674011	240674119	109	4	18.5160846880054	0.3801	0.8438	0.7411	0.8917	0.8556	0.9322
interaction	HGD_NeuN_hypo	chr11	8635214	8635706	493	5	18.5160025369406	0.6901	0.9554	0.8195	0.8157	0.9328	0.8394
interaction	HGD_NeuN_hypo	chr11	19695284	19695782	499	4	18.5043204904583	0.5226	0.7955	0.8188	0.7095	0.9086	0.9388
interaction	HGD_NeuN_hypo	chr22	23548499	23548577	79	5	18.5020202006405	0.6905	0.9335	0.9204	0.9544	0.9666	0.988
interaction	HGD_NeuN_hypo	chr16	51789367	51789674	308	4	18.4991533474597	0.6575	0.9085	0.857	0.8956	0.8709	0.941
interaction	HGD_NeuN_hypo	chr13	33422234	33422365	132	4	18.4954149536028	0.5041	0.64	0.6796	0.6249	0.9397	0.9022
interaction	HGD_NeuN_hypo	chr4	152032770	152033047	278	4	18.487815495534	0.6952	0.8967	0.9291	0.9407	0.9015	0.8802
interaction	HGD_NeuN_hypo	chr3	34364238	34365613	1376	5	18.4833661676067	0.5582	0.8816	0.7021	0.7947	0.8471	0.9021
interaction	HGD_NeuN_hypo	chr22	18355503	18355696	194	4	18.4769194396359	0.423	0.753	0.7716	0.7713	0.625	0.7468
interaction	HGD_NeuN_hypo	chr4	62113290	62113631	342	4	18.4641047070275	0.7564	0.9472	0.9441	0.9573	0.8769	0.938
interaction	HGD_NeuN_hypo	chr21	41226565	41226690	126	4	18.4581178172871	0.5805	0.9512	0.7976	0.946	0.8142	0.8647
interaction	HGD_NeuN_hypo	chr7	77550159	77550855	697	5	18.4567828692112	0.7619	0.9449	0.8834	0.9187	0.8758	0.8755
interaction	HGD_NeuN_hypo	chr6	76863200	76863301	102	5	18.4464136098463	0.5485	0.9227	0.8148	0.9314	0.9428	0.9595
interaction	HGD_NeuN_hypo	chr2	55208228	55208362	135	4	18.4409528703399	0.562	0.918	0.7728	0.901	0.7567	0.7939
interaction	HGD_NeuN_hypo	chr11	122754313	122754624	312	4	18.4400346604104	0.2286	0.7789	0.3752	0.7007	0.8203	0.8232
interaction	HGD_NeuN_hypo	chr16	5498227	5498673	447	4	18.4375445108724	0.6322	0.8318	0.9413	0.8591	0.8573	0.8753
interaction	HGD_NeuN_hypo	chr8	28435075	28435976	902	4	18.4368314797104	0.524	0.8131	0.7474	0.7891	0.9211	0.695
interaction	HGD_NeuN_hypo	chr2	222423399	222423622	224	4	18.4306539974337	0.2631	0.6916	0.4067	0.5436	0.4584	0.6622
interaction	HGD_NeuN_hypo	chr12	27701070	27701341	272	4	18.4284805338028	0.5937	0.9538	0.9023	0.9665	0.9094	0.9609
interaction	HGD_NeuN_hypo	chr2	173910146	173910396	251	4	18.411921882365	0.6584	0.9689	0.7952	0.9626	0.9565	0.9302
interaction	HGD_NeuN_hypo	chr10	132575215	132575266	52	4	18.4080134908468	0.6119	0.8167	0.835	0.7645	0.9078	0.8491
interaction	HGD_NeuN_hypo	chr5	142591433	142592387	955	5	18.4049343733807	0.7502	0.9407	0.9243	0.9534	0.8991	0.9113
interaction	HGD_NeuN_hypo	chr9	31539814	31540870	1057	5	18.4014652941227	0.5546	0.8496	0.6908	0.8708	0.8695	0.92
interaction	HGD_NeuN_hypo	chr12	50838469	50838874	406	4	18.3974870970894	0.6103	0.9557	0.9054	0.957	0.8746	0.9313
interaction	HGD_NeuN_hypo	chr11	70181692	70182234	543	5	18.3400494815956	0.4591	0.8241	0.729	0.8913	0.8671	0.9386
interaction	HGD_NeuN_hypo	chr11	36264981	36265886	906	4	18.3394091053126	0.4697	0.8435	0.677	0.9114	0.6917	0.8098
interaction	HGD_NeuN_hypo	chr4	6013887	6014161	275	4	18.3393674751625	0.5504	0.9432	0.8594	0.9507	0.8398	0.9563
interaction	HGD_NeuN_hypo	chr1	169040830	169040992	163	4	18.3274157855306	0.6658	0.9584	0.912	0.934	0.9742	0.9595
interaction	HGD_NeuN_hypo	chr6	89341494	89341908	415	4	18.3264026223652	0.5693	0.9642	0.8214	0.9655	0.9642	0.9733
interaction	HGD_NeuN_hypo	chr2	236391180	236391781	602	5	18.3188517478792	0.6459	0.9492	0.8411	0.958	0.9204	0.912
interaction	HGD_NeuN_hypo	chr13	24687986	24688343	358	4	18.3165167857466	0.7699	0.9609	0.9711	0.9328	0.9844	0.9734
interaction	HGD_NeuN_hypo	chr2	174013389	174013779	391	5	18.3106151789199	0.7081	0.9523	0.8275	0.9358	0.9334	0.9157
interaction	HGD_NeuN_hypo	chr9	140883594	140883876	283	4	18.2895888699884	0.6076	0.936	0.7747	0.8595	0.7083	0.8002
interaction	HGD_NeuN_hypo	chr8	102840488	102840550	63	4	18.2893998512273	0.6422	0.971	0.8344	0.9317	0.764	0.9376
interaction	HGD_NeuN_hypo	chr1	178454057	178454873	817	4	18.271934867002	0.5457	0.7641	0.7719	0.7702	0.7205	0.7336
interaction	HGD_NeuN_hypo	chr15	72860094	72860529	436	4	18.2717756280971	0.6757	0.8625	0.8516	0.8581	0.9134	0.8972
interaction	HGD_NeuN_hypo	chr4	90634173	90634439	267	5	18.2672974486399	0.4443	0.7701	0.5761	0.7184	0.6622	0.7838
interaction	HGD_NeuN_hypo	chr11	1792678	1792806	129	5	18.2624343311598	0.4943	0.9299	0.6833	0.859	0.8838	0.8766
interaction	HGD_NeuN_hypo	chr20	47045778	47046065	288	4	18.2334709082535	0.7088	0.9569	0.9216	0.9579	0.954	0.9454
interaction	HGD_NeuN_hypo	chr9	19793724	19794175	452	4	18.231892945178	0.7655	0.957	0.8776	0.9292	0.8299	0.9253
interaction	HGD_NeuN_hypo	chr10	79762175	79762857	683	4	18.2303259580796	0.6216	0.954	0.8019	0.9192	0.937	0.9372
interaction	HGD_NeuN_hypo	chr12	50827491	50827611	121	5	18.2256524281663	0.7365	0.9612	0.9296	0.9755	0.9679	0.9706
interaction	HGD_NeuN_hypo	chr2	240045768	240046006	239	4	18.2228647223394	0.2728	0.9696	0.5167	0.951	0.7878	0.9014
interaction	HGD_NeuN_hypo	chr10	8626828	8627464	637	4	18.2214540803214	0.6631	0.8453	0.8794	0.8796	0.8417	0.8822
interaction	HGD_NeuN_hypo	chr20	39899718	39899849	132	4	18.2197354063878	0.6791	0.9648	0.8061	0.9169	0.9853	0.9273
interaction	HGD_NeuN_hypo	chr2	231978282	231978590	309	4	18.2079731008508	0.6675	0.9483	0.851	0.9338	0.9185	0.8668
interaction	HGD_NeuN_hypo	chr3	193096486	193096836	351	4	18.1973465941281	0.7004	0.9311	0.9243	0.9498	0.9301	0.839
interaction	HGD_NeuN_hypo	chr1	185321192	185322320	1129	4	18.1756705191382	0.6481	0.9256	0.8029	0.9305	0.794	0.7927
interaction	HGD_NeuN_hypo	chr2	233751149	233751222	74	4	18.1744034629216	0.5383	0.9409	0.8181	0.9502	0.8066	0.9583
interaction	HGD_NeuN_hypo	chr3	67291456	67291729	274	4	18.1561625014961	0.7259	0.8784	0.9138	0.9061	0.9644	0.9471
interaction	HGD_NeuN_hypo	chr3	120223709	120224135	427	4	18.1456604595435	0.6074	0.9465	0.8466	0.9361	0.8594	0.964
interaction	HGD_NeuN_hypo	chr16	14339076	14339194	119	4	18.1437309519424	0.7343	0.9573	0.9086	0.952	0.8805	0.9568
interaction	HGD_NeuN_hypo	chr8	58623021	58624189	1169	4	18.1230070618024	0.689	0.9565	0.8466	0.9441	0.8846	0.9256
interaction	HGD_NeuN_hypo	chr18	60315155	60315646	492	4	18.1046378056039	0.6169	0.9151	0.8886	0.8852	0.939	0.9652
interaction	HGD_NeuN_hypo	chr20	59612121	59612729	609	5	18.0984567852761	0.6649	0.9046	0.8783	0.9233	0.9591	0.9412
interaction	HGD_NeuN_hypo	chr4	10755656	10756281	626	4	18.0919653035421	0.7136	0.9714	0.9171	0.9666	0.8856	0.8947
interaction	HGD_NeuN_hypo	chr6	16703988	16704237	250	4	18.0733345500191	0.5122	0.9412	0.7957	0.9581	0.7987	0.9126
interaction	HGD_NeuN_hypo	chr1	202999888	203001022	1135	5	18.0645392133073	0.6723	0.9053	0.8749	0.92	0.8948	0.9246
interaction	HGD_NeuN_hypo	chr8	106586210	106586416	207	4	18.0493162862279	0.5064	0.906	0.7583	0.9394	0.8253	0.9178
interaction	HGD_NeuN_hypo	chr5	169169882	169170124	243	4	18.0463391043105	0.527	0.9284	0.7646	0.9259	0.8617	0.9379
interaction	HGD_NeuN_hypo	chr12	55386236	55386998	763	4	18.0437654822692	0.5675	0.8842	0.8313	0.9389	0.7331	0.7947
interaction	HGD_NeuN_hypo	chr7	86878761	86879218	458	4	18.0414067503073	0.5099	0.8103	0.7167	0.7667	0.854	0.8203
interaction	HGD_NeuN_hypo	chr5	78411348	78411762	415	4	18.0362932510525	0.6644	0.9068	0.9266	0.9035	0.9739	0.9634
interaction	HGD_NeuN_hypo	chr1	54717982	54718781	800	4	18.0338545240186	0.6604	0.9177	0.8588	0.9436	0.8005	0.8691
interaction	HGD_NeuN_hypo	chr14	88660930	88661448	519	5	18.0237098784876	0.5359	0.8393	0.6853	0.8086	0.6183	0.786
interaction	HGD_NeuN_hypo	chr9	17617517	17618120	604	4	18.0212000686932	0.5406	0.9594	0.7667	0.9428	0.9136	0.9623
interaction	HGD_NeuN_hypo	chr22	20911506	20911833	328	4	18.0198816176227	0.2617	0.7656	0.6672	0.8164	0.9107	0.9653
interaction	HGD_NeuN_hypo	chr5	171004643	171004779	137	4	18.0115737001599	0.6699	0.9359	0.9694	0.9444	0.9716	0.9695
interaction	HGD_NeuN_hypo	chr17	16196654	16196714	61	5	17.984529178601	0.8101	0.9616	0.9418	0.956	0.9728	0.9783
interaction	HGD_NeuN_hypo	chr9	127023928	127024138	211	5	17.9811702829278	0.424	0.7579	0.6093	0.6961	0.6395	0.6775
interaction	HGD_NeuN_hypo	chr3	153822708	153822985	278	4	17.963029506781	0.595	0.9136	0.9063	0.9485	0.9395	0.9527
interaction	HGD_NeuN_hypo	chr11	125248704	125249025	322	4	17.9496203766837	0.586	0.9501	0.9102	0.9647	0.7957	0.9704
interaction	HGD_NeuN_hypo	chr11	71667977	71668244	268	4	17.9401621431188	0.6906	0.9363	0.9109	0.9565	0.9077	0.9405
interaction	HGD_NeuN_hypo	chr2	149948520	149948954	435	4	17.9202796239792	0.6499	0.9294	0.8768	0.9465	0.9301	0.9345
interaction	HGD_NeuN_hypo	chr2	237040104	237040493	390	4	17.9156724041713	0.584	0.9092	0.7048	0.832	0.8788	0.826
interaction	HGD_NeuN_hypo	chr13	47247681	47248136	456	4	17.9135240493039	0.7054	0.9646	0.9154	0.9627	0.9641	0.9406
interaction	HGD_NeuN_hypo	chr8	3928201	3928745	545	4	17.9120071960737	0.6616	0.938	0.8922	0.9338	0.9451	0.8894
interaction	HGD_NeuN_hypo	chr2	10439496	10439753	258	4	17.9113905618115	0.6298	0.9595	0.8941	0.9565	0.8971	0.939
interaction	HGD_NeuN_hypo	chr17	40467504	40467787	284	5	17.9056200882872	0.6011	0.8861	0.8953	0.8895	0.7866	0.8536
interaction	HGD_NeuN_hypo	chr9	1966105	1967209	1105	4	17.9022556419868	0.6721	0.9431	0.8431	0.8909	0.8927	0.9574
interaction	HGD_NeuN_hypo	chr6	154488311	154489003	693	4	17.8942401599123	0.4237	0.5525	0.5957	0.527	0.6779	0.553
interaction	HGD_NeuN_hypo	chr3	3580096	3580464	369	4	17.8784460972299	0.7043	0.9304	0.8399	0.9137	0.7874	0.9295
interaction	HGD_NeuN_hypo	chr2	221170782	221171037	256	5	17.8656862921667	0.7482	0.962	0.8564	0.9504	0.9615	0.9542
interaction	HGD_NeuN_hypo	chr2	39217660	39218811	1152	4	17.8540857993241	0.4805	0.9535	0.7496	0.9537	0.8197	0.9645
interaction	HGD_NeuN_hypo	chr1	12100098	12100316	219	5	17.851744495714	0.6328	0.9457	0.8568	0.9601	0.9585	0.9632
interaction	HGD_NeuN_hypo	chr5	173236056	173236120	65	4	17.8405664255103	0.5068	0.9639	0.7993	0.9788	0.9761	0.973
interaction	HGD_NeuN_hypo	chr4	94415462	94416868	1407	4	17.8383365053833	0.7581	0.9275	0.8921	0.8917	0.9536	0.9497
interaction	HGD_NeuN_hypo	chr20	14932108	14933055	948	4	17.8379895210589	0.6116	0.8805	0.8626	0.8781	0.8771	0.9465
interaction	HGD_NeuN_hypo	chr2	120143724	120143809	86	4	17.8307756524999	0.7029	0.9604	0.8598	0.9546	0.8979	0.9712
interaction	HGD_NeuN_hypo	chr19	6060303	6060711	409	5	17.8250913659608	0.7314	0.9324	0.8935	0.9374	0.9221	0.949
interaction	HGD_NeuN_hypo	chr20	35099044	35099550	507	5	17.8196244971086	0.1888	0.8967	0.3729	0.8665	0.7432	0.8123
interaction	HGD_NeuN_hypo	chr14	93934031	93934813	783	5	17.8194734526652	0.468	0.8438	0.7292	0.8381	0.7411	0.8361
interaction	HGD_NeuN_hypo	chr9	140654609	140654816	208	4	17.8160284326388	0.5518	0.8492	0.8582	0.8926	0.7968	0.9156
interaction	HGD_NeuN_hypo	chr6	169478073	169478201	129	4	17.810409422679	0.7644	0.9582	0.9193	0.9573	0.959	0.9308
interaction	HGD_NeuN_hypo	chr3	169528757	169528816	60	5	17.8095741626857	0.7523	0.9719	0.9054	0.978	0.9608	0.9649
interaction	HGD_NeuN_hypo	chr2	232016487	232016629	143	4	17.8078083053948	0.6814	0.9483	0.9085	0.9346	0.8632	0.9652
interaction	HGD_NeuN_hypo	chr11	122753045	122753099	55	4	17.8064501350203	0.7012	0.9302	0.9347	0.9598	0.872	0.8789
interaction	HGD_NeuN_hypo	chr20	48023402	48023606	205	4	17.8043490620808	0.7593	0.9755	0.9211	0.9335	0.884	0.9187
interaction	HGD_NeuN_hypo	chr1	72347968	72348358	391	4	17.7956141581486	0.4892	0.8401	0.7425	0.8484	0.7872	0.8858
interaction	HGD_NeuN_hypo	chr5	173159784	173160063	280	5	17.7955761431126	0.5411	0.8803	0.7214	0.8606	0.8368	0.9162
interaction	HGD_NeuN_hypo	chr7	103087070	103087208	139	4	17.7915766815786	0.7006	0.8943	0.947	0.944	0.8856	0.9358
interaction	HGD_NeuN_hypo	chr4	126582424	126582512	89	5	17.7753983015555	0.7394	0.9567	0.926	0.9456	0.9553	0.9554
interaction	HGD_NeuN_hypo	chr9	74397749	74398386	638	4	17.775052765048	0.6933	0.8633	0.8997	0.8638	0.8704	0.8654
interaction	HGD_NeuN_hypo	chr1	39050651	39051412	762	5	17.7564736941715	0.7356	0.8673	0.8939	0.8614	0.8893	0.8462
interaction	HGD_NeuN_hypo	chr15	77211503	77211617	115	5	17.7489987573067	0.6499	0.9595	0.7787	0.9151	0.9617	0.9449
interaction	HGD_NeuN_hypo	chr5	53759508	53760440	933	5	17.7344275262165	0.6459	0.8709	0.8829	0.8615	0.844	0.9292
interaction	HGD_NeuN_hypo	chr1	58769898	58770473	576	5	17.7325200319617	0.5435	0.8784	0.753	0.8932	0.7513	0.8623
interaction	HGD_NeuN_hypo	chr11	10146831	10147624	794	4	17.7267380133805	0.7016	0.9586	0.8318	0.9291	0.8401	0.928
interaction	HGD_NeuN_hypo	chr1	16467479	16467651	173	4	17.7252174233683	0.4451	0.8155	0.6698	0.7658	0.8179	0.9357
interaction	HGD_NeuN_hypo	chr15	91665522	91666045	524	5	17.7231521236217	0.698	0.8899	0.8688	0.9172	0.8144	0.8399
interaction	HGD_NeuN_hypo	chr8	10817884	10818044	161	4	17.7222347487718	0.6773	0.9041	0.9161	0.9171	0.9438	0.9535
interaction	HGD_NeuN_hypo	chr21	22185497	22186062	566	4	17.7041756117534	0.6498	0.9447	0.8654	0.9452	0.954	0.9567
interaction	HGD_NeuN_hypo	chr11	109627766	109628458	693	4	17.7039794933384	0.5821	0.8708	0.7818	0.8788	0.8919	0.9017
interaction	HGD_NeuN_hypo	chr10	98912343	98912443	101	4	17.6994721267662	0.5526	0.9648	0.7458	0.9324	0.6807	0.8676
interaction	HGD_NeuN_hypo	chr2	217478897	217479042	146	4	17.6946552640666	0.7175	0.929	0.9416	0.9459	0.9316	0.838
interaction	HGD_NeuN_hypo	chr3	112076319	112076430	112	4	17.6936383486814	0.7983	0.9713	0.9296	0.9509	0.9152	0.9618
interaction	HGD_NeuN_hypo	chr2	202466488	202468099	1612	4	17.6826003495186	0.5597	0.7757	0.7712	0.7674	0.909	0.8626
interaction	HGD_NeuN_hypo	chr20	5337907	5339157	1251	4	17.6638549818537	0.6439	0.91	0.8096	0.8397	0.8785	0.9424
interaction	HGD_NeuN_hypo	chr7	41982149	41982230	82	5	17.6622892899992	0.6339	0.8842	0.8538	0.8945	0.8461	0.898
interaction	HGD_NeuN_hypo	chr1	164740275	164740659	385	5	17.6403483487684	0.6601	0.8447	0.7992	0.8139	0.7861	0.805
interaction	HGD_NeuN_hypo	chr1	182337961	182338199	239	4	17.6357015616734	0.6874	0.8889	0.9286	0.9028	0.9429	0.853
interaction	HGD_NeuN_hypo	chr14	90896402	90896783	382	4	17.6353700370816	0.5465	0.8862	0.8175	0.8817	0.8924	0.9427
interaction	HGD_NeuN_hypo	chr1	28795892	28796504	613	4	17.6228320600814	0.4364	0.9514	0.7507	0.9424	0.9145	0.9701
interaction	HGD_NeuN_hypo	chr10	16460150	16460271	122	4	17.6191825374998	0.6528	0.7641	0.8653	0.7708	0.8555	0.7709
interaction	HGD_NeuN_hypo	chr14	80171696	80172064	369	5	17.6177884544701	0.684	0.9587	0.8253	0.9432	0.8866	0.9367
interaction	HGD_NeuN_hypo	chr20	31443194	31443469	276	4	17.6175467096427	0.5669	0.8762	0.8304	0.9435	0.9523	0.9429
interaction	HGD_NeuN_hypo	chr1	27451408	27451822	415	4	17.6150934699811	0.5295	0.9617	0.7545	0.9482	0.7785	0.9584
interaction	HGD_NeuN_hypo	chr10	1116973	1117369	397	4	17.6130633750683	0.5699	0.9256	0.7758	0.9023	0.8355	0.8232
interaction	HGD_NeuN_hypo	chr2	32704483	32704917	435	4	17.6004144611652	0.6057	0.9512	0.791	0.9564	0.8971	0.822
interaction	HGD_NeuN_hypo	chr2	23731768	23731979	212	4	17.5918549252153	0.7067	0.9554	0.9108	0.9578	0.8807	0.9554
interaction	HGD_NeuN_hypo	chr3	152021036	152021535	500	4	17.5791874490754	0.5066	0.765	0.6813	0.7648	0.8602	0.8814
interaction	HGD_NeuN_hypo	chr8	41387905	41388247	343	4	17.5765016367206	0.5424	0.8953	0.7478	0.8599	0.7056	0.8501
interaction	HGD_NeuN_hypo	chr2	105232312	105232866	555	4	17.5587744041689	0.6702	0.9485	0.8813	0.9477	0.8878	0.9553
interaction	HGD_NeuN_hypo	chr18	40832440	40833237	798	4	17.5523890362993	0.7334	0.9231	0.9442	0.9331	0.9434	0.8951
interaction	HGD_NeuN_hypo	chr16	21254678	21255017	340	4	17.5506658711348	0.4833	0.8629	0.5917	0.8029	0.8387	0.8778
interaction	HGD_NeuN_hypo	chr6	152024261	152024806	546	4	17.5403279555214	0.5018	0.7028	0.7116	0.669	0.9157	0.7589
interaction	HGD_NeuN_hypo	chr4	128127742	128128745	1004	4	17.5294774343101	0.7988	0.9009	0.9546	0.9296	0.9424	0.9506
interaction	HGD_NeuN_hypo	chr12	14005663	14005751	89	4	17.5144502334043	0.5033	0.9578	0.8672	0.9719	0.7541	0.9482
interaction	HGD_NeuN_hypo	chr21	47304139	47304559	421	4	17.5143270044795	0.8267	0.97	0.9407	0.9551	0.9582	0.9556
interaction	HGD_NeuN_hypo	chr2	42260380	42260480	101	4	17.5120680451343	0.6108	0.9809	0.8588	0.9732	0.8233	0.9726
interaction	HGD_NeuN_hypo	chr5	34577739	34578171	433	5	17.5064629495497	0.5996	0.9626	0.7016	0.9439	0.791	0.9701
interaction	HGD_NeuN_hypo	chr8	116116264	116116494	231	4	17.4913127408404	0.7485	0.9479	0.8988	0.9103	0.9416	0.9495
interaction	HGD_NeuN_hypo	chr9	91637751	91638365	615	4	17.489194191536	0.5312	0.9459	0.7323	0.9476	0.9627	0.9619
interaction	HGD_NeuN_hypo	chr1	19691913	19692188	276	4	17.4648342569366	0.8348	0.9496	0.9371	0.9558	0.9512	0.9674
interaction	HGD_NeuN_hypo	chr3	85856630	85857207	578	4	17.4638871100843	0.6584	0.8716	0.8513	0.8625	0.8339	0.8029
interaction	HGD_NeuN_hypo	chr8	120989343	120989489	147	4	17.4511603571823	0.6135	0.9526	0.7952	0.9335	0.9524	0.9517
interaction	HGD_NeuN_hypo	chr5	167158135	167159691	1557	4	17.4482163649781	0.6978	0.9489	0.9081	0.9398	0.8704	0.81
interaction	HGD_NeuN_hypo	chr7	75925978	75926222	245	5	17.4340923871531	0.7796	0.9009	0.9627	0.9415	0.9606	0.9581
interaction	HGD_NeuN_hypo	chr8	23297299	23297355	57	4	17.4092534718129	0.7866	0.9264	0.9234	0.9067	0.9122	0.9287
interaction	HGD_NeuN_hypo	chr1	6043482	6044040	559	4	17.4085617793091	0.4907	0.947	0.8168	0.9632	0.8135	0.8461
interaction	HGD_NeuN_hypo	chr11	66606020	66606263	244	4	17.3886053027736	0.5344	0.9495	0.8141	0.9241	0.7983	0.875
interaction	HGD_NeuN_hypo	chr3	16349339	16350044	706	4	17.3845009319243	0.4993	0.942	0.8265	0.9508	0.7162	0.9536
interaction	HGD_NeuN_hypo	chr2	96939349	96939721	373	4	17.3821469773824	0.5844	0.8777	0.7888	0.9201	0.8269	0.9056
interaction	HGD_NeuN_hypo	chr21	21103303	21104055	753	4	17.3747551228653	0.5877	0.8535	0.7432	0.8064	0.9142	0.9474
interaction	HGD_NeuN_hypo	chr18	57169105	57169335	231	4	17.371769367998	0.7728	0.9329	0.9701	0.9398	0.9656	0.9405
interaction	HGD_NeuN_hypo	chr6	52299339	52300326	988	4	17.3709323735426	0.5083	0.9082	0.8301	0.9361	0.8479	0.9558
interaction	HGD_NeuN_hypo	chr16	4756254	4756332	79	4	17.3629073408127	0.5847	0.9252	0.8741	0.9423	0.8892	0.8816
interaction	HGD_NeuN_hypo	chr9	129549334	129550154	821	5	17.3584154666858	0.6082	0.9128	0.7632	0.9094	0.9019	0.874
interaction	HGD_NeuN_hypo	chr14	105689878	105690233	356	4	17.3273736550223	0.5279	0.8474	0.871	0.9222	0.9224	0.91
interaction	HGD_NeuN_hypo	chr12	66150272	66150418	147	4	17.3096397291461	0.6424	0.8487	0.9498	0.9205	0.9623	0.8395
interaction	HGD_NeuN_hypo	chr4	2292748	2292815	68	6	17.2932412380297	0.144	0.9237	0.3123	0.9109	0.421	0.9194
interaction	HGD_NeuN_hypo	chr7	116569775	116569841	67	4	17.2844208022791	0.5571	0.9519	0.8309	0.9543	0.9526	0.9545
interaction	HGD_NeuN_hypo	chr8	101315889	101315949	61	4	17.2825640009599	0.7552	0.9683	0.9261	0.9537	0.8979	0.9614
interaction	HGD_NeuN_hypo	chr16	68541096	68541825	730	4	17.277914032023	0.6282	0.8649	0.7741	0.8613	0.9228	0.7692
interaction	HGD_NeuN_hypo	chr6	152754078	152755013	936	5	17.2627113860152	0.5865	0.8908	0.7792	0.9203	0.7385	0.8383
interaction	HGD_NeuN_hypo	chr13	113537816	113538039	224	4	17.2588174975114	0.8002	0.9244	0.9599	0.9203	0.9498	0.9229
interaction	HGD_NeuN_hypo	chr15	64165717	64165931	215	4	17.2567365897269	0.4595	0.9704	0.711	0.9435	0.6421	0.9625
interaction	HGD_NeuN_hypo	chr10	93561185	93561391	207	5	17.2495889797654	0.5874	0.9404	0.8025	0.9497	0.9269	0.9333
interaction	HGD_NeuN_hypo	chr10	116756786	116757005	220	4	17.2444403151688	0.6267	0.9696	0.7525	0.9063	0.9422	0.968
