chromosome	pos	Human_meth	Chimp_meth	Macaque_meth	stats_all	pval_all	fdr_all	stats_HvsC	pval_HvsC	fdr_HvsC	stats_MvsH	pval_MvsH	fdr_MvsH	stats_MvsC	pval_MvsC	fdr_MvsC
chr1	1252197	0.68	0.595	0.916	3.1868400235456	0.0014383630817547	0.0195316281637677	0.494548310185531	0.620918996920089	0.970997227505359	5.20518183286321	1.93806739707339e-07	7.92781838540897e-06	3.3748511953426	0.000738556138258995	0.0124937962906817	Macaque_hyper
chr1	1254464	0.875	0.468	0.989	3.9551468876768	7.64876432350281e-05	0.00185536841998139	4.09904997329922	4.14849464531502e-05	0.00233847325321388	0.541449016398413	0.588198129759995	0.892060550592934	4.6375017868144	3.52645562906718e-06	0.000139315224476519	Chimp_specific_hypo
chr1	1254465	0.827	0.54	0.946	4.17220989444952	3.01659552850539e-05	0.000862290497877192	4.73035573754321	2.24126748063111e-06	0.000200062637726765	2.22297905167449	0.0262172125646141	0.166398127428768	3.60531156573035	0.000311778649888366	0.00617011383174305	Chimp_specific_hypo
chr1	1254474	0.859	0.35	0.895	4.83835186438491	1.30920218275613e-06	6.21107540890939e-05	4.97654992412858	6.47275875441675e-07	6.87638816583356e-05	0.332265933781205	0.739688460926773	0.94324533464673	4.99319526072571	5.93884606943105e-07	2.97290550216428e-05	Chimp_specific_hypo
chr1	1254475	0.903	0.361	0.967	4.66507115299228	3.08510267616392e-06	0.000128155337449002	6.24350408050434	4.27875142236816e-10	1.06899773439488e-07	-0.388745958916659	0.697464080894827	0.930788965987189	3.86629825764551	0.000110499789841668	0.00260678661769001	Chimp_specific_hypo
chr1	1254608	0.517	0.291	0.981	4.59924116070672	4.24032685043759e-06	0.000167475595253302	1.83242524255649	0.0668880901229939	0.500808260124193	5.597336338841	2.17670170145669e-08	1.12896997251031e-06	5.37398626103249	7.7014728490949e-08	4.97380586935124e-06	Macaque_hyper
chr1	1254844	0.541	0.463	0.906	3.19452458652178	0.00140061354375161	0.0191312084656542	0.474220056092912	0.63534299274131	0.973109161740154	3.58505453336138	0.000337007778940203	0.00518554410204536	4.0003886714175	6.32385325283622e-05	0.00163199992733912	Macaque_hyper
chr1	1254846	0.588	0.656	0.953	4.75796246005939	1.95556854414027e-06	8.71724481203193e-05	-0.113894069084605	0.909321767158772	0.996021576104828	5.86167049350617	4.582336475912e-09	2.79186892080968e-07	4.15713901462779	3.22257912237456e-05	0.000924004970505683	Macaque_hyper
chr1	1254847	0.581	0.463	0.95	3.88013443640556	0.000104398745342731	0.00239330857568431	1.60517925739174	0.108454360945458	0.623447714578157	4.62246063113635	3.7921479632385e-06	0.000109133728145085	3.93650518477653	8.26768348617477e-05	0.00204382471713324	Macaque_hyper
chr1	1255757	0.934	0.931	0.639	3.46787224078769	0.000524596629437406	0.00880167320000392	0.104377904291527	0.916869456712449	0.996381034120148	-4.6699654900839	3.01250338546393e-06	8.92095794964284e-05	-3.38770569682229	0.000704798461528264	0.0120273169767262	Macaque_hypo
chr1	1256379	0.317	0.709	0.947	5.742449810426	9.33165421969548e-09	8.82236615937698e-07	-3.68952279314999	0.000224675098982389	0.00927566987548633	7.78536944242897	6.95097901281016e-15	1.3864664748945e-12	4.12072362296702	3.77684277077766e-05	0.00105686417813264	Macaque_hyper
chr1	1256428	0.591	0.848	0.969	4.08865684114869	4.33878144356197e-05	0.00116444081447921	-3.52131157304542	0.000429417732614011	0.0155310285516388	4.41021613110789	1.03267497667157e-05	0.000261459641758153	0.649867780420014	0.515777631821106	0.905438249602047	Human_specific_hypo
chr1	1256453	0.563	0.915	0.882	3.78190280582778	0.000155634132232101	0.00331369722049441	-4.79982898454128	1.58801174695492e-06	0.000148908327314759	2.88491476286162	0.00391519649898643	0.0389312874973915	-1.41629028658393	0.156690530594459	0.584295351196694	Human_specific_hypo
chr1	1259028	0.897	0.955	0.451	4.50752305043288	6.55888072107519e-06	0.000241497704009388	-1.59706015122552	0.110252299674656	0.627741013636606	-4.38230873426516	1.17428243268784e-05	0.000292336479047055	-4.7644639852861	1.89356332920621e-06	8.14261673142734e-05	Macaque_hypo
chr1	1259070	0.534	0.773	0.234	4.36115875203011	1.29375452018857e-05	0.000426415362653013	-3.69688754645555	0.000218258964489466	0.00906127771079755	-2.91295823754794	0.00358022479188318	0.03625175146341	-5.00828516902827	5.49171270319931e-07	2.77677359079407e-05	Macaque_hypo
chr1	1259071	0.626	0.82	0.127	4.87854412925471	1.06871754803694e-06	5.22593785586764e-05	-2.22832097912023	0.0258591183345227	0.296771058391652	-4.44557697475183	8.76562867924429e-06	0.000226732190387843	-6.55010721236311	5.74957908041698e-11	8.14199101385693e-09	Macaque_hypo
chr1	1261485	0.208	0.254	0.941	6.64056540055931	3.12482143409705e-11	5.82917734095525e-09	-1.47044838956489	0.141440353909798	0.69179152032838	9.05377115153215	1.381141007407e-19	6.08303327639295e-17	6.1155481370044	9.62256296926689e-10	1.02011937611978e-07	Macaque_hyper
chr1	1261486	0.124	0.284	0.864	5.08768899515114	3.62453114095634e-07	2.07800495435421e-05	-2.09744076840867	0.0359545753443255	0.36003166110396	7.15133211090389	8.59397850030491e-13	1.15998135624037e-10	4.81427268981429	1.47736958907676e-06	6.5678080777891e-05	Macaque_hyper
chr1	1261589	0.353	0.512	0.969	4.69673947280469	2.64347271577599e-06	0.000112521556052936	-1.6508114050891	0.0987770905683191	0.599267534487843	6.56254291019749	5.28978109511925e-11	4.95534724314449e-09	4.01616456059556	5.91529586045759e-05	0.00154304756506135	Macaque_hyper
chr1	1261590	0.303	0.65	0.801	4.26898781368478	1.96361995327019e-05	0.000603474962711528	-4.02145049720671	5.78408645024529e-05	0.00307718296434412	4.52861443121498	5.93717249972457e-06	0.000161483873052752	1.31035031231184	0.190077354395327	0.64062049412313	Human_specific_hypo
chr1	1261696	0.549	0.859	1.0	4.91004951808915	9.10533974211658e-07	4.56023500097392e-05	-3.4616362119773	0.00053690235200812	0.0185212832552295	5.92366320309442	3.14847957404331e-09	1.99415885972539e-07	1.1608338057406	0.24570949227876	0.715873735185433	Human_specific_hypo
chr1	1261797	0.613	0.954	0.975	4.71097705622032	2.46531992892645e-06	0.000106085212786078	-4.40571745949039	1.05434318595508e-05	0.000745606911082499	5.73530861654725	9.73349462129654e-09	5.49194601279335e-07	0.832311732390665	0.40523300995741	0.851514095092045	Human_specific_hypo
chr1	1261798	0.621	0.857	0.966	4.34923045496233	1.36616087695496e-05	0.000446333973421368	-3.78348061008151	0.000154650377633033	0.00686417407197179	5.46168401862502	4.71639011065402e-08	2.25206938116536e-06	1.32268236843153	0.185941029376787	0.634067496066157	Human_specific_hypo
chr1	1262607	0.91	0.926	0.599	3.04143200958647	0.00235455734994663	0.0286281806496701	-1.27613503521317	0.201907788620321	0.780258627118561	-2.78749925528281	0.00531165763648086	0.0495767327241238	-3.92084746057885	8.82381070955372e-05	0.0021589718507434	Macaque_hypo
chr1	1267196	0.615	0.735	0.932	2.95084266387561	0.00316908302388217	0.0359610592149605	0.496485345029388	0.619552024422113	0.970760459990919	3.34858588890294	0.000812251004714615	0.0108141716541378	3.28180194485531	0.00103146025459809	0.0163683564129577	Macaque_hyper
chr1	1267236	0.302	0.54	0.947	4.56373802522913	5.02507776329214e-06	0.000193203218642064	-1.82331138062664	0.0682562436099016	0.505761581199266	5.82210108740167	5.81123808371944e-09	3.45709274556474e-07	4.0943970211015	4.23268484684316e-05	0.00116404913440759	Macaque_hyper
chr1	1267264	0.329	0.537	0.907	4.11650461203945	3.84661635930561e-05	0.00105443005635072	-1.25965306207557	0.207794544793353	0.786949982319939	5.86480196395493	4.49669058304252e-09	2.74493378439403e-07	3.19841447940424	0.00138185512558295	0.0207133581503605	Macaque_hyper
chr1	1268093	0.463	0.533	0.917	2.89804167394154	0.00375500691180332	0.0409381694182524	-0.834101780908723	0.404223631672913	0.918552366891005	3.44533574701045	0.000570350479910447	0.00805944322387934	2.86893394849651	0.00411857796986926	0.0490794574175513	Macaque_hyper
chr1	1270737	0.527	0.623	0.161	3.67266729629272	0.000240031907883773	0.00470407321131316	-1.62900506504725	0.103311946712814	0.610835516170659	-4.35014818623009	1.36045563450353e-05	0.000332126444640136	-4.11988654504031	3.79059003001051e-05	0.00106013703688629	Macaque_hypo
chr1	1270773	0.757	0.724	0.28	3.87751372623149	0.000105529375522662	0.0024145003710569	0.677687237181856	0.497970020337019	0.947615214885922	-5.3911915103156	6.99920326754547e-08	3.2013593281591e-06	-3.75150928146422	0.000175773244830894	0.00383883564249987	Macaque_hypo
chr1	1270800	0.92	0.943	0.616	3.24282096891059	0.00118352555272926	0.0167667460797234	-0.597961740530105	0.549865461931613	0.959101575388806	-3.63767871296134	0.000275106298631846	0.00437111770175249	-4.94377981819011	7.66222394454207e-07	3.71235091127159e-05	Macaque_hypo
chr1	1277053	0.324	0.429	0.861	4.12034124840087	3.78311659330136e-05	0.0010399095182048	-1.30044232963049	0.193449409943784	0.770017203187868	4.82884762598314	1.37325435699289e-06	4.47619610983752e-05	4.34564607654734	1.3886632108279e-05	0.000451702422397851	Macaque_hyper
chr1	1277071	0.341	0.48	0.873	3.3603752269607	0.000778366800229862	0.0120479957626442	-0.754107801071829	0.450784493503032	0.934537564420405	4.09251612486312	4.26717560688418e-05	0.000892010614806054	3.04864061710632	0.00229879301183754	0.0310740747848466	Macaque_hyper
chr1	1277100	0.561	0.611	0.973	3.38501043380621	0.000711755489830501	0.0112225355559039	-0.480952776418123	0.630550062011474	0.972403437955281	3.89586216072229	9.78500289121956e-05	0.00181680508007219	4.45737967615427	8.29675789787501e-06	0.000290678311515026	Macaque_hyper
chr1	1277119	0.632	0.582	0.958	3.28201070278788	0.00103069692894355	0.0150389190874527	1.22099774930726	0.222086871958538	0.802175954723177	3.96478532011181	7.34620309872771e-05	0.0014211949173839	3.94247775610469	8.06441316736307e-05	0.00200141728793824	Macaque_hyper
chr1	1277149	0.367	0.542	1.0	3.48134230100152	0.000498907465827816	0.00845609198067662	-1.54046807884385	0.123446297947432	0.656888377062418	4.92621211394752	8.38389846361598e-07	2.89941337118085e-05	3.18454433468111	0.00144982100597824	0.0215238885532706	Macaque_hyper
chr1	1277150	0.486	0.472	0.95	3.55761691897995	0.0003742345449326	0.00672216534189592	0.0534294563224333	0.957389735973855	0.998296810969567	3.95658048360967	7.60302801207039e-05	0.00146357549083068	4.74556418712968	2.07925963495822e-06	8.82649165234131e-05	Macaque_hyper
chr1	1277153	0.524	0.525	0.992	3.64929698920768	0.000262958955179069	0.00506205857508777	-0.330252884745957	0.741208890037297	0.984896295302048	4.22907058075351	2.34658724572487e-05	0.000532511410281881	4.51258562467649	6.40420668755343e-06	0.000232706188110112	Macaque_hyper
chr1	1280872	0.199	0.293	0.928	5.06834869844211	4.01281772666643e-07	2.26644600789959e-05	-2.1213502452792	0.033892338977054	0.348114366330182	6.90632193506559	4.97380552677404e-12	5.76296168288381e-10	4.01896747205845	5.84537392542087e-05	0.00152788874561723	Macaque_hyper
chr1	1281328	0.767	0.678	0.978	2.82402542389197	0.00474246228457699	0.0488810336343108	0.314539771559758	0.753111114727717	0.985907264717229	2.93746976549426	0.00330902435970937	0.034038323540526	3.39324517399849	0.000690697885775788	0.0118300940674352	Macaque_hyper
chr1	1281329	0.695	0.757	0.923	3.3137981969169	0.000920379079342559	0.0137535526426639	-1.62488337827252	0.104187410538881	0.613003267109423	4.2062024361978	2.59697629529422e-05	0.000581382521652062	2.90223691854489	0.00370508215347168	0.0451924587070638	Macaque_hyper
chr1	1282521	0.76	0.986	0.949	3.23803051973175	0.00120357933322699	0.016988869501025	-3.8284108490562	0.000128973331794002	0.0059233870631752	3.48106508376707	0.000499424121079097	0.00721303501735494	0.506657489264953	0.612395163225431	0.937530274854175	Human_specific_hypo
chr1	1282697	0.532	0.579	0.884	3.28072895392895	0.00103539191931176	0.015092037513572	0.0501038289014799	0.96003964855037	0.998424514543575	4.42966206008372	9.4380866917745e-06	0.000241782864958569	3.35587405820221	0.000791145876048115	0.0132129276374164	Macaque_hyper
chr1	1283100	0.185	0.399	0.762	4.34858181821027	1.37020700227019e-05	0.000447425814639595	-2.34312284302082	0.019123085628851	0.246353484892174	6.35846208372214	2.0378367074811e-10	1.68630357224127e-08	3.16504910219102	0.0015505678168034	0.0227124959960928	Macaque_hyper
chr1	1283183	0.419	0.825	0.885	4.49456088897108	6.97136540709686e-06	0.000254031008648035	-5.03206977552707	4.85212589925536e-07	5.35948225057773e-05	4.95704771203921	7.15724051982873e-07	2.52129447799725e-05	-0.0274889669731506	0.978069739603555	0.998077399126374	Human_specific_hypo
chr1	1283184	0.377	0.788	0.921	4.52982424183204	5.90327740421347e-06	0.000221174348659778	-4.18691181575536	2.82775627531937e-05	0.00170028838882094	5.03510151935898	4.77595653333611e-07	1.76300886694546e-05	0.79283330702563	0.427874948273774	0.864579290143746	Human_specific_hypo
chr1	1283629	0.184	0.724	0.242	4.30923941757816	1.63816951437185e-05	0.000519134043579857	-5.62022815647397	1.90705442363412e-08	3.14592896933893e-06	-0.0835977868648476	0.933376226604477	0.988082915833052	-3.5805122076094	0.000342921320632875	0.00667278946791714	Chimp_specific_hyper
chr1	1286976	0.143	0.545	0.0	3.83714489221455	0.000124473037769508	0.00276339957314023	-4.08679304841835	4.37376934357844e-05	0.00244288402637332	-1.65322594874864	0.0982848872890878	0.401045204971561	-3.77921854112433	0.000157321306757162	0.00349989511005828	Chimp_specific_hyper
chr1	1287036	0.485	0.794	0.012	4.40461497145969	1.05971926777867e-05	0.000361036073212862	-2.90271744265202	0.00369940244886832	0.0800868853445374	-3.58592260377447	0.00033588857494464	0.0051708350381311	-5.34214537047447	9.18529453997195e-08	5.8072991018715e-06	Macaque_hypo
chr1	1287037	0.638	0.747	0.074	4.6031275126048	4.16193232067164e-06	0.000164893565781424	-0.80249434774789	0.422267056675627	0.925034670213947	-4.37031461956446	1.24067645693109e-05	0.00030667547295102	-5.92232613567713	3.17419324559399e-09	2.95771598318279e-07	Macaque_hypo
chr1	1287054	0.386	0.603	0.0	4.78112881994238	1.7431361283603e-06	7.9096322598891e-05	-2.61304405884594	0.00897397326681185	0.149711440752215	-4.05249418357689	5.067448423639e-05	0.00103372099070508	-4.6397234414762	3.48875743486871e-06	0.000138035687306092	Macaque_hypo
chr1	1287055	0.602	0.584	0.046	3.94400715001815	8.01312672014965e-05	0.00192795774249491	0.355544038878989	0.722182058911283	0.98316029578233	-5.0209634834903	5.14129339639759e-07	1.88153686701698e-05	-4.65102294859612	3.30292567814944e-06	0.000131647674566108	Macaque_hypo
chr1	1287067	0.638	0.861	0.01	4.96784208996487	6.77020567179493e-07	3.54368112893964e-05	-2.67271902645338	0.00752392397949385	0.132626989591419	-4.25740752598605	2.06811160774742e-05	0.000477459219854706	-5.9338612856801	2.95891849104846e-09	2.78013445830844e-07	Macaque_hypo
chr1	1287068	0.738	0.863	0.067	5.43219758559446	5.56642376246905e-08	4.1504220550084e-06	-1.53971503193417	0.123629831078723	0.657264400110535	-5.50416590570537	3.70920131913033e-08	1.81832069217273e-06	-6.36191576745598	1.99252710385965e-10	2.48538525772187e-08	Macaque_hypo
chr1	1289003	0.512	0.536	0.928	3.58900765444375	0.000331939095876051	0.00610571896138027	1.02531597383896	0.305214121001434	0.869945227465925	4.38405891565417	1.16488247067104e-05	0.000290309948163622	3.40803223938322	0.000654331633707505	0.0113218518916806	Macaque_hyper
chr1	1293225	0.579	0.531	0.854	3.59429997282554	0.000325264920465485	0.00600782398367077	-0.473890663099688	0.635577877721437	0.973135011166822	4.53111615213635	5.86728663699823e-06	0.000159826396749456	3.89646902171548	9.76052854067995e-05	0.00234959996274542	Macaque_hyper
chr1	1296020	0.587	0.76	0.188	4.00823407414855	6.11744714917795e-05	0.00154479772386556	-1.59627235551186	0.110427999312631	0.628115282909616	-5.07369097469767	3.90172508927522e-07	1.4741946435655e-05	-4.08029613230828	4.49783626265752e-05	0.0012253774488957	Macaque_hypo
chr1	1296134	0.741	0.552	0.032	5.1120583342407	3.18667383267562e-07	1.86105898396193e-05	1.36887023335953	0.17103984190201	0.739837740718336	-6.32383277552167	2.5515384826524e-10	2.06711038209895e-08	-5.02208622378297	5.11132264270468e-07	2.6092425207143e-05	Macaque_hypo
chr1	1296152	0.637	0.729	0.177	3.6779503070722	0.000235115750347824	0.00462573798191645	-0.874713254170527	0.381729946549936	0.909562865451747	-4.1304771351082	3.62011101072539e-05	0.000774367041906873	-4.9092547211643	9.14231667568507e-07	4.32964474738183e-05	Macaque_hypo
chr1	1297058	0.219	0.912	0.988	5.37297686276895	7.74472698692876e-08	5.51900638977242e-06	-6.06313354172689	1.33494733650391e-09	2.95936435588049e-07	4.1310392588349	3.61126895512291e-05	0.00077271310472406	0.102999818622133	0.917963114907388	0.992180338548287	Human_specific_hypo
chr1	1297092	0.506	0.859	0.934	4.05268446708845	5.06332718457109e-05	0.00132227977112509	-4.80333823430106	1.56041962724887e-06	0.000146647265801225	4.38031690884701	1.18506830991132e-05	0.000294682519013369	0.397475943542199	0.691016522850642	0.956794273459066	Human_specific_hypo
chr1	1297231	0.579	0.847	0.93	3.44025392758509	0.000581168646477598	0.009550712838667	-3.42331405087019	0.000618625605582522	0.0206929105273378	4.20898575581806	2.56519557617038e-05	0.000575204154191359	0.981136937023971	0.326525217616386	0.796020912846933	Human_specific_hypo
chr1	1297423	0.036	0.532	0.901	8.87382436737483	7.06759902366391e-19	6.6036594180678e-16	-7.82500280935412	5.07645578451894e-15	3.40877754137609e-12	11.5888033069265	4.69648266956322e-31	9.98326950432917e-28	3.1090672086712	0.00187679021004108	0.0264537134010401	Macaque_hyper
chr1	1297432	0.406	0.466	0.872	4.04763515472195	5.17377081931033e-05	0.00134605541488912	0.0934738339864292	0.925527136120757	0.996795802901731	4.27792426458195	1.88644177037878e-05	0.000440994657089113	5.3311826497153	9.75752173748171e-08	6.125071677675e-06	Macaque_hyper
chr1	1297433	0.474	0.564	0.951	4.09961788896449	4.1383283015123e-05	0.00111992630542244	-0.682884406003546	0.494679888410644	0.946751602223499	5.1654037292996	2.39920490848656e-07	9.57645122455781e-06	4.47848069897732	7.51761660948459e-06	0.000267098297015667	Macaque_hyper
