Category	Term	chr	str	end	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD
species	Chimp_specific_hypo	chr1	4128565	4129567	1003	13	76.2607482684078	0.7753	0.4251	0.6236	0.2554	0.9524	0.9208
species	Chimp_specific_hypo	chr3	119042404	119042827	424	10	76.0441895389229	0.7511	0.7329	0.4111	0.4691	0.6198	0.8992
species	Chimp_specific_hypo	chr22	21923599	21924469	871	12	75.6693110548397	0.6854	0.4302	0.4991	0.1917	0.8519	0.6587
species	Chimp_specific_hypo	chr15	94707341	94707934	594	9	75.6515501362326	0.8318	0.5305	0.5333	0.1796	0.741	0.4315
species	Chimp_specific_hypo	chr16	15960989	15961824	836	9	75.5489496048546	0.9643	0.9682	0.838	0.8304	0.9475	0.9219
species	Chimp_specific_hypo	chr22	29181638	29182883	1246	5	75.2932417426672	0.88	0.8664	0.441	0.5835	0.8386	0.8106
species	Chimp_specific_hypo	chr1	187214007	187215567	1561	7	75.0979789071702	0.8737	0.6752	0.7055	0.3096	0.8481	0.5237
species	Chimp_specific_hypo	chr4	106631232	106631675	444	14	74.9142987863091	0.7777	0.7509	0.5771	0.5306	0.8998	0.8613
species	Chimp_specific_hypo	chr11	130093186	130094071	886	10	74.8204607553599	0.8043	0.7927	0.6232	0.6236	0.899	0.8217
species	Chimp_specific_hypo	chr5	3269626	3270256	631	7	74.8043336051159	0.92	0.8621	0.4714	0.3406	0.8819	0.7815
species	Chimp_specific_hypo	chr19	44905980	44906613	634	7	74.7649648839438	0.4632	0.6023	0.2268	0.2355	0.4635	0.452
species	Chimp_specific_hypo	chr13	112902927	112903660	734	12	74.6908675109723	0.7319	0.4294	0.5804	0.1904	0.7813	0.3816
species	Chimp_specific_hypo	chr19	3763242	3763552	311	6	74.6433873076669	0.7473	0.7039	0.4179	0.4276	0.7517	0.7313
species	Chimp_specific_hypo	chr11	71894180	71894771	592	7	74.5689198748936	0.7013	0.4293	0.4374	0.2384	0.8109	0.564
species	Chimp_specific_hypo	chr2	25585534	25585740	207	11	74.5159601282077	0.482	0.5785	0.2639	0.3081	0.8508	0.8866
species	Chimp_specific_hypo	chr1	212260379	212262194	1816	10	74.457451198237	0.7762	0.699	0.5571	0.4704	0.8476	0.6266
species	Chimp_specific_hypo	chr15	86927565	86928543	979	11	74.3269541645072	0.6875	0.7846	0.5176	0.5421	0.709	0.7765
species	Chimp_specific_hypo	chr12	129228343	129229513	1171	9	74.0588527891864	0.7849	0.727	0.6268	0.5322	0.7872	0.8832
species	Chimp_specific_hypo	chr8	55086910	55087699	790	12	73.8984616428401	0.9614	0.9491	0.6152	0.6394	0.9639	0.9578
species	Chimp_specific_hypo	chr16	5243446	5244128	683	12	73.0863777992171	0.8551	0.9325	0.6868	0.7833	0.9556	0.8637
species	Chimp_specific_hypo	chr3	49129436	49130160	725	8	72.8927897017932	0.6172	0.6555	0.3502	0.5032	0.8063	0.8761
species	Chimp_specific_hypo	chr16	3892086	3892484	399	6	72.5017199374867	0.7737	0.7016	0.4176	0.3571	0.9184	0.8567
species	Chimp_specific_hypo	chr20	25231017	25231981	965	12	72.373200711749	0.8449	0.7051	0.6493	0.3935	0.8566	0.849
species	Chimp_specific_hypo	chr6	139095939	139096311	373	11	71.9776576327541	0.8516	0.8217	0.6179	0.5818	0.8087	0.8124
species	Chimp_specific_hypo	chr17	33568423	33568598	176	8	71.7387400610998	0.9452	0.9402	0.7605	0.7085	0.9505	0.9024
species	Chimp_specific_hypo	chr11	18842527	18843418	892	10	71.3241531900241	0.9312	0.6939	0.7741	0.3953	0.8577	0.6871
species	Chimp_specific_hypo	chr20	44971568	44971945	378	9	71.249057888365	0.793	0.7895	0.6128	0.5128	0.9073	0.8917
species	Chimp_specific_hypo	chr16	30437597	30438059	463	9	71.0287661572573	0.8214	0.8108	0.5364	0.5354	0.8584	0.8634
species	Chimp_specific_hypo	chr14	55904768	55905241	474	7	70.8863637681704	0.5098	0.5803	0.3284	0.2932	0.7558	0.5614
species	Chimp_specific_hypo	chr1	28573040	28573533	494	21	70.8823791257109	0.1173	0.2233	0.0114	0.02	0.1517	0.2828
species	Chimp_specific_hypo	chr10	6017522	6020405	2884	16	70.1514502360214	0.1719	0.1312	0.6559	0.6214	0.1248	0.1125
species	Chimp_specific_hypo	chr10	13986580	13987038	459	7	70.1230914794141	0.8226	0.8347	0.6196	0.4136	0.8533	0.9035
species	Chimp_specific_hypo	chr4	84546718	84547940	1223	14	70.0410242570078	0.9311	0.8435	0.8189	0.71	0.8814	0.8906
species	Chimp_specific_hypo	chr12	9103184	9103530	347	8	69.7742082006489	0.2706	0.2149	0.1032	0.0636	0.3516	0.1742
species	Chimp_specific_hypo	chr21	43183367	43183762	396	11	69.5837071666379	0.6466	0.5115	0.4504	0.2612	0.8964	0.6365
species	Chimp_specific_hypo	chr11	66726661	66727300	640	12	69.51368807128	0.4	0.4509	0.2366	0.2042	0.8837	0.808
species	Chimp_specific_hypo	chr10	120790427	120791284	858	16	69.5130759549231	0.4807	0.642	0.3759	0.538	0.6138	0.6803
species	Chimp_specific_hypo	chr15	42566479	42566953	475	12	69.0750475026452	0.4939	0.4933	0.3609	0.3867	0.5101	0.5393
species	Chimp_specific_hypo	chr2	196521106	196521422	317	8	69.0517448835639	0.3417	0.3745	0.1742	0.1304	0.2857	0.2575
species	Chimp_specific_hypo	chr10	49647688	49648695	1008	9	68.0046255681782	0.8535	0.8252	0.6764	0.6841	0.8727	0.7847
species	Chimp_specific_hypo	chr9	78632861	78634142	1282	7	67.670766912151	0.9289	0.9065	0.685	0.5993	0.9651	0.954
species	Chimp_specific_hypo	chr2	173178395	173179124	730	7	67.6544382890582	0.9113	0.8396	0.6578	0.5416	0.8715	0.8886
species	Chimp_specific_hypo	chr3	2198087	2198268	182	9	67.4631303631979	0.7263	0.5787	0.5238	0.2482	0.634	0.6558
species	Chimp_specific_hypo	chr21	28046826	28047166	341	4	67.4584895589842	0.9017	0.8715	0.324	0.3076	0.9614	0.9063
species	Chimp_specific_hypo	chr1	153234504	153235262	759	13	67.4153036369715	0.3527	0.6276	0.1992	0.4774	0.7224	0.7003
species	Chimp_specific_hypo	chr5	166571194	166571922	729	13	66.9340478336683	0.6184	0.6172	0.4837	0.4227	0.7629	0.8486
species	Chimp_specific_hypo	chr17	71831462	71832261	800	10	66.9242637706287	0.835	0.7313	0.5941	0.5806	0.9388	0.8525
species	Chimp_specific_hypo	chr2	219081028	219081385	358	9	66.9137172929008	0.3905	0.4614	0.2528	0.2493	0.4594	0.5257
species	Chimp_specific_hypo	chr22	43584002	43584348	347	8	66.768247441833	0.1908	0.5384	0.0759	0.2631	0.3078	0.5299
species	Chimp_specific_hypo	chr6	138028450	138028956	507	9	66.4666404660419	0.7851	0.529	0.5382	0.2774	0.696	0.442
species	Chimp_specific_hypo	chr5	6583874	6584914	1041	11	66.192000937929	0.513	0.8188	0.4095	0.5963	0.8357	0.7893
species	Chimp_specific_hypo	chr7	21082721	21084207	1487	8	66.0929978705078	0.8361	0.8349	0.5835	0.497	0.7402	0.6777
species	Chimp_specific_hypo	chr10	104273215	104273493	279	5	66.0673020143048	0.8271	0.9212	0.3504	0.5641	0.745	0.9483
species	Chimp_specific_hypo	chr20	16556108	16556468	361	9	66.0648603081113	0.2522	0.4692	0.1011	0.2161	0.2626	0.4115
species	Chimp_specific_hypo	chr8	142852227	142852380	154	7	65.8508551392815	0.9594	0.9426	0.7326	0.6399	0.92	0.9214
species	Chimp_specific_hypo	chr12	14922272	14922523	252	12	65.8074283159747	0.4494	0.4746	0.1949	0.3047	0.6802	0.795
species	Chimp_specific_hypo	chr4	164413951	164415019	1069	9	65.7371174286451	0.9171	0.6551	0.7775	0.3858	0.9253	0.7448
species	Chimp_specific_hypo	chr1	223178519	223179455	937	7	65.7278308052342	0.9323	0.545	0.6205	0.2624	0.8116	0.5513
species	Chimp_specific_hypo	chr10	8418419	8419119	701	7	65.6889193965718	0.794	0.8604	0.4974	0.5764	0.8611	0.7291
species	Chimp_specific_hypo	chr5	171234042	171234219	178	9	65.6030947588059	0.7311	0.5363	0.5463	0.1978	0.8374	0.6102
species	Chimp_specific_hypo	chr2	20520521	20521181	661	6	65.3980552648336	0.875	0.8039	0.683	0.4664	0.8826	0.8582
species	Chimp_specific_hypo	chr8	16379703	16382834	3132	8	65.3536658584275	0.9542	0.9158	0.6752	0.6488	0.8791	0.9188
species	Chimp_specific_hypo	chr2	12190139	12190861	723	7	65.2166535467241	0.7351	0.5579	0.3748	0.1291	0.5961	0.8408
species	Chimp_specific_hypo	chr2	236879242	236879447	206	6	65.2110735300342	0.9008	0.8532	0.6016	0.3818	0.8557	0.925
species	Chimp_specific_hypo	chr12	129268631	129269394	764	9	65.1482241472436	0.7673	0.6199	0.6253	0.4427	0.8016	0.7165
species	Chimp_specific_hypo	chr15	55610364	55610855	492	10	64.9305386140834	0.8761	0.8564	0.6318	0.6383	0.8873	0.8845
species	Chimp_specific_hypo	chr17	75138844	75140092	1249	13	64.8274144553096	0.3153	0.5167	0.1981	0.3063	0.2893	0.5934
species	Chimp_specific_hypo	chr3	31774120	31775152	1033	9	64.7403438025112	0.8157	0.6733	0.5742	0.2562	0.7688	0.7482
species	Chimp_specific_hypo	chr1	246021578	246022187	610	8	64.5320247702464	0.8311	0.837	0.5432	0.6807	0.8766	0.8591
species	Chimp_specific_hypo	chr12	95730424	95731233	810	8	64.3559987114037	0.4082	0.4153	0.1765	0.1056	0.5363	0.709
species	Chimp_specific_hypo	chr2	87015975	87019192	3218	14	64.2649390276579	0.2502	0.1232	0.5811	0.2623	0.1614	0.1117
species	Chimp_specific_hypo	chr7	41680607	41680920	314	6	64.2373958133144	0.9331	0.7572	0.6137	0.3895	0.9299	0.896
species	Chimp_specific_hypo	chr2	236867238	236867664	427	15	64.0761414895354	0.7934	0.3722	0.6787	0.1927	0.8482	0.4482
species	Chimp_specific_hypo	chr12	29534415	29535029	615	8	64.0259348635721	0.3191	0.338	0.0768	0.1176	0.3736	0.3723
species	Chimp_specific_hypo	chr3	128035260	128036472	1213	8	63.8005970083983	0.9215	0.6444	0.6705	0.2933	0.9461	0.6513
species	Chimp_specific_hypo	chr11	61198100	61198589	490	9	63.7195568696616	0.5308	0.5079	0.3121	0.2645	0.9094	0.8668
species	Chimp_specific_hypo	chr17	67602815	67603192	378	6	63.7179371703247	0.7734	0.6349	0.5286	0.3995	0.7379	0.5883
species	Chimp_specific_hypo	chr17	66587663	66588080	418	8	63.4160956620189	0.9037	0.9175	0.5559	0.5569	0.956	0.9466
species	Chimp_specific_hypo	chr14	38343642	38343887	246	8	63.3584548681653	0.7401	0.5295	0.5792	0.2163	0.7562	0.5347
species	Chimp_specific_hypo	chr10	118662992	118664835	1844	9	63.2995536763008	0.9117	0.8875	0.6653	0.6415	0.9103	0.8739
species	Chimp_specific_hypo	chr10	134836452	134838376	1925	10	62.894471840789	0.9129	0.8485	0.7897	0.5057	0.9543	0.851
species	Chimp_specific_hypo	chr2	74152841	74153608	768	9	62.8447794270477	0.8154	0.8213	0.5592	0.5252	0.945	0.9332
species	Chimp_specific_hypo	chr4	25376178	25376951	774	9	62.8098998611973	0.6838	0.4376	0.4676	0.2608	0.7643	0.6193
species	Chimp_specific_hypo	chr6	160253899	160255007	1109	7	62.7922887756579	0.8584	0.8917	0.4099	0.7454	0.9529	0.9203
species	Chimp_specific_hypo	chr2	74619542	74619768	227	11	62.7651561881618	0.5481	0.5101	0.3754	0.3474	0.6736	0.5847
species	Chimp_specific_hypo	chr15	92031471	92031969	499	6	62.676271350948	0.9233	0.8367	0.6749	0.5536	0.9132	0.8543
species	Chimp_specific_hypo	chr12	95184343	95184885	543	6	62.5572151213089	0.8242	0.7953	0.5891	0.4472	0.8273	0.6215
species	Chimp_specific_hypo	chr2	112891422	112892197	776	6	62.365030522844	0.926	0.8169	0.7243	0.3614	0.9177	0.8037
species	Chimp_specific_hypo	chr16	370191	371868	1678	9	62.2572161246422	0.8905	0.8508	0.7078	0.6729	0.8827	0.931
species	Chimp_specific_hypo	chr2	85789220	85789488	269	9	62.2486656739571	0.541	0.5431	0.3032	0.2679	0.7117	0.6776
species	Chimp_specific_hypo	chr18	75383469	75383940	472	14	62.2395275684411	0.7154	0.4473	0.5359	0.296	0.9645	0.9249
species	Chimp_specific_hypo	chr8	70945731	70946088	358	14	62.2289781146254	0.3762	0.359	0.247	0.2128	0.7726	0.9408
species	Chimp_specific_hypo	chr12	107348531	107348944	414	8	62.0855195752066	0.5121	0.5513	0.2659	0.2789	0.6053	0.5948
species	Chimp_specific_hypo	chr15	40887365	40887910	546	9	62.0704366773391	0.3392	0.3001	0.1921	0.1579	0.3525	0.4294
species	Chimp_specific_hypo	chr1	43920546	43923012	2467	10	61.8718816400344	0.6861	0.8684	0.5229	0.7154	0.8779	0.8524
species	Chimp_specific_hypo	chr2	241751242	241753657	2416	10	61.861677366986	0.7635	0.8906	0.4153	0.684	0.7253	0.8675
species	Chimp_specific_hypo	chr6	71275742	71276258	517	9	61.8556177083156	0.699	0.6322	0.574	0.5011	0.7596	0.775
species	Chimp_specific_hypo	chr8	58950416	58951154	739	11	61.6454017465548	0.7373	0.3961	0.5941	0.2267	0.84	0.428
species	Chimp_specific_hypo	chr2	191715342	191715753	412	8	61.4143061009554	0.8985	0.8703	0.6829	0.5627	0.8657	0.8311
species	Chimp_specific_hypo	chr1	54302681	54303016	336	7	61.3799560640135	0.6266	0.6129	0.3466	0.3563	0.6689	0.679
species	Chimp_specific_hypo	chr15	83654162	83654524	363	8	61.3730011711906	0.4108	0.476	0.2434	0.2376	0.4935	0.4439
species	Chimp_specific_hypo	chr18	48493863	48494158	296	6	61.3646921517101	0.3894	0.6475	0.0834	0.2247	0.2966	0.4978
species	Chimp_specific_hypo	chr18	77069749	77070617	869	8	61.2664808428571	0.7878	0.9053	0.466	0.7771	0.9552	0.9371
species	Chimp_specific_hypo	chr8	142891988	142892854	867	8	61.0959615959542	0.7822	0.874	0.5799	0.5571	0.7693	0.9274
species	Chimp_specific_hypo	chr16	85608855	85609202	348	14	61.0079034176506	0.5468	0.4702	0.4072	0.3272	0.7528	0.7226
species	Chimp_specific_hypo	chr17	45332367	45332634	268	11	60.9957229825514	0.8187	0.8725	0.67	0.692	0.958	0.9506
species	Chimp_specific_hypo	chr4	60479535	60480417	883	6	60.9946110648151	0.8861	0.6793	0.6595	0.2928	0.7739	0.8894
species	Chimp_specific_hypo	chr7	30510290	30511533	1244	9	60.9667997190745	0.8137	0.5643	0.6549	0.3198	0.8707	0.5569
species	Chimp_specific_hypo	chr20	3801892	3802393	502	9	60.8753179240163	0.6539	0.6341	0.3551	0.4685	0.555	0.6206
species	Chimp_specific_hypo	chr7	147600758	147601567	810	8	60.8517593275103	0.756	0.5314	0.5681	0.3222	0.745	0.5963
species	Chimp_specific_hypo	chr21	15499380	15502020	2641	5	60.7072398699402	0.8677	0.7091	0.5061	0.3463	0.9083	0.7423
species	Chimp_specific_hypo	chr2	27272196	27272504	309	10	60.7001086637025	0.4358	0.6886	0.252	0.5352	0.4799	0.624
species	Chimp_specific_hypo	chr17	65748185	65749389	1205	9	60.6159169732454	0.9266	0.8783	0.7888	0.5257	0.9308	0.9159
species	Chimp_specific_hypo	chr3	78393421	78393787	367	9	60.5049883775099	0.9132	0.8273	0.6928	0.6858	0.9257	0.9208
species	Chimp_specific_hypo	chr10	25103795	25104026	232	8	60.3858048774553	0.9151	0.933	0.7261	0.6241	0.9688	0.9127
species	Chimp_specific_hypo	chr12	43965653	43965985	333	8	60.3482621332224	0.6058	0.4954	0.4267	0.3736	0.846	0.8578
species	Chimp_specific_hypo	chr6	169398274	169398727	454	8	60.0957222968527	0.8857	0.6598	0.7124	0.4253	0.8918	0.8331
species	Chimp_specific_hypo	chr17	46047634	46047767	134	7	60.0271112666582	0.8012	0.7086	0.6013	0.3032	0.8159	0.7675
species	Chimp_specific_hypo	chr20	45528353	45528947	595	11	60.0065322677182	0.9361	0.8255	0.787	0.6777	0.9006	0.8766
species	Chimp_specific_hypo	chr12	114313080	114313585	506	7	59.9477069119159	0.7846	0.7107	0.5637	0.4849	0.8747	0.7939
species	Chimp_specific_hypo	chr2	239240724	239241338	615	8	59.7609506862863	0.8346	0.9193	0.5467	0.7768	0.8858	0.9304
species	Chimp_specific_hypo	chr7	43799034	43799433	400	8	59.6526696705962	0.3151	0.4193	0.1309	0.1352	0.299	0.312
species	Chimp_specific_hypo	chr1	242010797	242011021	225	5	59.6259436071377	0.4053	0.4217	0.2167	0.1466	0.3458	0.3194
species	Chimp_specific_hypo	chr2	98326216	98326715	500	8	59.5689671408658	0.6765	0.4555	0.4827	0.3286	0.612	0.5192
species	Chimp_specific_hypo	chr15	31995831	31997800	1970	9	59.5616936490643	0.7911	0.6947	0.6363	0.4998	0.8777	0.8785
species	Chimp_specific_hypo	chr13	100058969	100059483	515	8	59.4541091704574	0.8834	0.4939	0.7411	0.2626	0.8554	0.7072
species	Chimp_specific_hypo	chr2	58504982	58505675	694	6	59.4265688128655	0.9418	0.7468	0.7558	0.1972	0.9111	0.7368
species	Chimp_specific_hypo	chr14	86400582	86402015	1434	7	59.4143509436917	0.8439	0.3968	0.5267	0.1579	0.8668	0.8256
species	Chimp_specific_hypo	chr1	104069325	104070382	1058	9	59.3737912120617	0.4246	0.4276	0.2784	0.2533	0.5704	0.4594
species	Chimp_specific_hypo	chr11	110326041	110326758	718	7	59.3214011656944	0.7011	0.8918	0.3577	0.6348	0.9345	0.9332
species	Chimp_specific_hypo	chr20	56706007	56706742	736	12	59.2654915381119	0.6569	0.2967	0.5542	0.0701	0.8384	0.2787
species	Chimp_specific_hypo	chr20	55033453	55033890	438	5	59.1844967467309	0.8536	0.7981	0.3886	0.4391	0.9396	0.8934
species	Chimp_specific_hypo	chr9	102669610	102669873	264	8	59.1223908564212	0.317	0.2646	0.1222	0.1493	0.6951	0.6096
species	Chimp_specific_hypo	chr15	64679155	64679575	421	13	58.954379911852	0.2609	0.6632	0.1563	0.4823	0.3431	0.6576
species	Chimp_specific_hypo	chr4	64214096	64215970	1875	5	58.9476712858364	0.957	0.9462	0.4731	0.5005	0.8859	0.8459
species	Chimp_specific_hypo	chr14	62228427	62228668	242	5	58.8546432566489	0.594	0.5656	0.2936	0.2217	0.5973	0.6271
species	Chimp_specific_hypo	chr7	3773171	3773732	562	6	58.7111339604864	0.8773	0.6557	0.4636	0.3591	0.9534	0.8999
species	Chimp_specific_hypo	chr10	54236595	54237487	893	8	58.5984040049908	0.8741	0.8079	0.7235	0.5755	0.9611	0.8704
species	Chimp_specific_hypo	chr3	25830573	25831196	624	9	58.5424998977077	0.3552	0.3142	0.1452	0.2072	0.4644	0.569
species	Chimp_specific_hypo	chr12	66747252	66747930	679	9	58.4886586313483	0.7793	0.8122	0.578	0.6545	0.8773	0.7495
species	Chimp_specific_hypo	chr3	93964865	93965738	874	8	58.4527045474134	0.5489	0.2763	0.2747	0.1167	0.6729	0.3135
species	Chimp_specific_hypo	chr10	130176867	130177162	296	5	58.3560155393828	0.9522	0.8625	0.6474	0.6285	0.9531	0.8767
species	Chimp_specific_hypo	chr8	38964500	38964944	445	10	57.9412208066571	0.68	0.5854	0.5404	0.4322	0.7571	0.7181
species	Chimp_specific_hypo	chr10	128842373	128842875	503	9	57.9111417948887	0.8919	0.8885	0.7287	0.7048	0.8516	0.8678
species	Chimp_specific_hypo	chr9	116171691	116171979	289	10	57.7070223896743	0.4144	0.3727	0.2733	0.2079	0.4152	0.3661
species	Chimp_specific_hypo	chr14	41081211	41081692	482	5	57.6892336106741	0.9279	0.707	0.6997	0.2971	0.9495	0.8501
species	Chimp_specific_hypo	chr5	127537438	127537756	319	5	57.5088557172302	0.8117	0.7203	0.4842	0.3064	0.7836	0.5539
species	Chimp_specific_hypo	chr1	5540360	5541372	1013	11	57.3805389774917	0.8088	0.9582	0.6296	0.8424	0.9501	0.9379
species	Chimp_specific_hypo	chr19	32403945	32404288	344	7	57.3234111150786	0.858	0.4658	0.63	0.2457	0.9022	0.5715
species	Chimp_specific_hypo	chr17	11676521	11678192	1672	10	57.3141078568256	0.8628	0.9081	0.6546	0.7836	0.7977	0.9169
species	Chimp_specific_hypo	chr16	15982932	15984165	1234	11	57.3012786054837	0.8464	0.8432	0.3711	0.3723	0.7746	0.7416
species	Chimp_specific_hypo	chr6	3000623	3000868	246	10	57.1830566355927	0.3998	0.7276	0.2075	0.4318	0.4386	0.6462
species	Chimp_specific_hypo	chr7	147800213	147801380	1168	7	57.1046984462178	0.5707	0.5298	0.2568	0.3097	0.7645	0.7592
species	Chimp_specific_hypo	chr13	97670716	97671102	387	7	56.9631168965033	0.6617	0.5176	0.3436	0.3021	0.7944	0.5612
species	Chimp_specific_hypo	chr11	43379368	43379793	426	5	56.8522403233168	0.5395	0.6341	0.2018	0.3371	0.551	0.6328
species	Chimp_specific_hypo	chr3	4731984	4733025	1042	6	56.8114731185011	0.8853	0.9492	0.6117	0.7518	0.9456	0.9509
species	Chimp_specific_hypo	chr4	162761714	162763329	1616	10	56.4921495389224	0.7879	0.6429	0.5653	0.461	0.7696	0.5674
species	Chimp_specific_hypo	chr5	2338616	2339266	651	8	56.3505630306432	0.5937	0.5687	0.2762	0.251	0.7783	0.4395
species	Chimp_specific_hypo	chr20	47950950	47951341	392	9	56.3096508730321	0.5527	0.738	0.2842	0.5728	0.8964	0.8978
species	Chimp_specific_hypo	chr12	54072122	54073303	1182	10	56.1845726265108	0.3731	0.3006	0.1492	0.1549	0.868	0.8367
species	Chimp_specific_hypo	chr12	81668786	81669307	522	7	56.0752686461179	0.7309	0.7959	0.5992	0.5146	0.8533	0.8397
species	Chimp_specific_hypo	chr1	225945753	225946639	887	10	55.989198815203	0.944	0.8891	0.8048	0.7228	0.9582	0.9586
species	Chimp_specific_hypo	chr16	5462620	5463720	1101	11	55.9032463032866	0.5978	0.4639	0.4655	0.3523	0.9219	0.7583
species	Chimp_specific_hypo	chr4	40752895	40753336	442	11	55.77761623511	0.6024	0.4157	0.476	0.2712	0.5985	0.5624
species	Chimp_specific_hypo	chr12	103356477	103357054	578	8	55.6571369771371	0.3687	0.1781	0.1401	0.0653	0.4562	0.2466
species	Chimp_specific_hypo	chr2	122512104	122512200	97	7	55.6535103345523	0.849	0.8545	0.6103	0.579	0.9146	0.8634
species	Chimp_specific_hypo	chr4	109540388	109541160	773	8	55.6244174366075	0.7366	0.5474	0.5459	0.4114	0.6668	0.6837
species	Chimp_specific_hypo	chr19	34394604	34395384	781	9	55.5930407111537	0.9151	0.7478	0.7875	0.474	0.9038	0.8584
species	Chimp_specific_hypo	chr5	150169002	150169443	442	7	55.5208379235184	0.9296	0.8699	0.8065	0.5286	0.9101	0.9006
species	Chimp_specific_hypo	chr8	11209113	11209800	688	7	55.5045816022493	0.7802	0.8107	0.5429	0.5423	0.8429	0.8487
species	Chimp_specific_hypo	chr11	128293168	128293567	400	6	55.3091997057669	0.908	0.8134	0.6455	0.513	0.9366	0.8243
species	Chimp_specific_hypo	chr5	133488252	133488357	106	7	55.2477876368657	0.8916	0.7888	0.6314	0.5485	0.9462	0.9341
species	Chimp_specific_hypo	chr2	126632023	126632892	870	6	55.2287605490095	0.9167	0.7159	0.7294	0.3183	0.9021	0.5312
species	Chimp_specific_hypo	chr2	26725716	26729139	3424	10	55.1619872079447	0.5098	0.3973	0.6696	0.5361	0.2897	0.228
species	Chimp_specific_hypo	chr10	75725806	75726599	794	13	55.0813638879189	0.4452	0.4858	0.3253	0.3316	0.3927	0.5469
species	Chimp_specific_hypo	chr16	15969089	15969811	723	6	55.0706222696487	0.9599	0.9639	0.8308	0.808	0.9563	0.9429
species	Chimp_specific_hypo	chr5	176060740	176061739	1000	10	54.9595856098423	0.8131	0.7014	0.7056	0.5458	0.7868	0.7524
